"Students Absent 21 or More Days by School
2015-16, Final Survey 5",,,,,,
"*To provide meaningful results and to protect the privacy of individual students, data are displayed only when the total number of students in a group is at least 10 and when the performance of individuals would not be disclosed. Data for groups less than 10 are displayed with an asterisk (*).",,,,,,
"District #","District Name","School #","School Name",Enrollments,"Absent 21 Days or Over","% Absent 21 or More Days"
52,PINELLAS,3361,"PINELLAS CENTRAL ELEMENTARY SCHOOL",786,77,"0,09796437659"
52,PINELLAS,3391,"PINELLAS PARK ELEMENTARY SCHOOL",743,99,"0,13324360699"
52,PINELLAS,3411,"PINELLAS PARK MIDDLE SCHOOL",1382,194,"0,14037626628"
52,PINELLAS,3421,"PINELLAS PARK HIGH SCHOOL",2273,369,"0,16234051913"
52,PINELLAS,3431,"PLUMB ELEMENTARY SCHOOL",901,47,"0,05216426193"
52,PINELLAS,3461,"PONCE DE LEON ELEMENTARY SCHOOL",716,71,"0,09916201117"
52,PINELLAS,3511,"RIDGECREST ELEMENTARY SCHOOL",936,73,"0,07799145299"
52,PINELLAS,3731,"SAFETY HARBOR ELEMENTARY SCHOOL",674,40,"0,059347181"
52,PINELLAS,3741,"SAFETY HARBOR MIDDLE SCHOOL",1417,152,"0,10726887791"
52,PINELLAS,3751,"SAWGRASS LAKE ELEMENTARY SCHOOL",860,57,"0,06627906976"
52,PINELLAS,3761,"JAMES B. SANDERLIN PK-8",608,17,"0,02796052631"
52,PINELLAS,3781,"ST. PETERSBURG HIGH SCHOOL",2355,548,"0,23269639065"
52,PINELLAS,3851,"SAN JOSE ELEMENTARY SCHOOL",495,30,"0,0606060606"
52,PINELLAS,3871,"SANDY LANE ELEMENTARY SCHOOL",628,56,"0,08917197452"
52,PINELLAS,3911,"SEMINOLE ELEMENTARY SCHOOL",685,32,"0,04671532846"
52,PINELLAS,3921,"SEMINOLE HIGH SCHOOL",2329,432,"0,18548733361"
52,PINELLAS,3931,"SEMINOLE MIDDLE SCHOOL",1273,131,"0,10290652003"
52,PINELLAS,3961,"SEVENTY-FOURTH ST. ELEMENTARY",646,88,"0,13622291021"
52,PINELLAS,4021,"SHORE ACRES ELEMENTARY SCHOOL",788,54,"0,06852791878"
52,PINELLAS,4061,"JOHN HOPKINS MIDDLE SCHOOL",908,214,"0,23568281938"
52,PINELLAS,4121,"SKYCREST ELEMENTARY SCHOOL",742,23,"0,03099730458"
52,PINELLAS,4171,"SKYVIEW ELEMENTARY SCHOOL",755,61,"0,08079470198"
52,PINELLAS,4331,"STARKEY ELEMENTARY SCHOOL",719,35,"0,04867872044"
52,PINELLAS,4351,"MARJORIE KINNAN RAWLINGS ELEM",745,66,"0,08859060402"
52,PINELLAS,4381,"SUNSET HILLS ELEMENTARY SCHOOL",591,37,"0,06260575296"
52,PINELLAS,4491,"TARPON SPRINGS ELEMENTARY SCHOOL",775,57,"0,07354838709"
52,PINELLAS,4521,"TARPON SPRINGS HIGH SCHOOL",1568,309,"0,19706632653"
52,PINELLAS,4581,"TARPON SPRINGS MIDDLE SCHOOL",995,104,"0,10452261306"
52,PINELLAS,4591,"NEW HEIGHTS ELEMENTARY SCHOOL",956,94,"0,09832635983"
52,PINELLAS,4611,"TYRONE MIDDLE SCHOOL",967,145,"0,14994829369"
52,PINELLAS,4631,"THURGOOD MARSHALL FUNDAMENTAL",952,41,"0,04306722689"
52,PINELLAS,4661,"TARPON SPRINGS FUNDAMENTAL ELE",279,2,"0,00716845878"
52,PINELLAS,4681,"PALM HARBOR UNIVERSITY HIGH",2637,333,"0,12627986348"
52,PINELLAS,4701,"WALSINGHAM ELEMENTARY SCHOOL",683,66,"0,09663250366"
52,PINELLAS,4771,"WESTGATE ELEMENTARY SCHOOL",620,34,"0,05483870967"
52,PINELLAS,4931,"WOODLAWN ELEMENTARY SCHOOL",476,36,"0,0756302521"
52,PINELLAS,6181,"EAST LAKE HIGH SCHOOL",2309,405,"0,17540060632"
52,PINELLAS,6251,"SOUTHERN OAK ELEMENTARY SCHOOL",801,73,"0,0911360799"
52,PINELLAS,6261,"CYPRESS WOODS ELEMENTARY SCHOOL",919,44,"0,0478781284"
52,PINELLAS,6271,"SUTHERLAND ELEMENTARY SCHOOL",732,35,"0,04781420765"
52,PINELLAS,6281,"LAKE ST. GEORGE ELEMENTARY SCHOOL",697,44,"0,0631276901"
52,PINELLAS,6311,"GULF BEACHES ELEMENTARY MAGNET SCHOOL",341,13,"0,03812316715"
52,PINELLAS,6361,"KINGS HIGHWAY ELEMENTARY MAGNET SCHOOL",375,28,"0,07466666666"
52,PINELLAS,6371,"PINELLAS GULF COAST ACADEMY",636,435,"0,68396226415"
52,PINELLAS,6391,"EAST LAKE MIDDLE SCHOOL ACADEMY OF ENGINEERING",416,16,"0,03846153846"
52,PINELLAS,7021,"EXTENDED TRANSITION COUNTYWIDE",233,103,"0,44206008583"
52,PINELLAS,7023,"PINELLAS VIRTUAL K-12",250,34,"0,136"
52,PINELLAS,7051,"PINELLAS TELESCHOOL",148,74,"0,5"
52,PINELLAS,7071,"DROPOUT PREVENTION SCHOOL",559,65,"0,11627906976"
52,PINELLAS,7073,"EYES-E-NINI-HASSEE CAMP",63,0,0
52,PINELLAS,7081,HOSPITAL/HOMEBOUND,402,78,"0,19402985074"
52,PINELLAS,7131,"ACADEMIE DA VINCI CHARTER SCHOOL",270,7,"0,02592592592"
52,PINELLAS,7151,"ATHENIAN ACADEMY",424,29,"0,06839622641"
52,PINELLAS,7171,"PINELLAS PREPARATORY ACADEMY",453,18,"0,03973509933"
52,PINELLAS,7181,"PLATO ACADEMY CLEARWATER",428,13,"0,03037383177"
52,PINELLAS,7191,"ST. PETERSBURG COLLEGIATE HIGH SCHOOL",245,1,"0,00408163265"
52,PINELLAS,7201,"ALFRED ADLER ELEMENTARY SCHOOL",85,9,"0,10588235294"
52,PINELLAS,7271,"PINELLAS PRIMARY ACADEMY",333,5,"0,01501501501"
52,PINELLAS,7281,"PLATO ACADEMY PALM HARBOR CHARTER SCHOOL",382,14,"0,03664921465"
52,PINELLAS,7291,"PINELLAS ACADEMY OF MATH AND SCIENCE",637,23,"0,03610675039"
52,PINELLAS,7301,"WINDSOR PREPARATORY ACADEMY",627,42,"0,06698564593"
52,PINELLAS,7311,"UNIVERSITY PREPARATORY ACADEMY CHARTER SCHOOL",511,86,"0,16829745596"
52,PINELLAS,7331,"DISCOVERY ACADEMY OF SCIENCE CHARTER SCHOOL",160,9,"0,05625"
52,PINELLAS,7341,"FLORIDA VIRTUAL ACADEMY AT PINELLAS CHARTER SCHOOL",208,48,"0,23076923076"
52,PINELLAS,7351,"EAST WINDSOR MIDDLE ACADEMY",214,20,"0,09345794392"
52,PINELLAS,7361,"NEWPOINT PINELLAS ACADEMY",119,13,"0,10924369747"
52,PINELLAS,7371,"NEWPOINT CHARTER SCHOOL",110,30,"0,27272727272"
52,PINELLAS,7381,"PLATO ACADEMY LARGO CHARTER SCHOOL",375,19,"0,05066666666"
52,PINELLAS,7481,"PLATO SEMINOLE",389,13,"0,03341902313"
52,PINELLAS,7491,"PINELLAS MYCROSCHOOL OF INTEGRATED ACADEMICS AND TECHNOLOGIES (MYCROSCHOOL PINELLAS)",510,324,"0,63529411764"
52,PINELLAS,7581,"PLATO ACADEMY CHARTER SCHOOL TARPON SPRINGS",362,8,"0,02209944751"
52,PINELLAS,7681,"PLATO ACADEMY OF ST.PETERSBURG",290,3,"0,01034482758"
52,PINELLAS,7731,"ENTERPRISE CHARTER HIGH SCHOOL",596,367,"0,61577181208"
52,PINELLAS,7781,"PLATO ACADEMY PINELLAS PARK CHARTER SCHOOL",55,0,0
52,PINELLAS,8012,"CHARLES BRITT ACADEMY",71,0,0
52,PINELLAS,8015,"EWES-ECKERD YOUTH CHALLENGE",136,8,"0,05882352941"
52,PINELLAS,8028,"PACE CENTER FOR GIRLS",95,37,"0,38947368421"
52,PINELLAS,8031,"PINELLAS JUVENILE DET CENTER",1005,0,0
52,PINELLAS,8034,"AMI KIDS CENTER FOR PERSONAL GROWTH",70,34,"0,48571428571"
52,PINELLAS,8060,"PINELLAS COUNTY JAIL",71,0,0
53,POLK,31,"LAKELAND SENIOR HIGH SCHOOL",2400,105,"0,04375"
53,POLK,43,"LAWTON CHILES MIDDLE ACADEMY",661,7,"0,01059001512"
53,POLK,51,"SOUTHWEST MIDDLE SCHOOL",858,61,"0,07109557109"
53,POLK,61,"CARLTON PALMORE ELEMENTARY SCHOOL",553,51,"0,09222423146"
53,POLK,81,"CLEVELAND COURT ELEMENTARY SCHOOL",479,35,"0,07306889352"
53,POLK,91,"COMBEE ELEMENTARY SCHOOL",964,150,"0,15560165975"
53,POLK,92,"DORIS A. SANDERS LEARNING CENTER",119,47,"0,39495798319"
53,POLK,101,"CRYSTAL LAKE ELEMENTARY SCHOOL",699,81,"0,11587982832"
53,POLK,131,"DIXIELAND ELEMENTARY SCHOOL",599,47,"0,07846410684"
53,POLK,151,"PHILIP O'BRIEN ELEMENTARY SCHOOL",681,71,"0,10425844346"
53,POLK,181,"MEDULLA ELEMENTARY SCHOOL",756,63,"0,08333333333"
53,POLK,191,"R. BRUCE WAGNER ELEMENTARY SCHOOL",931,58,"0,06229860365"
53,POLK,201,"NORTH LAKELAND ELEMENTARY SCHOOL OF CHOICE",953,59,"0,06190975865"
53,POLK,231,"SOUTHWEST ELEMENTARY SCHOOL",584,69,"0,11815068493"
53,POLK,251,"LINCOLN AVENUE ACADEMY",597,4,"0,0067001675"
53,POLK,261,"ROCHELLE SCHOOL OF THE ARTS",827,19,"0,02297460701"
53,POLK,311,"DANIEL JENKINS ACADEMY OF TECHNOLOGY MIDDLE SCHOOL",502,5,"0,00996015936"
53,POLK,321,"SHELLEY S. BOONE MIDDLE SCHOOL",1154,105,"0,09098786828"
53,POLK,331,"ALTA VISTA ELEMENTARY SCHOOL",1001,62,"0,06193806193"
53,POLK,341,"SANDHILL ELEMENTARY SCHOOL",1054,78,"0,07400379506"
53,POLK,361,"EASTSIDE ELEMENTARY SCHOOL",996,124,"0,12449799196"
53,POLK,391,"BETHUNE ACADEMY",469,15,"0,03198294243"
53,POLK,401,"DAVENPORT SCHOOL OF THE ARTS",1110,44,"0,03963963963"
53,POLK,421,"DON E WOODS OPPORTUNITY CENTER",225,22,"0,09777777777"
53,POLK,441,"RIDGEVIEW GLOBAL STUDIES ACADEMY",1013,47,"0,04639684106"
53,POLK,481,"WINTER HAVEN SENIOR HIGH SCHOOL",2360,206,"0,08728813559"
53,POLK,491,"DENISON MIDDLE SCHOOL",1032,79,"0,07655038759"
53,POLK,531,"FRANK E. BRIGHAM ACADEMY",553,12,"0,02169981916"
53,POLK,571,"WESTWOOD MIDDLE SCHOOL",931,0,0
53,POLK,591,"ELBERT ELEMENTARY SCHOOL",790,61,"0,07721518987"
53,POLK,601,"FRED G. GARNER ELEMENTARY SCHOOL",872,114,"0,13073394495"
53,POLK,611,"INWOOD ELEMENTARY SCHOOL",488,48,"0,09836065573"
53,POLK,621,"LAKE SHIPP ELEMENTARY SCHOOL",684,55,"0,08040935672"
53,POLK,631,"JOHN SNIVELY ELEMENTARY",552,44,"0,07971014492"
53,POLK,651,"LAKE ALFRED ELEMENTARY SCHOOL",640,37,"0,0578125"
53,POLK,661,"KAREN M. SIEGEL ACADEMY",193,54,"0,27979274611"
53,POLK,681,"WAHNETA ELEMENTARY SCHOOL",559,54,"0,09660107334"
53,POLK,711,"JEWETT MIDDLE ACADEMY MAGNET",625,16,"0,0256"
53,POLK,712,"JEWETT SCHOOL OF THE ARTS",755,39,"0,05165562913"
53,POLK,791,"FORT MEADE MIDDLE/SENIOR HIGH SCHOOL",820,66,"0,08048780487"
53,POLK,802,"LEWIS ANNA WOODBURY ELEMENTARY SCHOOL",803,38,"0,04732254047"
53,POLK,811,"AUBURNDALE SENIOR HIGH SCHOOL",1831,76,"0,04150737302"
53,POLK,821,"JERE L. STAMBAUGH MIDDLE",1032,147,"0,14244186046"
53,POLK,841,"LENA VISTA ELEMENTARY SCHOOL",1066,127,"0,1191369606"
53,POLK,851,"AUBURNDALE CENTRAL ELEMENTARY SCHOOL",560,63,"0,1125"
53,POLK,861,"WALTER CALDWELL ELEMENTARY SCHOOL",779,82,"0,10526315789"
53,POLK,881,"POLK CITY ELEMENTARY SCHOOL",551,40,"0,0725952813"
53,POLK,901,"BARTOW SENIOR HIGH SCHOOL",2376,195,"0,08207070707"
53,POLK,916,"DAVENPORT COMMUNITY CAMPUS",481,0,0
53,POLK,917,"POLK ACCELERATION ACADEMY",1263,0,0
53,POLK,921,"REAL ACADEMY (REACHING EVERY ADOLESCENT LEARNER)",197,10,"0,05076142131"
53,POLK,931,"BARTOW MIDDLE SCHOOL",1052,0,0
53,POLK,932,"COMPASS MIDDLE CHARTER SCHOOL",171,17,"0,09941520467"
53,POLK,933,"CHAIN OF LAKES ELEMENTARY SCHOOL",1254,120,"0,0956937799"
53,POLK,937,"RIDGE COMMUNITY HIGH SCHOOL",2834,226,"0,07974594213"
53,POLK,941,"BARTOW ELEMENTARY ACADEMY",471,7,"0,01486199575"
53,POLK,961,"FLORAL AVENUE ELEMENTARY SCHOOL",676,49,"0,0724852071"
53,POLK,962,"JEAN O'DELL LEARNING CENTER",102,36,"0,35294117647"
53,POLK,971,"UNION ACADEMY",401,10,"0,02493765586"
53,POLK,981,"GIBBONS STREET ELEMENTARY SCHOOL",414,43,"0,10386473429"
53,POLK,1041,"ALTURAS ELEMENTARY SCHOOL",433,43,"0,09930715935"
53,POLK,1051,"TENOROC HIGH SCHOOL",1418,126,"0,08885754583"
53,POLK,1061,"HIGHLAND CITY ELEMENTARY SCHOOL",485,26,"0,05360824742"
53,POLK,1131,"MULBERRY SENIOR HIGH SCHOOL",1219,117,"0,09598031173"
53,POLK,1141,"PURCELL ELEMENTARY SCHOOL",636,58,"0,09119496855"
53,POLK,1151,"KINGSFORD ELEMENTARY SCHOOL",823,42,"0,0510328068"
53,POLK,1161,"MULBERRY MIDDLE SCHOOL",1225,123,"0,10040816326"
53,POLK,1181,"KATHLEEN SENIOR HIGH SCHOOL",2524,170,"0,06735340729"
53,POLK,1191,"KATHLEEN MIDDLE SCHOOL",859,98,"0,11408614668"
53,POLK,1221,"KATHLEEN ELEMENTARY SCHOOL",705,82,"0,11631205673"
53,POLK,1231,"GRIFFIN ELEMENTARY SCHOOL",615,65,"0,10569105691"
53,POLK,1241,"JESSE KEEN ELEMENTARY SCHOOL",754,129,"0,17108753315"
53,POLK,1251,"WINSTON ACADEMY OF ENGINEERING",542,26,"0,0479704797"
53,POLK,1271,"SLEEPY HILL ELEMENTARY SCHOOL",770,64,"0,08311688311"
53,POLK,1281,"HIGHLANDS GROVE ELEMENTARY SCHOOL",830,46,"0,05542168674"
53,POLK,1291,"FROSTPROOF ELEMENTARY SCHOOL",504,59,"0,11706349206"
53,POLK,1341,"MCLAUGHLIN MIDDLE SCHOOL AND FINE ARTS ACADEMY",1011,94,"0,09297725024"
53,POLK,1351,"POLK AVENUE ELEMENTARY SCHOOL",579,38,"0,06563039723"
53,POLK,1361,"HILLCREST ELEMENTARY SCHOOL",711,48,"0,06751054852"
53,POLK,1362,"HORIZONS ELEMENTARY SCHOOL",1698,196,"0,11542991755"
53,POLK,1371,"SPOOK HILL ELEMENTARY SCHOOL",762,90,"0,11811023622"
53,POLK,1381,"ROOSEVELT ACADEMY",298,0,0
53,POLK,1401,"JANIE HOWARD WILSON SCHOOL",538,79,"0,14684014869"
53,POLK,1421,"DALE R FAIR BABSON PARK ELEMENTARY",499,31,"0,06212424849"
53,POLK,1451,"EDGAR L. PADGETT ELEMENTARY",673,93,"0,13818722139"
53,POLK,1491,"GAUSE ACADEMY OF LEADERSHIP",241,65,"0,26970954356"
53,POLK,1501,"CRYSTAL LAKE MIDDLE SCHOOL",1064,115,"0,10808270676"
53,POLK,1521,"OSCAR J. POPE ELEMENTARY SCHOOL",608,110,"0,18092105263"
53,POLK,1591,"MAYNARD A TRAVISS TECHNICAL COLLEGE",308,2,"0,00649350649"
53,POLK,1601,"BOK ACADEMY",604,3,"0,00496688741"
53,POLK,1611,"LAUREL ELEMENTARY SCHOOL",1032,165,"0,15988372093"
53,POLK,1662,"LAKE ALFRED-ADDAIR MIDDLE SCHOOL",994,89,"0,08953722334"
53,POLK,1671,"MCKEEL ACADEMY OF TECHNOLOGY",1311,0,0
53,POLK,1681,"SCOTT LAKE ELEMENTARY SCHOOL",858,53,"0,06177156177"
53,POLK,1682,"MCKEEL ELEMENTARY ACADEMY",578,8,"0,01384083044"
53,POLK,1691,"RIDGE TECHNICAL COLLEGE",177,0,0
53,POLK,1692,"SOUTH MCKEEL ACADEMY",1189,7,"0,00588730025"
53,POLK,1701,"EAGLE LAKE ELEMENTARY SCHOOL",624,45,"0,07211538461"
53,POLK,1702,"PALMETTO ELEMENTARY SCHOOL",871,135,"0,15499425947"
53,POLK,1711,"GARDEN GROVE ELEMENTARY SCHOOL",670,39,"0,05820895522"
53,POLK,1721,"LAKE WALES SENIOR HIGH SCHOOL",1579,2,"0,00126662444"
53,POLK,1731,"PINEWOOD ELEMENTARY SCHOOL",807,58,"0,07187112763"
53,POLK,1751,"JAMES E. STEPHENS ELEMENTARY SCHOOL",442,33,"0,07466063348"
53,POLK,1761,"LAKE GIBSON MIDDLE SCHOOL",1252,145,"0,11581469648"
53,POLK,1762,"LAKE GIBSON SENIOR HIGH SCHOOL",2044,48,"0,02348336594"
53,POLK,1771,"LAKELAND HIGHLANDS MIDDLE SCHOOL",1300,44,"0,03384615384"
53,POLK,1781,"DUNDEE ELEMENTARY ACADEMY",578,50,"0,08650519031"
53,POLK,1791,"HAINES CITY SENIOR HIGH SCHOOL",2778,183,"0,06587473002"
53,POLK,1801,"FROSTPROOF MIDDLE/SENIOR HIGH",1188,118,"0,09932659932"
53,POLK,1811,"CLARENCE BOSWELL ELEMENTARY SCHOOL",551,55,"0,09981851179"
53,POLK,1821,"JAMES W. SIKES ELEMENTARY SCHOOL",972,62,"0,06378600823"
53,POLK,1831,"LAKE MARION CREEK MIDDLE SCHOOL",1242,84,"0,06763285024"
53,POLK,1841,"R. CLEM CHURCHWELL ELEMENTARY SCHOOL",740,46,"0,06216216216"
53,POLK,1851,"DR. NE ROBERTS ELEMENTARY SCHOOL",865,142,"0,16416184971"
53,POLK,1861,"ROSABELLE W. BLAKE ACADEMY",749,42,"0,05607476635"
53,POLK,1881,"WENDELL WATSON ELEMENTARY SCHOOL",891,59,"0,06621773288"
53,POLK,1891,"VALLEYVIEW ELEMENTARY SCHOOL",843,48,"0,05693950177"
53,POLK,1901,"SOCRUM ELEMENTARY SCHOOL",747,77,"0,10307898259"
53,POLK,1908,"SPESSARD L HOLLAND ELEMENTARY",920,57,"0,06195652173"
53,POLK,1921,"BEN HILL GRIFFIN JR ELEMENTARY SCHOOL",458,32,"0,06986899563"
53,POLK,1931,"GEORGE W. JENKINS SENIOR HIGH",2503,217,"0,08669596484"
53,POLK,1941,"LOUGHMAN OAKS ELEMENTARY SCHOOL",1260,171,"0,13571428571"
53,POLK,1951,"BERKLEY ELEMENTARY SCHOOL",792,29,"0,03661616161"
53,POLK,1961,"DISCOVERY ACADEMY OF LAKE ALFRED",1094,22,"0,02010968921"
53,POLK,1971,"SLEEPY HILL MIDDLE SCHOOL",1015,48,"0,04729064039"
53,POLK,1981,"DUNDEE RIDGE MIDDLE ACADEMY",657,28,"0,04261796042"
53,POLK,1991,"LAKE REGION HIGH SCHOOL",1973,191,"0,09680689305"
53,POLK,2001,"BILL DUNCAN OPPORTUNITY CENTER",276,66,"0,23913043478"
53,POLK,7001,"POLK VIRTUAL INSTRUCTION PROGRAM",83,0,0
53,POLK,7023,"POLK FULL TIME ESCHOOL",120,0,0
53,POLK,8002,"POLK PRE-COLLEGIATE ACADEMY",110,3,"0,02727272727"
53,POLK,8003,"POLK STATE LAKELAND GATEWAY TO COLLEGE CHARTER HIGH SCHOOL",193,9,"0,04663212435"
53,POLK,8004,"NEW BEGINNINGS HIGH SCHOOL",819,205,"0,2503052503"
53,POLK,8005,"MAGNOLIA MONTESSORI ACADEMY",98,1,"0,01020408163"
53,POLK,8031,"ACHIEVEMENT ACADEMY",168,72,"0,42857142857"
53,POLK,8121,"HARTRIDGE ACADEMY",253,5,"0,01976284584"
53,POLK,8131,"POLK STATE COLLEGE COLLEGIATE HIGH SCHOOL",277,0,0
53,POLK,8133,"CHAIN OF LAKES COLLEGIATE HIGH",302,0,0
53,POLK,8140,"LAKELAND MONTESSORI MIDDLE SCHOOL",67,0,0
53,POLK,8141,"LAKELAND MONTESSORI SCHOOL HOUSE",83,2,"0,02409638554"
53,POLK,8142,"BERKLEY ACCELERATED MIDDLE SCHOOL",475,26,"0,0547368421"
53,POLK,8143,"OUR CHILDREN'S ACADEMY",257,77,"0,29961089494"
53,POLK,9002,"TRANSITION SCHOOL",63,0,0
53,POLK,9003,"HOSPITAL HOMEBOUND",207,2,"0,00966183574"
53,POLK,9004,"WINTER HAVEN PACE",29,0,0
53,POLK,9203,B.E.S.T.,43,3,"0,06976744186"
53,POLK,9205,"RIDGE TEEN PARENT PROGRAM",106,19,"0,17924528301"
53,POLK,9207,"POLK HALFWAY HOUSE",47,0,0
53,POLK,9221,"NEW HORIZONS",61,0,0
53,POLK,9224,"HIGHLANDS YOUTH ACADEMY",126,0,0
53,POLK,9225,"PACE CENTER FOR GIRLS",93,11,"0,11827956989"
53,POLK,9228,"POLK COUNTY SHERIFF'S CENTRAL CENTER",93,16,"0,17204301075"
53,POLK,9236,"POLK COUNTY SHERIFFS REGIONAL DETENTION CENTER",727,0,0
53,POLK,9237,"BARTOW YOUTH ACADEMY",58,0,0
53,POLK,9251,"HAINES CITY HEADSTART CENTER",99,0,0
53,POLK,9252,"WINTER HAVEN HEAD START",40,0,0
54,PUTNAM,41,"C. L. OVERTURF JR 6TH GRADE CENTER",362,87,"0,24033149171"
54,PUTNAM,51,"THE CHILDREN'S READING CENTER",232,13,"0,05603448275"
54,PUTNAM,61,"PUTNAM ACADEMY OF ARTS AND SCIENCES",185,49,"0,26486486486"
54,PUTNAM,71,"PUTNAM EDGE HIGH SCHOOL",159,38,"0,23899371069"
54,PUTNAM,91,"MELLON ELEMENTARY SCHOOL",449,89,"0,1982182628"
54,PUTNAM,101,"KELLEY SMITH ELEMENTARY SCHOOL",699,125,"0,17882689556"
54,PUTNAM,112,"INTERLACHEN HIGH SCHOOL",822,298,"0,36253041362"
54,PUTNAM,113,"C. H. PRICE MIDDLE SCHOOL",691,126,"0,18234442836"
54,PUTNAM,121,"MELROSE ELEMENTARY SCHOOL",448,40,"0,08928571428"
54,PUTNAM,125,"Q.I. ROBERTS JR. - SR. HIGH SCHOOL",467,69,"0,14775160599"
54,PUTNAM,151,"JAMES A. LONG ELEMENTARY SCHOOL",748,89,"0,11898395721"
54,PUTNAM,171,"ROBERT H. JENKINS, JUNIOR MIDDLE",655,215,"0,3282442748"
54,PUTNAM,201,"INTERLACHEN ELEMENTARY SCHOOL",997,212,"0,21263791374"
54,PUTNAM,211,"BROWNING-PEARCE ELEMENTARY SCHOOL",845,128,"0,15147928994"
54,PUTNAM,231,"GEORGE C. MILLER, JUNIOR INTERMEDIATE",511,77,"0,1506849315"
54,PUTNAM,251,"MIDDLETON-BURNEY ELEMENTARY SCHOOL",891,124,"0,1391694725"
54,PUTNAM,261,"CRESCENT CITY JUNIOR/SENIOR HIGH SCHOOL",768,288,"0,375"
54,PUTNAM,301,"PALATKA HIGH SCHOOL",1457,519,"0,35621139327"
54,PUTNAM,321,"ELEANOR H. MILLER SCHOOL",156,59,"0,3782051282"
54,PUTNAM,341,"OCHWILLA ELEMENTARY SCHOOL",428,90,"0,21028037383"
54,PUTNAM,351,"WILLIAM D. MOSELEY ELEMENTARY SCHOOL",647,72,"0,11128284389"
54,PUTNAM,7001,"PUTNAM VIRTUAL INSTRUCTION PROGRAM",*,*,*
54,PUTNAM,7004,"PUTNAM VIRTUAL FRANCHISE",23,0,0
54,PUTNAM,7023,"PUTNAM VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED)",*,*,*
55,"ST. JOHNS",11,"ACADEMY FOR BUSINESS AND LEADERSHIP EDUCATION",72,17,"0,23611111111"
55,"ST. JOHNS",12,"ST. AUGUSTINE PUBLIC MONTESSORI SCHOOL (SAPMS)",102,3,"0,0294117647"
55,"ST. JOHNS",13,"ST. PAUL SCHOOL OF EXCELLENCE (SPSE)",56,0,0
55,"ST. JOHNS",21,"CROOKSHANK ELEMENTARY SCHOOL",862,34,"0,03944315545"
55,"ST. JOHNS",32,"GAINES ALTERNATIVE AT HAMBLEN",153,16,"0,10457516339"
55,"ST. JOHNS",33,"ST. JOHNS TECHNICAL HIGH SCHOOL",315,72,"0,22857142857"
55,"ST. JOHNS",61,"ST JOHNS COUNTY TRANSITION PROGRAM",58,4,"0,06896551724"
55,"ST. JOHNS",71,"THERAPEUTIC LEARNING CENTER",21,0,0
55,"ST. JOHNS",72,"ST. JOHNS COMMUNITY CAMPUS",35,0,0
55,"ST. JOHNS",91,"KETTERLINUS ELEMENTARY SCHOOL",510,12,"0,02352941176"
55,"ST. JOHNS",141,"MKY- HEAD START /DPP PK SCHOOL",33,0,0
55,"ST. JOHNS",161,"R. B. HUNT ELEMENTARY SCHOOL",708,19,"0,02683615819"
55,"ST. JOHNS",171,"R J MURRAY MIDDLE SCHOOL",795,28,"0,03522012578"
55,"ST. JOHNS",181,"ST. AUGUSTINE HIGH SCHOOL",1800,297,"0,165"
55,"ST. JOHNS",201,"THE WEBSTER SCHOOL",677,54,"0,07976366322"
55,"ST. JOHNS",241,"JULINGTON CREEK ELEMENTARY SCHOOL",1052,18,"0,01711026615"
55,"ST. JOHNS",251,"ALLEN D NEASE SENIOR HIGH SCHOOL",2166,255,"0,11772853185"
55,"ST. JOHNS",261,"W. DOUGLAS HARTLEY ELEMENTARY",744,16,"0,02150537634"
55,"ST. JOHNS",301,"SEBASTIAN MIDDLE SCHOOL",672,75,"0,11160714285"
55,"ST. JOHNS",311,"ALICE B. LANDRUM MIDDLE SCHOOL",1147,34,"0,02964254577"
55,"ST. JOHNS",321,"SWITZERLAND POINT MIDDLE SCHOOL",1280,49,"0,03828125"
55,"ST. JOHNS",331,"OSCEOLA ELEMENTARY SCHOOL",744,40,"0,05376344086"
55,"ST. JOHNS",341,"MILL CREEK ELEMENTARY SCHOOL",1191,32,"0,026868178"
55,"ST. JOHNS",351,"PONTE VEDRA PALM VALLEY- RAWLINGS ELEMENTARY SCHOOL",1096,26,"0,02372262773"
55,"ST. JOHNS",361,"OTIS A. MASON ELEMENTARY SCHOOL",665,38,"0,05714285714"
55,"ST. JOHNS",371,"GAMBLE ROGERS MIDDLE SCHOOL",895,81,"0,09050279329"
55,"ST. JOHNS",381,"CUNNINGHAM CREEK ELEMENTARY SCHOOL",1017,29,"0,0285152409"
55,"ST. JOHNS",391,"OCEAN PALMS ELEMENTARY SCHOOL",878,11,"0,0125284738"
55,"ST. JOHNS",401,"PEDRO MENENDEZ HIGH SCHOOL",1471,304,"0,2066621346"
55,"ST. JOHNS",411,"BARTRAM TRAIL HIGH SCHOOL",2181,211,"0,09674461256"
55,"ST. JOHNS",421,"HASTINGS JUVENILE CORRECTIONAL",223,0,0
55,"ST. JOHNS",441,"DURBIN CREEK ELEMENTARY SCHOOL",629,7,"0,01112877583"
55,"ST. JOHNS",442,"ST JOHNS COUNTY JUVENILE RESIDENTIAL",139,0,0
55,"ST. JOHNS",451,"TIMBERLIN CREEK ELEMENTARY SCHOOL",992,20,"0,02016129032"
55,"ST. JOHNS",461,"SOUTH WOODS ELEMENTARY SCHOOL",725,43,"0,05931034482"
