,,,,,,,,,
"Student Average Daily Attendance/Average Daily Membership by School",,,,,,,,,
"2013-14, Survey 5 Data Final",,,,,,,,,
"*To provide meaningful results and to protect the privacy of individual students, data are displayed only when the total number of students in a group is at least 10 and when the performance of individuals would not be disclosed. Data for groups less than 10 are displayed with an asterisk (*).  A blank cell indicates no students in ADM.",,,,,,,,,
"DIST #",DISTRICT,"SCHOOL #","SCHOOL NAME","DAYS PRESENT","DAYS ABSENT",TOTAL,"PERCENT PRESENT","AVERAGE DAILY ATTENDANCE ","AVERAGE DAILY MEMBERSHIP"
5,BREVARD,6506,"CAMPUS CHARTER SCHOOL",23848,1136,24984,"0,9545308997758566",132,139
5,BREVARD,6507,"ODYSSEY CHARTER SCHOOL",153066,8407,161473,"0,9479355681754844",850,897
5,BREVARD,6508,"SCULPTOR CHARTER SCHOOL",90703,4516,95219,"0,9525724907844023",504,529
5,BREVARD,6509,"ROYAL PALM CHARTER SCHOOL",58544,2002,60546,"0,9669342318237373",325,336
5,BREVARD,6511,"EDUCATIONAL HORIZONS CHAR",16695,707,17402,"0,9593724859211585",93,97
5,BREVARD,6515,"IMAGINE SCHOOLS AT WEST M",30381,1839,32220,"0,9429236499068901",169,179
5,BREVARD,6523,"EMMA JEWEL CHARTER ACADEM",32492,2596,35088,"0,926014591883265",181,195
5,BREVARD,6540,"VIERA CHARTER SCHOOL",110386,5045,115431,"0,9562942363836404",613,641
5,BREVARD,6541,"ODYSSEY PREPARATORY CHART",31014,1604,32618,"0,9508246980194984",172,181
5,BREVARD,7004,"BREVARD VIRTUAL FRANCHISE",11270,630,11900,"0,9470588235294117",63,66
5,BREVARD,7023,"BREVARD VIRTUAL ESCHOOL",11145,543,11688,"0,9535420944558521",62,65
5,BREVARD,N998,"HOME EDUC PROGRAM STUDENT",12681,5,12686,"0,9996058647327762",70,70
5,,N999,"OUT OF STATE/NON-PUBLIC S",32009,0,32009,1,178,178
6,BROWARD,11,"DEERFIELD BEACH ELEMENTAR",120571,5904,126475,"0,9533188377149634",670,703
6,BROWARD,21,"POMPANO BEACH MIDDLE SCHO",179649,10926,190575,"0,9426682408500591",998,1059
6,BROWARD,31,"OAKLAND PARK ELEMENTARY S",104400,4932,109332,"0,9548896937767534",580,607
6,BROWARD,41,"NORTH SIDE ELEMENTARY SCH",78646,3975,82621,"0,9518887449921932",437,459
6,BROWARD,101,"DANIA ELEMENTARY SCHOOL",85682,5672,91354,"0,9379118593602908",476,508
6,BROWARD,111,"HOLLYWOOD HILLS ELEM. SCH",128293,5330,133623,"0,9601116574242459",713,742
6,BROWARD,121,"HOLLYWOOD CENTRAL ELEM. S",92975,4822,97797,"0,9506937840629058",517,543
6,BROWARD,131,"HALLANDALE ELEMENTARY SCH",189184,7871,197055,"0,9600568369237015",1051,1095
6,BROWARD,151,"RIVERLAND ELEMENTARY SCHO",110152,5928,116080,"0,9489317711922812",612,645
6,BROWARD,161,"WEST HOLLYWOOD ELEMENTARY",118220,6627,124847,"0,946919028891363",657,694
6,BROWARD,171,"SOUTH BROWARD HIGH SCHOOL",321939,35743,357682,"0,9000704536431803",1789,1987
6,BROWARD,185,"POMPANO BEACH H. S.",208535,6658,215193,"0,969060331888119",1159,1196
6,BROWARD,191,"WILTON MANORS ELEMENTARY",106107,4280,110387,"0,9612273184342359",589,613
6,BROWARD,201,"BENNETT ELEMENTARY SCHOOL",73463,4068,77531,"0,9475306651532935",408,431
6,BROWARD,211,"STRANAHAN HIGH SCHOOL",253298,21639,274937,"0,9212946966032218",1407,1527
6,BROWARD,221,"CROISSANT PARK ELEMENTARY",128604,7070,135674,"0,9478897946548344",714,754
6,BROWARD,231,"COLBERT ELEMENTARY SCHOOL",103091,6144,109235,"0,9437542912070307",573,607
6,BROWARD,241,"MCARTHUR HIGH SCHOOL",347728,39136,386864,"0,89883783448447",1932,2149
6,BROWARD,251,"SUNRISE MIDDLE SCHOOL",226766,12247,239013,"0,9487601092827587",1260,1328
6,BROWARD,271,"DILLARD ELEMENTARY SCHOOL",134536,9270,143806,"0,9355381555706994",747,799
6,BROWARD,321,"WALKER ELEMENTARY (MAGNET",102646,6315,108961,"0,9420434834482062",570,605
6,BROWARD,331,"COLLINS ELEMENTARY SCHOOL",46441,3159,49600,"0,9363104838709677",258,276
6,BROWARD,341,"BETHUNE MARY M ELEMENTARY",115601,7528,123129,"0,9388608694945951",642,684
6,BROWARD,343,"ATTUCKS MIDDLE SCHOOL",123802,9143,132945,"0,9312271992177216",688,739
6,BROWARD,361,"BLANCHE ELY HIGH SCHOOL",320752,38784,359536,"0,8921276311690624",1782,1997
6,BROWARD,371,"DILLARD HIGH SCHOOL",290424,30271,320695,"0,9056081323375793",1613,1782
6,BROWARD,391,"DEERFIELD PARK ELEMENTARY",100237,4978,105215,"0,9526873544646676",557,585
6,BROWARD,403,"HALLANDALE HIGH SCHOOL",195782,25235,221017,"0,8858232624639734",1088,1228
6,BROWARD,405,"LANIER-JAMES EDUCATION CE",11143,1087,12230,"0,9111201962387572",62,68
6,BROWARD,452,"WHIDDON RODGERS ED. CENTE",220667,54364,275031,"0,8023350095080191",1226,1528
6,BROWARD,461,"OAKRIDGE ELEMENTARY SCHOO",104030,6186,110216,"0,9438738477172098",578,612
6,BROWARD,471,"OLSEN MIDDLE SCHOOL",142992,9759,152751,"0,9361117112162932",794,849
6,BROWARD,481,"MCNICOL MIDDLE SCHOOL",160931,6562,167493,"0,9608222433176312",894,931
6,BROWARD,491,"HARBORDALE ELEMENTARY SCH",75630,3145,78775,"0,9600761662964138",420,438
6,BROWARD,501,"BROWARD ESTATES ELEMENTAR",82424,4612,87036,"0,9470104324647273",458,484
6,BROWARD,511,"WATKINS ELEMENTARY SCHOOL",122452,5609,128061,"0,9562005606703056",680,711
6,BROWARD,521,"NORTH ANDREWS GARDENS ELE",141389,6745,148134,"0,9544669015891017",785,823
6,BROWARD,531,"MIRAMAR ELEMENTARY SCHOOL",145416,5653,151069,"0,9625800131065937",808,839
6,BROWARD,551,"PLANTATION MIDDLE SCHOOL",164273,8502,172775,"0,9507914918246274",913,960
6,BROWARD,561,"NORCREST ELEMENTARY SCHOO",139706,6992,146698,"0,9523374551800298",776,815
6,BROWARD,571,"TEDDER ELEMENTARY SCHOOL",122842,5234,128076,"0,9591336394016053",682,712
6,BROWARD,581,"MARGATE MIDDLE SCHOOL",235144,12486,247630,"0,9495779994346404",1306,1376
6,BROWARD,592,"HALLANDALE ADULT/COMMUNIT",81643,68853,150496,"0,5424928237295343",454,836
6,BROWARD,601,"SEAGULL SCHOOL",32912,20123,53035,"0,6205713208258697",183,295
6,BROWARD,611,"SUNLAND PARK ACADEMY",63184,6327,69511,"0,9089784350678309",351,386
6,BROWARD,621,"LARKDALE ELEMENTARY SCHOO",71242,4739,75981,"0,9376291441281372",396,422
6,BROWARD,631,"WESTWOOD HEIGHTS ELEMENTA",102107,4803,106910,"0,9550743616125713",567,594
6,BROWARD,641,"BAYVIEW ELEMENTARY SCHOOL",105448,4417,109865,"0,9597961134119146",586,610
6,BROWARD,653,"PINE RIDGE ALTERNATIVE CE",13220,3133,16353,"0,808414358221733",73,91
6,BROWARD,691,"STIRLING ELEMENTARY SCHOO",110793,6843,117636,"0,9418290319290014",616,654
6,BROWARD,701,"PARKWAY MIDDLE SCHOOL",270213,19572,289785,"0,9324602722708215",1501,1610
6,BROWARD,711,"ORANGE BROOK ELEMENTARY S",145570,7356,152926,"0,9518983037547573",809,850
6,BROWARD,721,"DRIFTWOOD ELEMENTARY SCHO",99445,4228,103673,"0,9592179255929703",552,576
6,BROWARD,731,"TROPICAL ELEMENTARY SCHOO",166284,8084,174368,"0,9536382822536246",924,969
6,BROWARD,751,"POMPANO BEACH ELEMENTARY",88305,4412,92717,"0,9524143360980187",491,515
6,BROWARD,761,"MEADOWBROOK ELEMENTARY SC",121968,7185,129153,"0,9443683073563912",678,718
6,BROWARD,811,"BROADVIEW ELEMENTARY SCHO",176911,8044,184955,"0,956508339866454",983,1028
6,BROWARD,831,"LAKE FOREST ELEMENTARY SC",141182,7601,148783,"0,9489121741059127",784,827
6,BROWARD,841,"MCNAB ELEMENTARY SCHOOL",118248,5599,123847,"0,954790992111234",657,688
6,BROWARD,851,"FLORANADA ELEMENTARY SCHO",128030,5707,133737,"0,9573266934356236",711,743
6,BROWARD,861,"DRIFTWOOD MIDDLE SCHOOL",262334,16007,278341,"0,942491404428381",1457,1546
6,BROWARD,871,"BRIGHT HORIZONS",22975,2920,25895,"0,8872369183240008",128,144
6,BROWARD,881,"NEW RIVER MIDDLE SCHOOL",233146,15409,248555,"0,9380056727887188",1295,1381
6,BROWARD,891,"SANDERS PARK ELEMENTARY S",94602,5928,100530,"0,9410325276037004",526,559
6,BROWARD,901,"CRESTHAVEN ELEMENTARY SCH",111955,5950,117905,"0,9495356431024978",622,655
6,BROWARD,911,"DEERFIELD BEACH MIDDLE SC",194329,12637,206966,"0,9389416619154837",1080,1150
6,BROWARD,921,"STEPHEN FOSTER ELEMENTARY",114105,6345,120450,"0,9473225404732254",634,669
6,BROWARD,931,"PETERS ELEMENTARY SCHOOL",118434,6234,124668,"0,949995187217249",658,693
6,BROWARD,941,"PLANTATION ELEMENTARY SCH",98522,5117,103639,"0,9506266945840851",547,576
6,BROWARD,951,"FORT LAUDERDALE HIGH SCHO",332682,31911,364593,"0,9124750063769738",1848,2026
6,BROWARD,971,"BOULEVARD HEIGHTS ELEMENT",129080,6911,135991,"0,9491804604716488",717,756
6,BROWARD,991,"WINGATE OAKS CENTER",21448,1225,22673,"0,9459709786971288",119,126
6,BROWARD,1011,"HENRY D. PERRY MIDDLE SCH",106765,4540,111305,"0,9592111764970127",593,618
6,BROWARD,1021,"THE QUEST CENTER",21704,2268,23972,"0,9053896212247622",121,133
6,BROWARD,1051,"SHERIDAN TECHNICAL CENTER",8515,509,9024,"0,9435948581560284",47,50
6,BROWARD,1071,"WILLIAM DANDY MIDDLE SCHO",187451,8984,196435,"0,954264769516634",1041,1091
6,BROWARD,1091,"LLOYD ESTATES ELEMENTARY",103966,4473,108439,"0,9587510028679719",578,602
6,BROWARD,1131,"PALMVIEW ELEMENTARY SCHOO",113890,4461,118351,"0,9623070358509856",633,658
6,BROWARD,1151,"CORAL SPRINGS HIGH SCHOOL",409190,35200,444390,"0,9207902968113594",2273,2469
6,BROWARD,1161,"MARGATE ELEMENTARY SCHOOL",161631,7776,169407,"0,9540987090261913",898,941
6,BROWARD,1171,"SUNSHINE ELEMENTARY SCHOO",117911,4854,122765,"0,9604610434570113",655,682
6,BROWARD,1191,"NORTH FORK ELEMENTARY SCH",92358,6259,98617,"0,9365322408915299",513,548
6,BROWARD,1211,"COOPER CITY ELEMENTARY SC",143780,5408,149188,"0,9637504356918787",799,829
6,BROWARD,1221,"PEMBROKE PINES ELEMENTARY",102420,4792,107212,"0,9553035108010297",569,596
6,BROWARD,1241,"NORTHEAST HIGH SCHOOL",299172,28084,327256,"0,9141833915955705",1662,1818
6,BROWARD,1251,"PLANTATION PARK ELEMENTAR",86716,4088,90804,"0,9549799568300956",482,504
6,BROWARD,1271,"NOVA DWIGHT D. EISENHOWER",129718,5124,134842,"0,9619999703356521",721,749
6,BROWARD,1281,"NOVA HIGH SCHOOL",359962,23500,383462,"0,9387162222071548",2000,2130
6,BROWARD,1282,"NOVA BLANCHE FORMAN ELEME",132631,4650,137281,"0,9661278691151726",737,763
6,BROWARD,1291,"WILLIAM T. MCFATTER TECH.",103662,4510,108172,"0,9583071404799763",576,601
6,BROWARD,1311,"NOVA MIDDLE SCHOOL",214592,7928,222520,"0,9643717418658997",1192,1236
6,BROWARD,1321,"SHERIDAN PARK ELEMENTARY",117144,5916,123060,"0,9519258898098488",651,684
6,BROWARD,1381,"LAUDERHILL PAUL TURNER EL",118291,5847,124138,"0,9528991928337818",657,690
6,BROWARD,1391,"LAUDERHILL 6-12",109291,8590,117881,"0,9271299021894962",607,655
6,BROWARD,1421,"COCONUT CREEK ELEMENTARY",135168,5799,140967,"0,9588627125497456",751,783
6,BROWARD,1451,"PLANTATION HIGH SCHOOL",355913,22929,378842,"0,9394760876565956",1977,2105
6,BROWARD,1461,"CASTLE HILL ELEMENTARY SC",108923,5956,114879,"0,9481541447958286",605,638
6,BROWARD,1611,"MARTIN LUTHER KING ELEMEN",81658,5218,86876,"0,9399373820157466",454,483
6,BROWARD,1621,"VILLAGE ELEMENTARY SCHOOL",137253,5946,143199,"0,9584773636687407",763,796
6,BROWARD,1631,"ANNABEL C. PERRY ELEMENTA",127109,6344,133453,"0,9524626647583794",706,741
6,BROWARD,1641,"FAIRWAY ELEMENTARY SCHOOL",126805,7216,134021,"0,9461576917050313",704,745
6,BROWARD,1661,"HOLLYWOOD HILLS HIGH SCHO",325312,38531,363843,"0,8940999277160754",1807,2021
6,BROWARD,1671,"C. ROBERT MARKHAM ELEMENT",103126,5615,108741,"0,948363542729973",573,604
6,BROWARD,1681,"COCONUT CREEK HIGH SCHOOL",215275,27650,242925,"0,8861788617886179",1196,1350
6,BROWARD,1701,"LAUDERDALE LAKES MIDDLE S",177625,11346,188971,"0,9399590413343847",987,1050
6,BROWARD,1711,"DEERFIELD BEACH HIGH SCHO",373988,40455,414443,"0,9023870592578472",2078,2302
6,BROWARD,1741,"BOYD H. ANDERSON HIGH SCH",290737,24322,315059,"0,9228017609400144",1615,1750
6,BROWARD,1751,"MIRAMAR HIGH SCHOOL",427811,41122,468933,"0,9123073018960065",2377,2605
6,BROWARD,1752,"WHISPERING PINES SCHOOL",35899,4546,40445,"0,8876004450488317",199,225
6,BROWARD,1761,"HOLLYWOOD PARK ELEMENTARY",90070,5539,95609,"0,942066123482099",500,531
6,BROWARD,1762,"POSTSECONDARY ALTERNATIVE",1660,247,1907,"0,8704771893025695",9,11
6,BROWARD,1781,"CYPRESS ELEMENTARY SCHOOL",150510,8359,158869,"0,9473843229327308",836,883
6,BROWARD,1791,"APOLLO MIDDLE SCHOOL",205990,12416,218406,"0,9431517449154327",1144,1213
6,BROWARD,1811,"SHERIDAN HILLS ELEMENTARY",105998,5955,111953,"0,9468080355149036",589,622
6,BROWARD,1831,"ORIOLE ELEMENTARY SCHOOL",112705,5680,118385,"0,952020948599907",626,658
6,BROWARD,1841,"MIRROR LAKE ELEMENTARY SC",84425,4242,88667,"0,9521580745937045",469,493
6,BROWARD,1851,"ROYAL PALM ELEMENTARY SCH",127786,7441,135227,"0,9449740066702655",710,751
6,BROWARD,1871,"CRYSTAL LAKE COMMUNITY MI",232142,14544,246686,"0,9410424588343076",1290,1370
6,BROWARD,1881,"PINES MIDDLE SCHOOL",229545,11327,240872,"0,952975024079179",1275,1338
6,BROWARD,1891,"SEMINOLE MIDDLE SCHOOL",193041,10658,203699,"0,9476777009214576",1072,1132
6,BROWARD,1901,"PIPER HIGH SCHOOL",406707,36351,443058,"0,9179543084652574",2259,2461
6,BROWARD,1931,"COOPER CITY HIGH SCHOOL",353712,26528,380240,"0,9302335367136545",1965,2112
6,BROWARD,1951,"PARK RIDGE ELEMENTARY SCH",90488,4646,95134,"0,9511636218386696",503,529
6,BROWARD,1971,"JAMES S. HUNT ELEMENTARY",142118,5794,147912,"0,9608280599275245",790,822
6,BROWARD,2001,"BANYAN ELEMENTARY SCHOOL",124669,5279,129948,"0,9593760581155539",693,722
6,BROWARD,2011,"CORAL COVE ELEMENTARY SCH",145549,5668,151217,"0,9625174418220174",809,840
6,BROWARD,2021,"GLADES MIDDLE SCHOOL",252315,11086,263401,"0,9579120808197388",1402,1463
6,BROWARD,2041,"BEACHSIDE MONTESSORI VILL",132270,6054,138324,"0,9562331916370261",735,768
6,BROWARD,2052,"WESTPINE MIDDLE SCHOOL",204691,9888,214579,"0,9539190694336351",1137,1192
6,BROWARD,2071,"PASADENA LAKES ELEMENTARY",101521,5142,106663,"0,9517920928531918",564,593
6,BROWARD,2121,"JAMES S. RICKARDS MIDDLE",161842,9951,171793,"0,9420756375405285",899,954
6,BROWARD,2123,"CYPRESS RUN ALTERNATIVE/E",10963,3736,14699,"0,7458330498673379",61,82
6,BROWARD,2221,"ATLANTIC TECHNICAL CENTER",109761,4161,113922,"0,9634750092168326",610,633
6,BROWARD,2231,"NORTH LAUDERDALE ELEMENTA",103187,5971,109158,"0,945299474156727",573,606
6,BROWARD,2351,"SOUTH PLANTATION HIGH SCH",386158,35112,421270,"0,9166520283903434",2145,2340
6,BROWARD,2511,"ATLANTIC WEST ELEMENTARY",112945,6083,119028,"0,9488943777934603",627,661
6,BROWARD,2531,"HORIZON ELEMENTARY SCHOOL",90726,4828,95554,"0,9494735960817967",504,531
6,BROWARD,2541,"FLAMINGO ELEMENTARY SCHOO",117235,6038,123273,"0,9510192824057174",651,685
6,BROWARD,2551,"CORAL SPRINGS ELEMENTARY",106733,5899,112632,"0,9476258967256197",593,626
6,BROWARD,2561,"CORAL SPRINGS MIDDLE SCHO",215591,10929,226520,"0,951752604626523",1198,1258
6,BROWARD,2571,"PIONEER MIDDLE SCHOOL",227072,10753,237825,"0,9547860822033007",1262,1321
6,BROWARD,2611,"BAIR MIDDLE SCHOOL",157414,9903,167317,"0,9408129478773825",875,930
6,BROWARD,2621,"TAMARAC ELEMENTARY SCHOOL",151664,7420,159084,"0,9533579744034598",843,884
6,BROWARD,2631,"FOREST HILLS ELEMENTARY S",99153,4460,103613,"0,9569552083232798",551,576
6,BROWARD,2641,"CENTRAL PARK ELEMENTARY S",189291,7851,197142,"0,9601759138083209",1052,1095
6,BROWARD,2661,"PEMBROKE LAKES ELEMENTARY",95038,3987,99025,"0,9597374400403939",528,550
6,BROWARD,2671,"NOB HILL ELEMENTARY SCHOO",106465,6046,112511,"0,9462630320590876",591,625
6,BROWARD,2681,"WESTCHESTER ELEMENTARY SC",213217,9445,222662,"0,9575814463177372",1185,1237
6,BROWARD,2691,"MORROW ELEMENTARY SCHOOL",82850,4208,87058,"0,9516644076362885",460,484
6,BROWARD,2711,"RAMBLEWOOD MIDDLE SCHOOL",205776,10654,216430,"0,9507739222843413",1143,1202
6,BROWARD,2721,"RAMBLEWOOD ELEMENTARY SCH",138067,6968,145035,"0,9519564243113731",767,806
6,BROWARD,2741,"MAPLEWOOD ELEMENTARY SCHO",118640,6355,124995,"0,9491579663186528",659,694
6,BROWARD,2751,"J. P. TARAVELLA HIGH SCHO",506135,37871,544006,"0,9303849589894229",2812,3022
6,BROWARD,2801,"DAVIE ELEMENTARY SCHOOL",129314,6743,136057,"0,9504398891641004",718,756
6,BROWARD,2811,"PINEWOOD ELEMENTARY SCHOO",106565,5380,111945,"0,95194068515789",592,622
6,BROWARD,2831,"WESTERN HIGH SCHOOL",482253,57917,540170,"0,8927800507247718",2679,3001
6,BROWARD,2851,"GRIFFIN ELEMENTARY SCHOOL",98511,4852,103363,"0,9530586380039279",547,574
6,BROWARD,2861,"PINES LAKES ELEMENTARY SC",109489,5782,115271,"0,9498399423966132",608,640
6,BROWARD,2871,"SEA CASTLE ELEMENTARY SCH",136547,5502,142049,"0,961266886778506",759,789
6,BROWARD,2881,"WELLEBY ELEMENTARY SCHOOL",130006,6020,136026,"0,9557437548703924",722,756
6,BROWARD,2891,"RIVERGLADES ELEMENTARY SC",112069,4155,116224,"0,9642500688325991",623,646
6,BROWARD,2942,"EVERGLADES ELEMENTARY SCH",165392,6989,172381,"0,9594560885480419",919,958
6,BROWARD,2961,"CHAPEL TRAIL ELEMENTARY S",130247,5836,136083,"0,9571144081185747",724,756
6,BROWARD,2971,"SILVER LAKES MIDDLE SCHOO",140667,8684,149351,"0,9418550930358686",781,830
6,BROWARD,2981,"COUNTRY ISLES ELEMENTARY",166811,8647,175458,"0,9507175506388993",927,975
6,BROWARD,3001,"WALTER C. YOUNG MIDDLE SC",203924,8655,212579,"0,9592857243660005",1133,1181
6,BROWARD,3011,"MARJORY STONEMAN DOUGLAS",507974,33680,541654,"0,9378200844081277",2822,3009
6,BROWARD,3031,"RIVERSIDE ELEMENTARY SCHO",123050,5053,128103,"0,9605551782549979",684,712
6,BROWARD,3041,"CORAL PARK ELEMENTARY SCH",108683,5360,114043,"0,9530001841410696",604,634
6,BROWARD,3051,"FOREST GLEN MIDDLE SCHOOL",240068,12546,252614,"0,9503352941642189",1334,1403
6,BROWARD,3061,"SANDPIPER ELEMENTARY SCHO",110857,4828,115685,"0,9582659808963997",616,643
6,BROWARD,3081,"SILVER RIDGE ELEMENTARY S",163471,7750,171221,"0,9547368605486477",908,951
6,BROWARD,3091,"WINSTON PARK ELEMENTARY S",201643,9024,210667,"0,9571646247395178",1120,1170
6,BROWARD,3101,"LYONS CREEK MIDDLE SCHOOL",306904,17498,324402,"0,9460607517832812",1705,1802
6,BROWARD,3111,"COUNTRY HILLS ELEMENTARY",147682,6001,153683,"0,9609520896911175",820,854
6,BROWARD,3121,"QUIET WATERS ELEMENTARY S",247004,12479,259483,"0,951908217494017",1372,1442
6,BROWARD,3131,"HAWKES BLUFF ELEMENTARY S",143690,5975,149665,"0,9600775064310293",798,831
6,BROWARD,3151,"TEQUESTA TRACE MIDDLE SCH",238509,12691,251200,"0,9494785031847134",1325,1396
6,BROWARD,3171,"PARK SPRINGS ELEMENTARY S",158011,6922,164933,"0,9580314430708227",878,916
6,BROWARD,3181,"INDIAN TRACE ELEMENTARY S",124751,5460,130211,"0,9580680587661564",693,723
6,BROWARD,3191,"EMBASSY CREEK ELEMENTARY",171936,6200,178136,"0,9651951318094041",955,990
6,BROWARD,3221,"CHARLES DREW ELEMENTARY S",110818,5933,116751,"0,9491824481160761",616,649
6,BROWARD,3222,"CROSS CREEK SCHOOL",22658,5156,27814,"0,8146257280506219",126,155
6,BROWARD,3291,"THURGOOD MARSHALL ELEM. S",86333,4379,90712,"0,9517263427109974",480,504
6,BROWARD,3301,"ENDEAVOUR PRIMARY LEARNIN",73385,5521,78906,"0,9300306694041011",408,438
6,BROWARD,3311,"PALM COVE ELEMENTARY SCHO",140891,6307,147198,"0,9571529504476963",783,818
6,BROWARD,3321,"VIRGINIA SHUMAN YOUNG ELE",126958,5003,131961,"0,9620872833640243",705,733
6,BROWARD,3331,"SILVER TRAIL MIDDLE SCHOO",254111,12180,266291,"0,9542605645703385",1412,1479
6,BROWARD,3371,"SILVER LAKES ELEMENTARY S",97173,3745,100918,"0,9628906637071682",540,561
6,BROWARD,3391,"CHARLES W FLANAGAN HIGH S",476667,41368,518035,"0,9201443917881996",2648,2878
6,BROWARD,3401,"SAWGRASS ELEMENTARY SCHOO",154845,7251,162096,"0,9552672490376073",860,901
6,BROWARD,3431,"SAWGRASS SPRINGS MIDDLE S",202656,9658,212314,"0,9545107717814181",1126,1180
6,BROWARD,3441,"EAGLE RIDGE ELEMENTARY SC",142090,6293,148383,"0,9575894812748091",789,824
6,BROWARD,3461,"EAGLE POINT ELEMENTARY SC",209154,7916,217070,"0,963532501036532",1162,1206
6,BROWARD,3471,"INDIAN RIDGE MIDDLE SCHOO",306210,19523,325733,"0,9400644085800334",1701,1810
6,BROWARD,3481,"TRADEWINDS ELEMENTARY SCH",200872,9379,210251,"0,9553914131205083",1116,1168
6,BROWARD,3491,"SILVER PALMS ELEMENTARY S",113898,4701,118599,"0,9603622290238535",633,659
6,BROWARD,3531,"FOX TRAIL ELEMENTARY SCHO",210322,9035,219357,"0,9588114352402705",1168,1219
6,BROWARD,3541,"MONARCH HIGH SCHOOL",362505,34985,397490,"0,9119852071750233",2014,2208
6,BROWARD,3571,"PANTHER RUN ELEMENTARY SC",94885,3768,98653,"0,9618055203592389",527,548
6,BROWARD,3581,"SILVER SHORES ELEMENTARY",88578,4162,92740,"0,9551218460211344",492,515
6,BROWARD,3591,"LAKESIDE ELEMENTARY SCHOO",124569,4582,129151,"0,9645221484928495",692,718
6,BROWARD,3622,"FALCON COVE MIDDLE SCHOOL",384640,17011,401651,"0,9576473107249827",2137,2231
6,BROWARD,3623,"CYPRESS BAY HIGH SCHOOL",739003,48575,787578,"0,9383235692210803",4106,4375
6,BROWARD,3631,"PARKSIDE ELEMENTARY SCHOO",126334,6556,132890,"0,9506659643314019",702,738
6,BROWARD,3642,"GATOR RUN ELEMENTARY SCHO",210270,9324,219594,"0,9575398234924452",1168,1220
6,BROWARD,3651,"DAVE THOMAS EDUCATION CEN",92124,31578,123702,"0,7447252267546199",512,687
6,BROWARD,3661,"SUNSET LAKES ELEMENTARY S",145320,6126,151446,"0,9595499385919734",807,841
6,BROWARD,3701,"ROCK ISLAND ELEMENTARY SC",94228,5493,99721,"0,9449163165230995",523,554
6,BROWARD,3731,"EVERGLADES HIGH SCHOOL",387976,40191,428167,"0,9061324202939507",2155,2379
6,BROWARD,3741,"COCONUT PALM ELEMENTARY S",160946,6566,167512,"0,9608028081570276",894,931
6,BROWARD,3751,"DOLPHIN BAY ELEMENTARY SC",120312,5046,125358,"0,9597472837792562",668,696
6,BROWARD,3761,"PARK LAKES ELEMENTARY SCH",196421,10304,206725,"0,9501560043536099",1091,1148
6,BROWARD,3771,"CHALLENGER ELEMENTARY SCH",163797,7212,171009,"0,9578267810466116",910,950
6,BROWARD,3781,"PARK TRAILS ELEMENTARY SC",171070,7592,178662,"0,9575063527778711",950,993
6,BROWARD,3821,"LIBERTY ELEMENTARY SCHOOL",169493,7683,177176,"0,9566363390075405",942,984
6,BROWARD,3841,"MANATEE BAY ELEMENTARY SC",203296,10139,213435,"0,952496076088739",1129,1186
6,BROWARD,3851,"COLLEGE ACADEMY AT BCC",60836,725,61561,"0,9882230633030653",338,342
6,BROWARD,3861,"CORAL GLADES HIGH SCHOOL",390681,35195,425876,"0,9173585738571791",2170,2366
6,BROWARD,3871,"WESTGLADES MIDDLE SCHOOL",247096,11452,258548,"0,9557064839024089",1373,1436
6,BROWARD,3911,"NEW RENAISSANCE MIDDLE SC",187012,8639,195651,"0,9558448461801882",1039,1087
6,BROWARD,3931,"GULFSTREAM MIDDLE SCHOOL",84972,4848,89820,"0,9460253841015364",472,499
6,BROWARD,3961,"HERON HEIGHTS ELEMENTARY",178197,6586,184783,"0,9643581931238263",990,1027
6,BROWARD,3962,"DISCOVERY ELEMENTARY SCHO",161478,5959,167437,"0,9644104946935265",897,930
6,BROWARD,3971,"WEST BROWARD HIGH SCHOOL",446969,34625,481594,"0,9281033401578923",2483,2676
6,BROWARD,4772,"MILLENNIUM MIDDLE SCHOOL",229899,12467,242366,"0,9485612668443594",1277,1346
6,BROWARD,5001,"BEN GAMLA CHARTER SCHOOL",12506,961,13467,"0,9286403801886092",69,75
6,BROWARD,5002,"SOMERSET ACADEMY VILLAGE",21638,1488,23126,"0,935656836461126",120,128
6,BROWARD,5003,"SOMERSET PREP ACADEMY AT",137082,4492,141574,"0,9682710102137398",762,787
6,BROWARD,5004,"SOMERSET VILLAGE ACADEMY",48377,2681,51058,"0,9474910885659447",269,284
6,BROWARD,5005,"BEN GAMLA CHARTER HIGH SC",19742,2140,21882,"0,9022027236998447",110,122
6,BROWARD,5006,"SOMERSET PREP ACADEMY HIG",34202,374,34576,"0,9891832484960666",190,192
6,BROWARD,5007,"SOMERSET ACADEMY CHARTER",44027,1063,45090,"0,9764249279219339",245,251
6,BROWARD,5009,"MAVERICKS HIGH OF NORTH B",49425,23168,72593,"0,6808507707354704",275,403
6,BROWARD,5010,"FRANKLIN ACADEMY B",27367,829,28196,"0,9705986664775146",152,157
6,BROWARD,5012,"FRANKLIN ACADEMY A",200361,6667,207028,"0,9677966265432695",1113,1150
6,BROWARD,5020,"RENAISSANCE CHARTER SCHOO",248344,308,248652,"0,9987613210430643",1380,1381
6,BROWARD,5021,"SOMERSET NEIGHBORHOOD SCH",87662,2512,90174,"0,9721427462461464",487,501
6,BROWARD,5023,"RENAISSANCE CHARTER SCHOO",152000,4925,156925,"0,9686155806914131",844,872
