"COURSE ENROLLMENTS",,,,
"2013-14 SURVEY 2 FINAL DATA ",,,,
,,,,
"Dist #",District,"Course #",Course,Enrollment
64,VOLUSIA,8212110,"ADM OFF TECH 1",22
64,VOLUSIA,8212120,"BUSINESS SOFTWARE 1",4
64,VOLUSIA,8215140,"BUSINESS SUPV 1",48
64,VOLUSIA,8215150,"BUSINESS SUPV 2",40
64,VOLUSIA,8215160,"BUSINESS SUPV 3",12
64,VOLUSIA,8300310,"WKPL ESSENTIALS",14
64,VOLUSIA,8300320,"PRACTICAL ARTS GEN",17
64,VOLUSIA,8300410,"DIV CAR TECH-OJT",152
64,VOLUSIA,8301610,"WORK EXP 1",13
64,VOLUSIA,8301650,"WORK EXP-OJT",4
64,VOLUSIA,8303010,"DIV CAR TECH PRIN",281
64,VOLUSIA,8303020,"DIV CAR TECH APPL",44
64,VOLUSIA,8400110,"ORIEN TO HEALTH OCCS",38
64,VOLUSIA,8400210,"EXPL HLTH OCCS & C P",128
64,VOLUSIA,8400320,"MEDICAL SKLS SERS",380
64,VOLUSIA,8401010,"TECHNICAL DESIGN 1",115
64,VOLUSIA,8405110,"EARLY CHILD 1 NEW",265
64,VOLUSIA,8405120,"EARLY CHILD 2 NEW",84
64,VOLUSIA,8405130,"EARLY CHILD 3 NEW",15
64,VOLUSIA,8405140,"EARLY CHILD 4 NEW",13
64,VOLUSIA,8409100,"FUND OF CAREER IN ED",217
64,VOLUSIA,8417100,"HEALTH SCI 1",321
64,VOLUSIA,8417110,"HEALTH SCI 2",172
64,VOLUSIA,8417131,"ALLIED HEALTH ASSIS3",19
64,VOLUSIA,8417171,"EMERG MED RESP 3",77
64,VOLUSIA,8500100,"ED & TRAINING DS",14
64,VOLUSIA,8500120,"PERS & FAM FIN",109
64,VOLUSIA,8500230,"PERSONAL DEV",270
64,VOLUSIA,8500300,"PARENT SKLS",56
64,VOLUSIA,8500310,"CHILD DEV",534
64,VOLUSIA,8500355,"NUTRITION & WELLNESS",458
64,VOLUSIA,8500375,"BLUEPR PROF SUCCESS",60
64,VOLUSIA,8500380,"FABR CONSTRUCTION",53
64,VOLUSIA,8500390,"PRIN FOOD PREPR",65
64,VOLUSIA,8501420,"Finance OJT",4
64,VOLUSIA,8503212,"EARLY CHILD 2",43
64,VOLUSIA,8503213,"EARLY CHILD 3",43
64,VOLUSIA,8503214,"EARLY CHILD 4",5
64,VOLUSIA,8600010,"INTROD TO TECH",686
64,VOLUSIA,8600020,"EXPLO TECH",648
64,VOLUSIA,8600030,"EXPLOR COMM TECH",325
64,VOLUSIA,8600040,"EXPLOR OF PROD TECH",213
64,VOLUSIA,8600520,"PRIN OF ENGR",149
64,VOLUSIA,8600530,"DIGTIAL ELECT",37
64,VOLUSIA,8600540,"PRODUCTION TECH 1",174
64,VOLUSIA,8600550,"INTROD ENGR DESIGN",159
64,VOLUSIA,8600560,"COMP INTG MAN",11
64,VOLUSIA,8600570,"ENGINEERING TECH 1",47
64,VOLUSIA,8600590,"CIV ENGR & ARCH",12
64,VOLUSIA,8600620,"AERO ENGR",27
64,VOLUSIA,8600640,"PRODUCTION TECH 2",48
64,VOLUSIA,8600650,"ENGR DESIGN & DEV",3
64,VOLUSIA,8600670,"ENGINEERING TECH 2",38
64,VOLUSIA,8600820,"DRAFT/ILL DESIGN TE2",47
64,VOLUSIA,8600830,"DRAFT/ILL DESIGN TE3",29
64,VOLUSIA,8601010,"COMM TECH 1",204
64,VOLUSIA,8601020,"COMM TECH 2",72
64,VOLUSIA,8601030,"COMM TECH 3",29
64,VOLUSIA,8601740,"PRODUCTION TECH 3",12
64,VOLUSIA,8601770,"ENGINEERING TECH 3",21
64,VOLUSIA,8601900,"ADV TECH APPL",44
64,VOLUSIA,8708110,"PRIN BIOMED SCIENCES",188
64,VOLUSIA,8708120,"HUMAN BODY SYSTEMS",135
64,VOLUSIA,8708130,"MED INTERVENTIONS",94
64,VOLUSIA,8708140,"BIOMED INNOVATION",25
64,VOLUSIA,8720310,"BLDG CONST TECH 1",170
64,VOLUSIA,8720320,"BLDG CONST TECH 2",131
64,VOLUSIA,8720330,"BLDG CONST TECH 3",43
64,VOLUSIA,8720340,"BLDG CONST TECH 4",9
64,VOLUSIA,8722010,"BLDG TR & CDT 1",126
64,VOLUSIA,8722030,"BLDG TR & CDT 3",2
64,VOLUSIA,8722040,"BLDG TR & CDT 4",1
64,VOLUSIA,8722110,"CARP & CAB MAKING 1",144
64,VOLUSIA,8722120,"CARP & CAB MAKING 2",52
64,VOLUSIA,8722130,"CARP & CAB MAKING 3",33
64,VOLUSIA,8722140,"CARP 4",5
64,VOLUSIA,8732120,"CPTR SYSS TECH 2",33
64,VOLUSIA,8732130,"CPTR SYSS TECH 3",16
64,VOLUSIA,8772110,"TV PRODUCTION 1",561
64,VOLUSIA,8772120,"TV PRODUCTION 2",348
64,VOLUSIA,8772130,"TV PRODUCTION 3",134
64,VOLUSIA,8772140,"TV PRODUCTION 4",62
64,VOLUSIA,8772150,"TV PRODUCTION 5",7
64,VOLUSIA,8772160,"TV PRODUCTION 6",3
64,VOLUSIA,8772410,"DIG VID PROD 1",344
64,VOLUSIA,8772420,"DIG VID PROD 2",10
64,VOLUSIA,8772440,"DIG VID PROD 4",15
64,VOLUSIA,8800100,"MKT ED DIR STUDY",24
64,VOLUSIA,8800410,"MARKETING COOP-OJT",16
64,VOLUSIA,8800510,"CULINARY ARTS 1",1064
64,VOLUSIA,8800520,"CULINARY ARTS 2",370
64,VOLUSIA,8800530,"CULINARY ARTS 3",162
64,VOLUSIA,8800540,"CULINARY ARTS 4",50
64,VOLUSIA,8800610,"CUL & HOSP SPEC 1",7
64,VOLUSIA,8800620,"CUL & HOSP SPEC 2",1
64,VOLUSIA,8806010,"FASH ESSENTIALS",181
64,VOLUSIA,8806020,"FASHION APPL",54
64,VOLUSIA,8806030,"FASH MKT MGMT 3",35
64,VOLUSIA,8809200,"FUND OF CUL CAREERS",914
64,VOLUSIA,8812110,"PRIN OF ENTREPRENEUR",22
64,VOLUSIA,8815110,"FINANCIAL OPS",110
64,VOLUSIA,8815120,"PERS FIN PLAN",93
64,VOLUSIA,8815150,"FIN & BUSINESS TECH",200
64,VOLUSIA,8827110,"MKT ESSENTIALS",372
64,VOLUSIA,8827120,"MKT APPLICATIONS",32
64,VOLUSIA,8827130,"MKT MANAGEMENT",20
64,VOLUSIA,8827410,"SPORT REC ENT ESSEN",132
64,VOLUSIA,8827420,"SPORT REC ENT APPL",130
64,VOLUSIA,8827430,"SPRT REC ENT MKT MGM",42
64,VOLUSIA,8827440,"SPRT REC ENT INTERN",12
64,VOLUSIA,8909010,"TCHR ASSIST 1",54
64,VOLUSIA,8909020,"TCHR ASSIST 2",50
64,VOLUSIA,8909030,"TCHR ASSIST 3",7
64,VOLUSIA,8909040,"TCHR ASSIST 4",5
64,VOLUSIA,8918010,"CRIMINAL JUST OPS 1",386
64,VOLUSIA,8918020,"CRIMINAL JUST OPS 2",68
64,VOLUSIA,8918030,"CRIMINAL JUST OPS 3",34
64,VOLUSIA,8918040,"CRIMINAL JUST OPS 4",15
64,VOLUSIA,9000100,"IT DIRECTED STUDY",9
64,VOLUSIA,9001110,"FOUND OF WEB DESIGN",287
64,VOLUSIA,9001120,"USER INTERFACE DSN",117
64,VOLUSIA,9001140,"MEDIA INTEGRAT ESS",2
64,VOLUSIA,9001210,"CSIT FOUNDATIONS",54
64,VOLUSIA,9007210,"FOUND OF PROGRAMMING",13
64,VOLUSIA,9007220,"PROCEDURAL PROGRAM",6
64,VOLUSIA,9007410,".NET APP DEV FOUND",1
64,VOLUSIA,9410110,"FOUND OF ROBOTICS",189
64,VOLUSIA,9410120,"ROBOTIC DESIGN ESS",49
64,VOLUSIA,9410130,"ROBOTIC SYSTEMS",10
64,VOLUSIA,9410140,"ROBOTIC APPL CAP",11
64,VOLUSIA,9900020,"General Educ. Dvlp.",3
64,VOLUSIA,9900026,"GED PREP Comprehe",5
65,WAKULLA,ACG2021,"FINANCIAL ACCOUNTING",2
65,WAKULLA,ACR0041,"AC, REF & HEAT HLP",1
65,WAKULLA,ACR0043,"AC, REF & HEAT MECH",1
65,WAKULLA,AER0014,"AUTO SERVICES ASST",38
65,WAKULLA,AMH1041,"THE AMERICAN EXPERIENCE I",33
65,WAKULLA,AMH1050,"THE AMERICAN EXPERIENCE II",1
65,WAKULLA,AMT0700,"AV GEN MAINT TECH HL",1
65,WAKULLA,AST1002,"PLANETS, STARS, AND GALAXIES",2
65,WAKULLA,BSC1005,"BIOLOGICAL SCIENCE",2
65,WAKULLA,ECO2023,"PRINCIPLES OF ECONOMICS, MICRO",2
65,WAKULLA,EET1084,"INTRODUCTION TO ELECTRONICS",6
65,WAKULLA,ENC1101,"COMPOSITION I",64
65,WAKULLA,ENC1102,"ENGLISH COMPOSITION II",8
65,WAKULLA,ENL2000,"BRITISH LITERATURE",3
65,WAKULLA,HSC1100,"LIVING WITH HEALTH",2
65,WAKULLA,HSC2200,"COMMUNITY HEALTH",1
65,WAKULLA,HSC2531,"MEDICAL TERMINOLOGY",1
65,WAKULLA,HUM2210,"THE HUMANITIES",1
65,WAKULLA,MAC1105,"COLLEGE ALGEBRA",17
65,WAKULLA,MAC1140,"PRECALCULUS ALGEBRA",3
65,WAKULLA,MGF1106,"FINITE MATHEMATICS",1
65,WAKULLA,PMT0012,"WELDER, SHIELDED MA",1
65,WAKULLA,POS1041,"AMERICAN GOVERNMENT HONORS",1
65,WAKULLA,PSY2012,"GENERAL PSYCHOLOGY",2
65,WAKULLA,SLS1510,"COLLEGE SUCCESS",2
65,WAKULLA,SPN1120,"FIRST-YEAR SPANISH I",1
65,WAKULLA,TPP2120,"CREATIVE IMPROVISATION",1
65,WAKULLA,100070,"M/J ART WORLD CULTR",1
65,WAKULLA,100300,"AP ART HIST",12
65,WAKULLA,100310,"INTRO TO ART HIST",1
65,WAKULLA,101020,"M/J 2-D STUDIO ART 2",131
65,WAKULLA,101040,"M/J 3-D STUDIO ART 1",39
65,WAKULLA,104340,"DRAW 1",117
65,WAKULLA,104350,"DRAW 2",8
65,WAKULLA,104360,"DRAW 3 HON",3
65,WAKULLA,200320,"AP CPTR SCI A",12
65,WAKULLA,400310,"THEATRE 1",118
65,WAKULLA,400320,"THEATRE 2",10
65,WAKULLA,400330,"THEATRE 3 HON",7
65,WAKULLA,400340,"THEATRE 4 HON",7
65,WAKULLA,400410,"TECH THEA DES&PROD 1",6
65,WAKULLA,400420,"TECH THEA DES&PROD 2",6
65,WAKULLA,500300,"EXEC INTERN 1",4
65,WAKULLA,500310,"EXEC INTERN 2",1
65,WAKULLA,500500,"PERS,CAR,SCH DEV 1",45
65,WAKULLA,600000,"M/J EXPLOR WHEEL 1",290
65,WAKULLA,600010,"M/J EXPLOR WHEEL 2CP",12
65,WAKULLA,600020,"M/J EXPLOR WHEEL 3",10
65,WAKULLA,701330,"FRENCH 2",12
65,WAKULLA,708340,"SPANISH 1",237
65,WAKULLA,708350,"SPANISH 2",148
65,WAKULLA,708360,"SPANISH 3 HON",48
65,WAKULLA,708370,"SPANISH 4 HON",8
65,WAKULLA,1000010,"M/J INTENS READ (MC)",37
65,WAKULLA,1000410,"INTENS READ",152
65,WAKULLA,1001010,"M/J LANG ARTS 1",401
65,WAKULLA,1001040,"M/J LANG ARTS 2",417
65,WAKULLA,1001070,"M/J LANG ARTS 3",401
65,WAKULLA,1001080,"M/J LANG ARTS 3, ADV",1
65,WAKULLA,1001310,"ENG 1",237
65,WAKULLA,1001320,"ENG HON 1",136
65,WAKULLA,1001340,"ENG 2",171
65,WAKULLA,1001350,"ENG HON 2",142
65,WAKULLA,1001370,"ENG 3",193
65,WAKULLA,1001400,"ENG 4",6
65,WAKULLA,1001405,"ENG 4: FL COLL PREP",129
65,WAKULLA,1001410,"ENG HON 4",60
65,WAKULLA,1001420,"AP ENG COMPO",57
65,WAKULLA,1007300,"SPEECH 1",107
65,WAKULLA,1008010,"M/J READ 1",119
65,WAKULLA,1008040,"M/J READ 2",110
65,WAKULLA,1008070,"M/J READ 3",123
65,WAKULLA,1009300,"WRIT 1",148
65,WAKULLA,1009320,"CREATIVE WRIT 1",45
65,WAKULLA,1200310,"ALG 1",366
65,WAKULLA,1200320,"ALG 1 HON",85
65,WAKULLA,1200330,"ALG 2",182
65,WAKULLA,1200340,"ALG 2 HON",43
65,WAKULLA,1200400,"INTENS MATH",85
65,WAKULLA,1200700,"Math Coll. Readiness",142
65,WAKULLA,1202310,"AP CALCULUS AB",23
65,WAKULLA,1202340,"PRE-CALCULUS HON",68
65,WAKULLA,1204000,"M/J INTENS MATH (MC)",37
65,WAKULLA,1205010,"M/J MATH 1",224
65,WAKULLA,1205020,"M/J MATH 1 ADV",156
65,WAKULLA,1205040,"M/J MATH 2",215
65,WAKULLA,1205050,"M/J MATH 2, ADV",144
65,WAKULLA,1205070,"M/J PRE-ALG",187
65,WAKULLA,1205080,"M/J PRE-ALG ADV",54
65,WAKULLA,1206310,GEO,274
65,WAKULLA,1206320,"GEO HON",50
65,WAKULLA,1208290,"LIB ARTS MATH 1",121
65,WAKULLA,1208300,"LIB ARTS MATH 2",64
65,WAKULLA,1210320,"AP STAT",18
65,WAKULLA,1300340,"MUSIC WORLD",28
65,WAKULLA,1301090,"M/J EXPL MUSIC 1",16
65,WAKULLA,1302000,"M/J BAND 1",96
65,WAKULLA,1302010,"M/J BAND 2",86
65,WAKULLA,1302020,"M/J BAND 3",64
65,WAKULLA,1302300,"BAND 1",32
65,WAKULLA,1302310,"BAND 2",26
65,WAKULLA,1302320,"BAND 3",13
65,WAKULLA,1302330,"BAND 4",8
65,WAKULLA,1302340,"BAND 5 HON",9
65,WAKULLA,1302350,"BAND 6 HON",5
65,WAKULLA,1302420,"INSTRU TECNQS 1",6
65,WAKULLA,1302430,"INSTRU TECNQS 2",3
65,WAKULLA,1302500,"JAZZ ENS 1",13
65,WAKULLA,1302510,"JAZZ ENS 2",6
65,WAKULLA,1302520,"JAZZ ENS 3",3
65,WAKULLA,1305300,"EURHY 1",12
65,WAKULLA,1305310,"EURHY 2",7
65,WAKULLA,1305330,"EURHY 4",1
65,WAKULLA,1501300,"PERS FIT",201
65,WAKULLA,1501340,"WEIGHT TRAIN 1",37
65,WAKULLA,1501350,"WEIGHT TRAIN 2",24
65,WAKULLA,1501360,"WEIGHT TRAIN 3",10
65,WAKULLA,1502430,"INDIV/DUAL SPRTS 3",131
65,WAKULLA,1503310,BASKETBALL,6
65,WAKULLA,1503350,"TEAM SPRTS 1",94
65,WAKULLA,1503360,"TEAM SPRTS 2",38
65,WAKULLA,1503400,"AEROBICS 1",27
65,WAKULLA,1503410,"AEROBICS 2",4
65,WAKULLA,1503420,"AEROBICS 3",1
65,WAKULLA,1504500,"TENNIS 1",72
65,WAKULLA,1504510,"TENNIS 2",14
65,WAKULLA,1508600,"M/J COMPRE GRDE 6/7",314
65,WAKULLA,1508700,"M/J COMPRE GDE 7/8",582
65,WAKULLA,1700000,"M/J RESEARCH 1",66
65,WAKULLA,1700010,"M/J RESEARCH 2",116
65,WAKULLA,1700020,"M/J RESEARCH 3",168
65,WAKULLA,1700100,"M/J CRIT THINK",884
65,WAKULLA,1700120,"M/J AVID 7TH",48
65,WAKULLA,1700130,"M/J AVID 8TH",59
65,WAKULLA,1700300,"RESEARCH 1",66
65,WAKULLA,1700310,"RESEARCH 2",4
65,WAKULLA,1700320,"RESEARCH 3",105
65,WAKULLA,1700370,"CRIT THINK ST SKLS",9
65,WAKULLA,1700380,"CAR RESA&DECI MAK",40
65,WAKULLA,1700390,"AVID 1",67
65,WAKULLA,1700400,"AVID 2",42
65,WAKULLA,1700410,"AVID 3",16
65,WAKULLA,1700420,"AVID 4",22
65,WAKULLA,1802300,"NAVAL SCI 1",65
65,WAKULLA,1802310,"NAVAL SCI 2",42
65,WAKULLA,1802320,"NAVAL SCI 3",14
65,WAKULLA,1802330,"NAVAL SCI 4",14
65,WAKULLA,1900300,"DRIVER ED CLASS",56
65,WAKULLA,2000310,"BIO 1",245
65,WAKULLA,2000320,"BIO 1 HON",154
65,WAKULLA,2001340,"ENV SCI",171
65,WAKULLA,2001380,"AP ENV SCI",35
65,WAKULLA,2002040,"M/J COMPRE SCI 1",401
65,WAKULLA,2002070,"M/J COMPRE SCI 2",417
65,WAKULLA,2002100,"M/J COMPRE SCI 3",227
65,WAKULLA,2002110,"M/J COMPRE SCI 3 ADV",1
65,WAKULLA,2002400,"INTEG SCI 1",132
65,WAKULLA,2002410,"INTEG SCI 1 HON",42
65,WAKULLA,2003310,"PHY SCI",174
65,WAKULLA,2003320,"PHY SCI HON",46
65,WAKULLA,2003340,"CHEM 1",110
65,WAKULLA,2003350,"CHEM 1 HON",93
65,WAKULLA,2003390,"PHYS 1 HON",42
65,WAKULLA,2100010,"M/J US HIST",1
65,WAKULLA,2100015,"M/J US HIST&CAR PLAN",401
65,WAKULLA,2100310,"US HIST",156
65,WAKULLA,2100320,"US HIST HON",85
65,WAKULLA,2100330,"AP U.S. HIST",19
65,WAKULLA,2101300,ANTHROP,30
65,WAKULLA,2102310,ECON,64
65,WAKULLA,2102320,"ECON HON",44
65,WAKULLA,2102370,"AP MACROECON",19
65,WAKULLA,2103300,"WORLD CLTRL GEOG",22
65,WAKULLA,2106010,"M/J CIVICS",417
65,WAKULLA,2106310,"US GOVT",94
65,WAKULLA,2106320,"US GOVT HON",43
65,WAKULLA,2106350,"LAW STUDIES",4
65,WAKULLA,2107300,"PSYCH 1",40
65,WAKULLA,2107350,"AP PSYCH",32
65,WAKULLA,2108300,SOCIOLOGY,49
65,WAKULLA,2109010,"M/J WORLD HIST",402
65,WAKULLA,2109310,"WORLD HIST",201
65,WAKULLA,2109320,"WORLD HIST HON",63
65,WAKULLA,2109420,"AP WORLD HIST",50
65,WAKULLA,2400200,"M/J HMER",1166
65,WAKULLA,5001010,"ART - GRADE K",179
65,WAKULLA,5001020,"ART - GRADE 1",175
65,WAKULLA,5001030,"ART - GRADE 2",172
65,WAKULLA,5001040,"ART - INTERM 1",187
65,WAKULLA,5001050,"ART - INTERM 2",182
65,WAKULLA,5001060,"ART - INTERM 3",180
65,WAKULLA,5002000,"INTROD TO CPTRS",85
65,WAKULLA,5010041,"LANG ARTS GRADE K",397
65,WAKULLA,5010042,"LANG ARTS GRADE 1",342
65,WAKULLA,5010043,"LANG ARTS GRADE 2",346
65,WAKULLA,5010044,"LANG ARTS GRADE 3",378
65,WAKULLA,5010045,"LANG ARTS GRADE 4",379
65,WAKULLA,5010046,"LANG ARTS GRADE 5",371
65,WAKULLA,5012020,"MATH GRADE K",397
65,WAKULLA,5012030,"MATH GRADE ONE",342
65,WAKULLA,5012040,"MATH GRADE TWO",346
65,WAKULLA,5012050,"MATH GRADE THREE",378
65,WAKULLA,5012060,"MATH GRADE FOUR",379
65,WAKULLA,5012070,"MATH GRADE FIVE",371
65,WAKULLA,5013060,"MUSIC - GRADE K",239
65,WAKULLA,5013070,"MUSIC - GRADE 1",187
65,WAKULLA,5013080,"MUSIC - GRADE 2",185
65,WAKULLA,5013090,"MUSIC-INTERM 1",212
65,WAKULLA,5013100,"MUSIC-INTERM 2",213
65,WAKULLA,5013110,"MUSIC-INTERM 3",218
65,WAKULLA,5015020,"PHYSICAL EDUCATION K",400
65,WAKULLA,5015030,"PHYSICAL EDUCATION 1",343
65,WAKULLA,5015040,"PHYSICAL EDUCATION 2",349
65,WAKULLA,5015050,"PHYSICAL EDUCATION 3",378
65,WAKULLA,5015060,"PHYSICAL EDUCATION 4",382
65,WAKULLA,5015070,"PHYSICAL EDUCATION 5",379
65,WAKULLA,5020010,"SCIENCE GRADE K",397
65,WAKULLA,5020020,"SCIENCE GRADE ONE",342
65,WAKULLA,5020030,"SCIENCE GRADE TWO",346
65,WAKULLA,5020040,"SCIENCE GRADE THREE",378
65,WAKULLA,5020050,"SCIENCE GRADE FOUR",379
65,WAKULLA,5020060,"SCIENCE GRADE FIVE",371
65,WAKULLA,5021020,"SOC STUDIES K",397
65,WAKULLA,5021030,"SOC STUDIES 1",342
65,WAKULLA,5021040,"SOC STUDIES 2",346
65,WAKULLA,5021050,"SOC STUDIES 3",378
65,WAKULLA,5021060,"SOC STUDIES 4",379
65,WAKULLA,5021070,"SOC STUDIES 5",371
65,WAKULLA,5022000,"STUDY HALL E",86
65,WAKULLA,5100520,"DIST HEAD START",28
65,WAKULLA,5100580,"VPK-SCH YEAR PROG",36
65,WAKULLA,7650130,"PK DISABS: 3-5",271
65,WAKULLA,7710011,"ACCESS LANG ART - K",3
65,WAKULLA,7710013,"ACCESS LANG ART - 2",3
65,WAKULLA,7710015,"ACCESS LANG ART - 4",1
65,WAKULLA,7710016,"ACCESS LANG ART - 5",8
65,WAKULLA,7712015,"ACCESS MATH GRADE K",3
65,WAKULLA,7712030,"ACCESS MATH GRADE 2",3
65,WAKULLA,7712050,"ACCESS MATH GRADE 4",1
65,WAKULLA,7712060,"ACCESS MATH GRADE 5",8
65,WAKULLA,7720015,"ACCESS SCI GRADE K",3
65,WAKULLA,7720030,"ACCESS SCI GRADE 2",3
65,WAKULLA,7720050,"ACCESS SCI GRADE 4",1
65,WAKULLA,7720060,"ACCESS SCI GRADE 5",8
65,WAKULLA,7721011,"ACCESS SOC ST - K",3
65,WAKULLA,7721013,"ACCESS SOC ST - 2",3
65,WAKULLA,7721015,"ACCESS SOC ST - 4",1
65,WAKULLA,7721016,"ACCESS SOC ST - 5",8
65,WAKULLA,7763030,"SPEECH THRPY: PK-5",237
65,WAKULLA,7763040,"LANG THRPY: PK-5",117
65,WAKULLA,7763050,"OCCU THRPY: PK-5",56
65,WAKULLA,7763070,"PHY THRPY: PK-5",19
65,WAKULLA,7763080,"EXP CORE COMPET:PK-5",2
65,WAKULLA,7763090,"EXP SKLS:PK-5",4
65,WAKULLA,7810011,"ACCESS M/J LA 1",4
65,WAKULLA,7810012,"ACCESS M/J LA 2",8
65,WAKULLA,7810013,"ACCESS M/J LA 3",7
65,WAKULLA,7812015,"ACCESS M/J MATH 1",4
65,WAKULLA,7812020,"ACCESS M/J MATH 2",8
65,WAKULLA,7812030,"ACCESS M/J MATH 3",7
65,WAKULLA,7820015,"ACCESS M/J COMPSCI 1",4
65,WAKULLA,7820016,"ACCESS M/J COMPSCI 2",8
65,WAKULLA,7820017,"ACCESS M/J COMPSCI 3",7
65,WAKULLA,7820020,"HEALTH: 6-8",9
65,WAKULLA,7821021,"ACCESS M/J CIVICS",8
65,WAKULLA,7821022,"ACCESS M/J WRLD HIST",4
65,WAKULLA,7821025,"ACCESS M/J US HIST",7
65,WAKULLA,7855020,"HH INST SER: 6-8",3
65,WAKULLA,7863000,"SOC PERS: 6-8",10
65,WAKULLA,7863070,"EXP SKLS: 6-8",2
65,WAKULLA,7863080,"U SKLS VISION: 6-8",1
65,WAKULLA,7863090,"LRNG STR: 6-8",18
65,WAKULLA,7866030,"SPEECH THRPY: 6-8",7
65,WAKULLA,7866040,"LANG THRPY: 6-8",44
65,WAKULLA,7866070,"PHY THRPY: 6-8",3
65,WAKULLA,7910111,"ACCESS ENGLISH 1/2",27
65,WAKULLA,7912090,"ACCESS ALGEBRA 1B",27
65,WAKULLA,7915010,"SPECI DESIGN PE",22
65,WAKULLA,7919010,"DR ED SP LRNRS",10
65,WAKULLA,7921025,"ACCESS US HIST",26
65,WAKULLA,7962010,"COGN LING SKLS",3
65,WAKULLA,7963040,"SKLS STU DF HARDHEAR",3
65,WAKULLA,7963050,"SKLS STUS VISUAL IMP",2
65,WAKULLA,7963070,"SOC PERS SKLS",18
65,WAKULLA,7963080,"LRNG STRATEGIES",21
65,WAKULLA,7965040,"STUDIES STUS GIFTED",42
65,WAKULLA,7966010,"PHY THERAPY",1
65,WAKULLA,7966020,"OCCU THERAPY",2
65,WAKULLA,7966030,"SPEECH THRPY",7
65,WAKULLA,7966040,"LANG THERAPY",9
65,WAKULLA,7980110,"CAR PREP: 9-12",13
65,WAKULLA,7980120,"CAR EXERIENCES: 9-12",25
65,WAKULLA,7980130,"CAR PLACEMENT: 9-12",6
65,WAKULLA,8200410,"BUSINESS COOP ED OJT",20
65,WAKULLA,8203310,"ACCT APPL 1",9
65,WAKULLA,8203320,"ACCT APPL 2",10
65,WAKULLA,8207120,"WEB DESIGN 2",11
65,WAKULLA,8207130,"WEB DESIGN 3",5
65,WAKULLA,8209020,"CPTR COLG & CAR",221
65,WAKULLA,8209510,"DIGITAL DESIGN 1",87
65,WAKULLA,8209520,"DIGITAL DESIGN 2",19
65,WAKULLA,8209530,"DIGITAL DESIGN 3",8
65,WAKULLA,8300310,"WKPL ESSENTIALS",10
65,WAKULLA,8417100,"HEALTH SCI 1",45
65,WAKULLA,8417110,"HEALTH SCI 2",32
65,WAKULLA,8417211,"NURSE AST 3",31
65,WAKULLA,8500120,"PERS & FAM FIN",13
65,WAKULLA,8502000,"LIF MGMT SKL",55
65,WAKULLA,8600020,"EXPLO TECH",115
65,WAKULLA,8600520,"PRIN OF ENGR",22
65,WAKULLA,8600550,"INTROD ENGR DESIGN",20
65,WAKULLA,8708110,"PRIN BIOMED SCIENCES",85
65,WAKULLA,8722110,"CARP & CAB MAKING 1",74
65,WAKULLA,8722120,"CARP & CAB MAKING 2",37
65,WAKULLA,8722130,"CARP & CAB MAKING 3",21
65,WAKULLA,8722140,"CARP 4",6
65,WAKULLA,8772110,"TV PRODUCTION 1",82
65,WAKULLA,8772120,"TV PRODUCTION 2",18
65,WAKULLA,8772130,"TV PRODUCTION 3",17
65,WAKULLA,8772140,"TV PRODUCTION 4",6
65,WAKULLA,8800510,"CULINARY ARTS 1",130
65,WAKULLA,8800520,"CULINARY ARTS 2",13
65,WAKULLA,8800530,"CULINARY ARTS 3",14
65,WAKULLA,8800540,"CULINARY ARTS 4",8
65,WAKULLA,9001110,"FOUND OF WEB DESIGN",16
66,WALTON,ACG2001,"HONORS PRINCIPLES OF FINANCIAL",2
66,WALTON,AMH2010,"AMERICAN HISTORY I",44
66,WALTON,AMH2020,"UNITED STATES HISTORY FROM 186",2
66,WALTON,ASL1140,"AMERICAN SIGN LANGUAGE I",3
66,WALTON,AST1002,"PLANETS, STARS, AND GALAXIES",1
66,WALTON,BSCC086,"HUMAN ANATOMY & PHYSIOLOGY II",3
66,WALTON,BSCL005,"GENERAL BIOLOGY LAB",1
66,WALTON,BSC1005,"BIOLOGICAL SCIENCE",8
66,WALTON,BSC1010,"GENERAL BIOLOGY I",2
66,WALTON,BSC1085,"ANATOMY AND PHYSIOLOGY FOR HEA",9
66,WALTON,CHML045,"GENERAL CHEMISTRY LAB",2
66,WALTON,DEP2004,"HUMAN GROWTH & DEVELOPMENT",3
66,WALTON,ECO2013,MACROECONOMICS,25
66,WALTON,ENC1101,"COMPOSITION I",20
66,WALTON,ENC1102,"ENGLISH COMPOSITION II",18
66,WALTON,ESC1000,"EARTH SCIENCE",1
66,WALTON,EVS1001,"INTRODUCTION TO ENVIRONMENTAL",5
66,WALTON,GEB1011,"PRINCIPLES OF BUSINESS",3
66,WALTON,HLP1081,"FITNESS AND WELLNESS FOR LIFE",7
66,WALTON,HUM1020,"HUMANITIES - INTRODUCTION",4
66,WALTON,HUN2201,"FUNDAMENTALS OF HUMAN NUTRITIO",1
66,WALTON,ISC1003,"NATURAL DISASTERS - CAUSES, CO",1
66,WALTON,LIN1670,"ENGLISH GRAMMAR AND USAGE",43
66,WALTON,MAC1105,"COLLEGE ALGEBRA",70
66,WALTON,MAC1140,"PRECALCULUS ALGEBRA",6
66,WALTON,MAT1033,"INTERMEDIATE ALGEBRA",7
66,WALTON,PHI2010,"INTRODUCTION TO PHILOSOPHY",3
66,WALTON,PHI2600,ETHICS,2
