"Course Enrollments",,,,
"2013-14 Survey 3 Data Final, as of 8/08/2014",,,,
,,,,
"DIST #","DISTRICT NAME","COURSE #",COURSE,ENROLLMENT
01,ALACHUA,1501340,"WEIGHT TRAIN 1",130
01,ALACHUA,1501350,"WEIGHT TRAIN 2",178
01,ALACHUA,1501360,"WEIGHT TRAIN 3",49
01,ALACHUA,1501390,"COMPRE FIT",30
01,ALACHUA,1501410,"POWER WEIGHT TRAIN 1",6
01,ALACHUA,1502410,"INDIV/DUAL SPRTS 1",79
01,ALACHUA,1502420,"INDIV/DUAL SPRTS 2",12
01,ALACHUA,1502430,"INDIV/DUAL SPRTS 3",1
01,ALACHUA,1502480,"OUTDOOR ED",79
01,ALACHUA,1502490,"CARE/PREV OF ATH INJ",25
01,ALACHUA,1503310,BASKETBALL,124
01,ALACHUA,1503350,"TEAM SPRTS 1",188
01,ALACHUA,1503360,"TEAM SPRTS 2",280
01,ALACHUA,1505500,"VOLLEYBALL 1",46
01,ALACHUA,1505510,"VOLLEYBALL 2",50
01,ALACHUA,1505520,"VOLLEYBALL 3",12
01,ALACHUA,1506320,"HOPE-PE V",473
01,ALACHUA,1508000,"M/J FITNESS GRADE 6",21
01,ALACHUA,1508200,"M/J TEAM SPORTS GRD7",13
01,ALACHUA,1508400,"M/J EXTRME SPRTS GD8",13
01,ALACHUA,1508600,"M/J COMPRE GRDE 6/7",985
01,ALACHUA,1508700,"M/J COMPRE GDE 7/8",1550
01,ALACHUA,1700000,"M/J RESEARCH 1",230
01,ALACHUA,1700010,"M/J RESEARCH 2",242
01,ALACHUA,1700020,"M/J RESEARCH 3",115
01,ALACHUA,1700100,"M/J CRIT THINK",202
01,ALACHUA,1700300,"RESEARCH 1",77
01,ALACHUA,1700310,"RESEARCH 2",20
01,ALACHUA,1700320,"RESEARCH 3",19
01,ALACHUA,1700364,"AICE GLBL PERSP 1 AS",7
01,ALACHUA,1700366,"AICE GLBL PERSP 2 PU",5
01,ALACHUA,1700370,"CRIT THINK ST SKLS",91
01,ALACHUA,1700374,"AICE THINK SKLS 2 AL",89
01,ALACHUA,1800300,"AF AERO SCI 1",46
01,ALACHUA,1800310,"AF AERO SCI 2",44
01,ALACHUA,1800320,"AF AERO SCI 3",19
01,ALACHUA,1800330,"AF AEROSCI 4 LEADDEV",8
01,ALACHUA,1802300,"NAVAL SCI 1",62
01,ALACHUA,1802310,"NAVAL SCI 2",78
01,ALACHUA,1802320,"NAVAL SCI 3",37
01,ALACHUA,1802330,"NAVAL SCI 4",19
01,ALACHUA,1900300,"DRIVER ED CLASS",29
01,ALACHUA,1900310,"DRIVER ED CLASS/LAB",277
01,ALACHUA,2000010,"M/J LIF SCI",1288
01,ALACHUA,2000020,"M/J LIF SCI ADV",655
01,ALACHUA,2000310,"BIO 1",895
01,ALACHUA,2000320,"BIO 1 HON",685
01,ALACHUA,2000321,"AICE BIO 1 AS",34
01,ALACHUA,2000322,"PRE-AICE BIO IG",105
01,ALACHUA,2000340,"AP BIO",207
01,ALACHUA,2000350,"ANAT PHYSIO",282
01,ALACHUA,2000360,"ANAT PHYSIO HON",343
01,ALACHUA,2000800,"FL PRE-IB BIO 1",151
01,ALACHUA,2000810,"IB BIO 2",49
01,ALACHUA,2000820,"IB BIO 3",75
01,ALACHUA,2001010,"M/J ERTH/SPA SCI",1294
01,ALACHUA,2001020,"M/J ERTH/SPA SCI ADV",571
01,ALACHUA,2001310,"ERTH/SPA SCI",14
01,ALACHUA,2001320,"ERTH/SPA SCI HON",100
01,ALACHUA,2001340,"ENV SCI",359
01,ALACHUA,2001380,"AP ENV SCI",321
01,ALACHUA,2001381,"AICE ENV MGMNT AS",37
01,ALACHUA,2002040,"M/J COMPRE SCI 1",76
01,ALACHUA,2002070,"M/J COMPRE SCI 2",65
01,ALACHUA,2002080,"M/J COMPRE SCI 2 ADV",1
01,ALACHUA,2002100,"M/J COMPRE SCI 3",94
01,ALACHUA,2002110,"M/J COMPRE SCI 3 ADV",3
01,ALACHUA,2002400,"INTEG SCI 1",198
01,ALACHUA,2002420,"INTEG SCI 2",101
01,ALACHUA,2002440,"INTEG SCI 3",65
01,ALACHUA,2002450,"INTEG SCI 3 HON",4
01,ALACHUA,2002480,"FORC SCI 1",2
01,ALACHUA,2002500,"MARINE SCI 1",22
01,ALACHUA,2002510,"MARINE SCI 1 HON",3
01,ALACHUA,2003010,"M/J PHY SCI",1297
01,ALACHUA,2003020,"M/J PHY SCI ADV",608
01,ALACHUA,2003310,"PHY SCI",676
01,ALACHUA,2003320,"PHY SCI HON",317
01,ALACHUA,2003340,"CHEM 1",300
01,ALACHUA,2003350,"CHEM 1 HON",532
01,ALACHUA,2003370,"AP CHEM",135
01,ALACHUA,2003372,"PRE-AICE CHEM IG",116
01,ALACHUA,2003373,"AICE CHEM 2 AL",54
01,ALACHUA,2003380,"PHYS 1",32
01,ALACHUA,2003390,"PHYS 1 HON",67
01,ALACHUA,2003420,"AP PHYS B",105
01,ALACHUA,2003430,"AP PHYSICS C: ME",26
01,ALACHUA,2003431,"AICE PHYSICS 1 AS",19
01,ALACHUA,2003432,"PRE-AICE PHYSICS IG",24
01,ALACHUA,2003433,"AICE PHYSICS 2 AL",22
01,ALACHUA,2003800,"FL PRE-IB CHEM 1",138
01,ALACHUA,2003810,"IB CHEM 2",55
01,ALACHUA,2003820,"IB CHEM 3",25
01,ALACHUA,2003850,"IB PHYSICS 3",6
01,ALACHUA,2100010,"M/J US HIST",57
01,ALACHUA,2100015,"M/J US HIST&CAR PLAN",1479
01,ALACHUA,2100020,"M/J US HIST ADV",6
01,ALACHUA,2100025,"M/J US HIS ADV & C/P",496
01,ALACHUA,2100310,"US HIST",904
01,ALACHUA,2100320,"US HIST HON",261
01,ALACHUA,2100330,"AP U.S. HIST",432
01,ALACHUA,2100500,"AICE U.S. HIST AS",79
01,ALACHUA,2100800,"IB HISTORY OF AMER",81
01,ALACHUA,2102321,"AICE ECON 1 AS",91
01,ALACHUA,2102335,"ECON FIN LIT",424
01,ALACHUA,2102345,"ECON FIN LIT HON",180
01,ALACHUA,2102360,"AP MICROECON",119
01,ALACHUA,2103010,"M/J WORLD GEOG",3
01,ALACHUA,2103300,"WORLD CLTRL GEOG",1
01,ALACHUA,2103400,"AP HUMAN GEOG",227
01,ALACHUA,2104000,"M/J SS",11
01,ALACHUA,2104330,"VOL SCH/COMMU SERV",62
01,ALACHUA,2105020,"M/J WORLD CLTRS",2
01,ALACHUA,2106010,"M/J CIVICS",1418
01,ALACHUA,2106020,"M/J CIVICS ADV",606
01,ALACHUA,2106310,"US GOVT",274
01,ALACHUA,2106320,"US GOVT HON",83
01,ALACHUA,2106350,"LAW STUDIES",24
01,ALACHUA,2106420,"AP US GOVT/POL",172
01,ALACHUA,2107300,"PSYCH 1",35
01,ALACHUA,2107310,"PSYCH 2",27
01,ALACHUA,2107350,"AP PSYCH",323
01,ALACHUA,2107360,"AICE PSYCH 1 AS",58
01,ALACHUA,2108300,SOCIOLOGY,153
01,ALACHUA,2109010,"M/J WORLD HIST",1369
01,ALACHUA,2109020,"M/J WORLD HIST ADV",522
01,ALACHUA,2109310,"WORLD HIST",852
01,ALACHUA,2109320,"WORLD HIST HON",650
01,ALACHUA,2109371,"AICE EURO HIST AS",114
01,ALACHUA,2109380,"AP EURO HIST",220
01,ALACHUA,2109420,"AP WORLD HIST",392
01,ALACHUA,2400300,"LEAD SKLS DEV",165
01,ALACHUA,2400310,"LEAD TECNQS",22
01,ALACHUA,2500500,"TEMP INSTR PL",21
01,ALACHUA,3026010,HOPE,358
01,ALACHUA,3027010,"BIOTECH 1",39
01,ALACHUA,3027020,"BIOTECH 2",15
01,ALACHUA,5001010,"ART - GRADE K",2012
01,ALACHUA,5001020,"ART - GRADE 1",2004
01,ALACHUA,5001030,"ART - GRADE 2",1810
01,ALACHUA,5001040,"ART - INTERM 1",1855
01,ALACHUA,5001050,"ART - INTERM 2",1567
01,ALACHUA,5001060,"ART - INTERM 3",1529
01,ALACHUA,5002000,"INTROD TO CPTRS",9192
01,ALACHUA,5003010,"DANCE - GRADE K",39
01,ALACHUA,5003020,"DANCE - GRADE 1",35
01,ALACHUA,5003030,"DANCE - GRADE 2",27
01,ALACHUA,5003040,"DANCE - INTERM 1",28
01,ALACHUA,5003050,"DANCE - INTERM 2",11
01,ALACHUA,5003060,"DANCE - INTERM 3",13
01,ALACHUA,5007020,"SPANISH E",374
01,ALACHUA,5010010,"ESOL E",121
01,ALACHUA,5010041,"LANG ARTS GRADE K",2316
01,ALACHUA,5010042,"LANG ARTS GRADE 1",2343
01,ALACHUA,5010043,"LANG ARTS GRADE 2",2126
01,ALACHUA,5010044,"LANG ARTS GRADE 3",2203
01,ALACHUA,5010045,"LANG ARTS GRADE 4",1941
01,ALACHUA,5010046,"LANG ARTS GRADE 5",1972
01,ALACHUA,5010200,"THEATRE - GRADE K",59
01,ALACHUA,5010210,"THEATRE - GRADE 1",36
01,ALACHUA,5010220,"THEATRE - GRADE 2",13
01,ALACHUA,5010230,"THEATRE-INTERM 1",29
01,ALACHUA,5010240,"THEATRE-INTERM 2",5
01,ALACHUA,5010250,"THEATRE-INTERM 3",6
01,ALACHUA,5012020,"MATH GRADE K",2349
01,ALACHUA,5012030,"MATH GRADE ONE",2360
01,ALACHUA,5012040,"MATH GRADE TWO",2131
01,ALACHUA,5012050,"MATH GRADE THREE",2233
01,ALACHUA,5012060,"MATH GRADE FOUR",1957
01,ALACHUA,5012070,"MATH GRADE FIVE",1963
01,ALACHUA,5013060,"MUSIC - GRADE K",2059
01,ALACHUA,5013070,"MUSIC - GRADE 1",2007
01,ALACHUA,5013080,"MUSIC - GRADE 2",1790
01,ALACHUA,5013090,"MUSIC-INTERM 1",1869
01,ALACHUA,5013100,"MUSIC-INTERM 2",1567
01,ALACHUA,5013110,"MUSIC-INTERM 3",1550
01,ALACHUA,5015020,"PHYSICAL EDUCATION K",2353
01,ALACHUA,5015030,"PHYSICAL EDUCATION 1",2372
01,ALACHUA,5015040,"PHYSICAL EDUCATION 2",2141
01,ALACHUA,5015050,"PHYSICAL EDUCATION 3",2255
01,ALACHUA,5015060,"PHYSICAL EDUCATION 4",1939
01,ALACHUA,5015070,"PHYSICAL EDUCATION 5",1962
01,ALACHUA,5020010,"SCIENCE GRADE K",2330
01,ALACHUA,5020020,"SCIENCE GRADE ONE",2363
01,ALACHUA,5020030,"SCIENCE GRADE TWO",2139
01,ALACHUA,5020040,"SCIENCE GRADE THREE",2231
01,ALACHUA,5020050,"SCIENCE GRADE FOUR",1953
01,ALACHUA,5020060,"SCIENCE GRADE FIVE",1938
01,ALACHUA,5021020,"SOC STUDIES K",2134
01,ALACHUA,5021030,"SOC STUDIES 1",2126
01,ALACHUA,5021040,"SOC STUDIES 2",1958
01,ALACHUA,5021050,"SOC STUDIES 3",2001
01,ALACHUA,5021060,"SOC STUDIES 4",1750
01,ALACHUA,5021070,"SOC STUDIES 5",1735
01,ALACHUA,5100520,"DIST HEAD START",596
01,ALACHUA,5100560,"PK OTHER",16
01,ALACHUA,5100580,"VPK-SCH YEAR PROG",389
01,ALACHUA,7650130,"PK DISABS: 3-5",247
01,ALACHUA,7701010,"ART: K-5",124
01,ALACHUA,7710011,"ACCESS LANG ART - K",13
01,ALACHUA,7710012,"ACCESS LANG ART - 1",9
01,ALACHUA,7710013,"ACCESS LANG ART - 2",17
01,ALACHUA,7710014,"ACCESS LANG ART - 3",18
01,ALACHUA,7710015,"ACCESS LANG ART - 4",12
01,ALACHUA,7710016,"ACCESS LANG ART - 5",23
01,ALACHUA,7712015,"ACCESS MATH GRADE K",13
01,ALACHUA,7712020,"ACCESS MATH GRADE 1",9
01,ALACHUA,7712030,"ACCESS MATH GRADE 2",17
01,ALACHUA,7712040,"ACCESS MATH GRADE 3",18
01,ALACHUA,7712050,"ACCESS MATH GRADE 4",12
01,ALACHUA,7712060,"ACCESS MATH GRADE 5",24
01,ALACHUA,7713010,"MUS: K-5",121
01,ALACHUA,7715010,"PE: K-5",142
01,ALACHUA,7720015,"ACCESS SCI GRADE K",13
01,ALACHUA,7720020,"ACCESS SCI GRADE 1",9
01,ALACHUA,7720030,"ACCESS SCI GRADE 2",17
01,ALACHUA,7720040,"ACCESS SCI GRADE 3",19
01,ALACHUA,7720050,"ACCESS SCI GRADE 4",12
01,ALACHUA,7720060,"ACCESS SCI GRADE 5",24
01,ALACHUA,7721011,"ACCESS SOC ST - K",13
01,ALACHUA,7721012,"ACCESS SOC ST - 1",14
01,ALACHUA,7721013,"ACCESS SOC ST - 2",15
01,ALACHUA,7721014,"ACCESS SOC ST - 3",16
01,ALACHUA,7721015,"ACCESS SOC ST - 4",9
01,ALACHUA,7721016,"ACCESS SOC ST - 5",21
01,ALACHUA,7721020,"U SKLS SOC&EMOT:PK-5",12
01,ALACHUA,7755020,"H/H ACAD U SKLS:PK-5",16
01,ALACHUA,7763010,"U SKLS: PK-5",11
01,ALACHUA,7763030,"SPEECH THRPY: PK-5",603
01,ALACHUA,7763040,"LANG THRPY: PK-5",814
01,ALACHUA,7763050,"OCCU THRPY: PK-5",275
01,ALACHUA,7763060,"ORIEN MOBLTY: PK-5",3
01,ALACHUA,7763070,"PHY THRPY: PK-5",30
01,ALACHUA,7763080,"EXP CORE COMPET:PK-5",14
01,ALACHUA,7763090,"EXP SKLS:PK-5",8
01,ALACHUA,7801010,"V/P ARTS: 6-8",9
01,ALACHUA,7810011,"ACCESS M/J LA 1",40
01,ALACHUA,7810012,"ACCESS M/J LA 2",41
01,ALACHUA,7810013,"ACCESS M/J LA 3",14
01,ALACHUA,7812015,"ACCESS M/J MATH 1",14
01,ALACHUA,7812020,"ACCESS M/J MATH 2",41
01,ALACHUA,7812030,"ACCESS M/J MATH 3",14
01,ALACHUA,7813010,"MUS: 6-8",9
01,ALACHUA,7815010,"PE: 6-8",20
01,ALACHUA,7820015,"ACCESS M/J COMPSCI 1",22
01,ALACHUA,7820016,"ACCESS M/J COMPSCI 2",34
01,ALACHUA,7820017,"ACCESS M/J COMPSCI 3",10
01,ALACHUA,7821021,"ACCESS M/J CIVICS",39
01,ALACHUA,7821022,"ACCESS M/J WRLD HIST",15
01,ALACHUA,7821025,"ACCESS M/J US HIST",1
01,ALACHUA,7821026,"ACCESS M/J USHI & CP",4
01,ALACHUA,7855020,"HH INST SER: 6-8",14
01,ALACHUA,7863000,"SOC PERS: 6-8",17
01,ALACHUA,7863010,"U SKLS: 6-8",5
01,ALACHUA,7863020,"SPEECH AUD TRAIN:6-8",3
01,ALACHUA,7863060,"ORIEN MOBLTY: 6-8",1
01,ALACHUA,7863090,"LRNG STR: 6-8",83
01,ALACHUA,7866030,"SPEECH THRPY: 6-8",48
01,ALACHUA,7866040,"LANG THRPY: 6-8",225
01,ALACHUA,7866050,"OCCU THRPY: 6-8",36
01,ALACHUA,7900030,"H/H INSTR SERVS",20
01,ALACHUA,7910100,"READ: 9-12",67
01,ALACHUA,7910110,"ENG: 9-12",12
01,ALACHUA,7910111,"ACCESS ENGLISH 1/2",61
01,ALACHUA,7910112,"ACCESS ENGLISH 3/4",6
01,ALACHUA,7910115,"ENG SKLS 1",25
01,ALACHUA,7910120,"ENG SKLS 2",1
01,ALACHUA,7910390,"LIF SKLS COM: 9-12",23
01,ALACHUA,7912050,"MATH: 9-12",22
01,ALACHUA,7912060,"ACCESS INF GEOMETRY",48
01,ALACHUA,7912070,"ACCESS LIB ARTS MATH",16
01,ALACHUA,7912080,"ACCESS ALGEBRA 1A",15
01,ALACHUA,7912090,"ACCESS ALGEBRA 1B",23
01,ALACHUA,7912105,"CONSUMER MATH",23
01,ALACHUA,7912340,"LIF SKLS MA: 9-12",4
01,ALACHUA,7915010,"SPECI DESIGN PE",76
01,ALACHUA,7915015,"ACCESS HOPE 9-12",4
01,ALACHUA,7920010,"SCI: 9-12",3
01,ALACHUA,7920015,"ACCESS BIOLOGY 1",47
01,ALACHUA,7920020,"ACCESS E/S SCI",5
01,ALACHUA,7920025,"ACCESS INTEG SCI 1",44
01,ALACHUA,7920030,"FUND INTEG SCI 1",26
01,ALACHUA,7920035,"FUND INTEG SCI 2",2
01,ALACHUA,7920050,"HEALTH SAFETY: 9-12",11
01,ALACHUA,7921010,"SS: 9-12",4
01,ALACHUA,7921015,"ACCESS US GOVT",52
01,ALACHUA,7921020,"ACCESS ECON",5
01,ALACHUA,7921025,"ACCESS US HIST",12
01,ALACHUA,7921030,"FUND WORLD HISTORY",8
01,ALACHUA,7921035,"FUND US HISTORY",28
01,ALACHUA,7921330,"CAR ED: 9-12",31
01,ALACHUA,7960010,"TRAN PLAN: 9-12",55
01,ALACHUA,7961010,"ACAD SKLS FNG LIV",20
01,ALACHUA,7961020,"COMM SKLS FNG LIV",5
01,ALACHUA,7961030,"PERS HME SKL FNG LIV",63
01,ALACHUA,7961040,"LEIS REC SKL FNG LIV",23
01,ALACHUA,7961050,"COMMU SOC SKL",21
01,ALACHUA,7962030,"LEIS REC IMPR SKLS",44
01,ALACHUA,7963010,"PREP AD LIV",15
01,ALACHUA,7963040,"SKLS STU DF HARDHEAR",5
01,ALACHUA,7963070,"SOC PERS SKLS",6
01,ALACHUA,7963080,"LRNG STRATEGIES",318
01,ALACHUA,7963130,"U SKLS",60
01,ALACHUA,7966020,"OCCU THERAPY",13
01,ALACHUA,7966030,"SPEECH THRPY",60
01,ALACHUA,7966040,"LANG THERAPY",215
01,ALACHUA,7967010,"VISUAL PERFORM",61
01,ALACHUA,7980110,"CAR PREP: 9-12",63
01,ALACHUA,7980120,"CAR EXERIENCES: 9-12",80
01,ALACHUA,7980130,"CAR PLACEMENT: 9-12",53
01,ALACHUA,8000200,"M/J EXP WHL 1 & CP",30
01,ALACHUA,8000210,"M/J EXPLOR WHEEL 2",18
01,ALACHUA,8000220,"M/J EXPLOR WHEEL 3",10
01,ALACHUA,8100120,"INTROD TO AGSCI",50
01,ALACHUA,8100210,"EX OF AGRISCI",21
01,ALACHUA,8100330,"ADV CONCS AGSCI",6
01,ALACHUA,8106210,"ANIM SCI & SERS 2",20
01,ALACHUA,8106220,"ANIM SCI & SERS 3",27
01,ALACHUA,8106230,"ANIM SCI & SERS 4",2
01,ALACHUA,8106810,"AGRISCI FOUND 1",97
01,ALACHUA,8106820,"AGRITECH 1",15
01,ALACHUA,8106830,"AGRITECH 2",3
01,ALACHUA,8111510,"VET ASSIST 1",49
01,ALACHUA,8111520,"VET ASSIST 4",12
01,ALACHUA,8111540,"VET ASSIST 2",31
01,ALACHUA,8111550,"VET ASSIST 3",18
01,ALACHUA,8121510,"INTROD HORT 2",23
01,ALACHUA,8121520,"HORT SCI 3",7
01,ALACHUA,8121610,"HORT SCI & SERS 4",3
01,ALACHUA,8200110,"BUSINESS KEYBD",237
01,ALACHUA,8200210,"CPTR APPL BUSINESS 2",26
01,ALACHUA,8200211,"CPTR APPL BUSINESS 3",173
01,ALACHUA,8200212,"CPTR APPL BUSINESS 4",102
01,ALACHUA,8200220,"CPTR APPL BUS 1 & CP",87
01,ALACHUA,8200410,"BUSINESS COOP ED OJT",3
01,ALACHUA,8200520,"CPTR APPL BUS 1",143
01,ALACHUA,8201210,"DIG MEDIA/MM FOUND 1",54
01,ALACHUA,8203310,"ACCT APPL 1",21
01,ALACHUA,8207110,"WEB DESIGN 1",1
01,ALACHUA,8207310,"INTROD TO INFO TECH",133
01,ALACHUA,8207420,"DIGIT VID SOUND FUND",8
01,ALACHUA,8208120,"GAME & SIM DSN",38
01,ALACHUA,8209020,"CPTR COLG & CAR",528
01,ALACHUA,8209510,"DIGITAL DESIGN 1",152
01,ALACHUA,8209520,"DIGITAL DESIGN 2",48
01,ALACHUA,8209530,"DIGITAL DESIGN 3",1
01,ALACHUA,8212110,"ADM OFF TECH 1",5
01,ALACHUA,8212120,"BUSINESS SOFTWARE 1",17
01,ALACHUA,8212440,"MULTIMED FOUND 2",44
01,ALACHUA,8212450,"MULTIMED FOUND 3",17
01,ALACHUA,8300310,"WKPL ESSENTIALS",8
01,ALACHUA,8301610,"WORK EXP 1",15
01,ALACHUA,8301620,"WORK EXP 2",2
01,ALACHUA,8301630,"WORK EXP 3",24
01,ALACHUA,8301650,"WORK EXP-OJT",14
01,ALACHUA,8400320,"MEDICAL SKLS SERS",74
01,ALACHUA,8405110,"EARLY CHILD 1 NEW",13
01,ALACHUA,8417100,"HEALTH SCI 1",56
01,ALACHUA,8417110,"HEALTH SCI 2",61
01,ALACHUA,8417131,"ALLIED HEALTH ASSIS3",14
01,ALACHUA,8417161,"EKG AIDE 3",16
01,ALACHUA,8417211,"NURSE AST 3",15
01,ALACHUA,8500120,"PERS & FAM FIN",4
01,ALACHUA,8500230,"PERSONAL DEV",104
01,ALACHUA,8500300,"PARENT SKLS",9
01,ALACHUA,8500390,"PRIN FOOD PREPR",157
01,ALACHUA,8501000,"FINANCE DIRECTED ST",2
01,ALACHUA,8503214,"EARLY CHILD 4",4
01,ALACHUA,8600010,"INTROD TO TECH",92
01,ALACHUA,8600020,"EXPLO TECH",35
01,ALACHUA,8709470,"AUTO SERV TECH 7",13
01,ALACHUA,8709490,"AUTO SERV TECH 9",11
01,ALACHUA,8709493,"AUTO SERV TECH 12",4
01,ALACHUA,8722110,"CARP & CAB MAKING 1",46
01,ALACHUA,8722120,"CARP & CAB MAKING 2",6
01,ALACHUA,8725010,"DRAFT 1",77
01,ALACHUA,8725020,"DRAFT 2",43
01,ALACHUA,8725030,"DRAFT 3",23
01,ALACHUA,8725040,"DRAFT 4",5
01,ALACHUA,8736030,"BIOTECH 3",7
01,ALACHUA,8772410,"DIG VID PROD 1",33
01,ALACHUA,8772420,"DIG VID PROD 2",4
01,ALACHUA,8800100,"MKT ED DIR STUDY",6
01,ALACHUA,8800410,"MARKETING COOP-OJT",29
01,ALACHUA,8800510,"CULINARY ARTS 1",91
01,ALACHUA,8800520,"CULINARY ARTS 2",80
01,ALACHUA,8800530,"CULINARY ARTS 3",36
01,ALACHUA,8800540,"CULINARY ARTS 4",28
01,ALACHUA,8800610,"CUL & HOSP SPEC 1",8
01,ALACHUA,8800620,"CUL & HOSP SPEC 2",6
01,ALACHUA,8809108,"RETAIL ESSEN",24
01,ALACHUA,8812000,"BUSINESS OWNERSHIP",101
01,ALACHUA,8812110,"PRIN OF ENTREPRENEUR",79
01,ALACHUA,8812120,"BUSINESS MGMT & LAW",69
01,ALACHUA,8815110,"FINANCIAL OPS",9
01,ALACHUA,8815120,"PERS FIN PLAN",67
01,ALACHUA,8830320,"LODGING PRIN",15
01,ALACHUA,8830330,"LODGING APPL",1
01,ALACHUA,8850110,"INTROD TO HOS & TOUR",27
01,ALACHUA,8918010,"CRIMINAL JUST OPS 1",42
01,ALACHUA,8918020,"CRIMINAL JUST OPS 2",34
01,ALACHUA,8918030,"CRIMINAL JUST OPS 3",32
01,ALACHUA,8918040,"CRIMINAL JUST OPS 4",22
01,ALACHUA,8918220,"FIREFIGHTING 2",7
01,ALACHUA,9009110,"INFO & COMM TECH 1",64
01,ALACHUA,9009120,"INFO & COMM TECH 2",67
01,ALACHUA,9009130,"INFO & COMM TECH 3",43
01,ALACHUA,9201000,"MANUF DIRECTED ST",5
02,BAKER,ACG2021,"FINANCIAL ACCOUNTING",1
02,BAKER,AMH2020,"UNITED STATES HISTORY FROM 186",5
02,BAKER,BSCC011,"BIOLOGY II",6
02,BAKER,BSC2085,"ANATOMY & PHYSIOLOGY I",2
02,BAKER,CCJ1020,"INTRODUCTION TO CRIMINAL JUSTI",1
02,BAKER,CHML045,"GENERAL CHEMISTRY LAB",1
02,BAKER,CHML211,"ORGANIC CHEMISTRY II LAB",1
02,BAKER,CHM2045,"GENERAL CHEMISTRY",1
02,BAKER,CHM2211,"ORGANIC CHEMISTRY II",1
02,BAKER,DEP2004,"HUMAN GROWTH & DEVELOPMENT",4
02,BAKER,ECO2013,MACROECONOMICS,2
02,BAKER,EDF1005,"INTRODUCTION TO AMERICAN EDUCA",1
02,BAKER,ENC1102,"ENGLISH COMPOSITION II",38
02,BAKER,GLY1001,"EARTH SCIENCE",1
02,BAKER,HSC2531,"MEDICAL TERMINOLOGY",9
02,BAKER,HUM2020,"ENCOUNTERING THE HUMANITIES",3
02,BAKER,HUM2551,"PHILOSOPHY AND RELIGION",2
02,BAKER,MAC1105,"COLLEGE ALGEBRA",1
02,BAKER,MAC1114,"PLANE TRIGONOMETRY",10
02,BAKER,MAC2233,"CALCULUS FOR BUSINESS & SOCIAL",2
02,BAKER,MAC2312,"CALCULUS 2 WITH ANALYTIC GEOME",1
02,BAKER,PHI2600,ETHICS,1
02,BAKER,PSC1341,"PHYSICAL SCIENCE",6
02,BAKER,PSY2012,"GENERAL PSYCHOLOGY",4
02,BAKER,SLS1101,ORIENTATION,13
02,BAKER,SPC2608,"EFFECTIVE SPEAKING",21
02,BAKER,SPN1120,"FIRST-YEAR SPANISH I",1
02,BAKER,STA2023,"HONORS INTRODUCTORY STATISTICS",44
02,BAKER,100310,"INTRO TO ART HIST",3
02,BAKER,101300,"2-D STUDIO ART 1",95
02,BAKER,101310,"2-D STUDIO ART 2",25
02,BAKER,101320,"2-D STUDIO ART 3 HON",16
02,BAKER,109310,"PORT DEV: DRAW HON",7
02,BAKER,109320,"PORT DEV: 2D DES HON",2
02,BAKER,400310,"THEATRE 1",33
02,BAKER,400320,"THEATRE 2",15
02,BAKER,500002,"M/J PERS CAR SCH C/P",105
02,BAKER,500010,"M/J PERS CAR SCH 2",75
02,BAKER,500500,"PERS,CAR,SCH DEV 1",157
02,BAKER,600000,"M/J EXPLOR WHEEL 1",96
02,BAKER,708340,"SPANISH 1",148
02,BAKER,708350,"SPANISH 2",137
02,BAKER,800025,"M/J HEALTH 3 & CAR P",101
02,BAKER,800300,"HEALTH1-LIF MGMT SKL",1
02,BAKER,1000010,"M/J INTENS READ (MC)",72
02,BAKER,1000020,"M/J INT READ & CAR P",100
02,BAKER,1000410,"INTENS READ",161
02,BAKER,1001010,"M/J LANG ARTS 1",286
02,BAKER,1001020,"M/J LANG ARTS 1, ADV",84
02,BAKER,1001040,"M/J LANG ARTS 2",261
02,BAKER,1001050,"M/J LANG ARTS 2, ADV",123
02,BAKER,1001070,"M/J LANG ARTS 3",270
02,BAKER,1001080,"M/J LANG ARTS 3, ADV",104
02,BAKER,1001310,"ENG 1",237
02,BAKER,1001320,"ENG HON 1",100
02,BAKER,1001330,"ENG SKLS 2",1
02,BAKER,1001340,"ENG 2",212
02,BAKER,1001350,"ENG HON 2",89
02,BAKER,1001370,"ENG 3",177
02,BAKER,1001380,"ENG HON 3",86
02,BAKER,1001400,"ENG 4",160
02,BAKER,1001405,"ENG 4: FL COLL PREP",77
02,BAKER,1006300,"JOURN 1",10
02,BAKER,1006310,"JOURN 2",5
02,BAKER,1008010,"M/J READ 1",218
02,BAKER,1008020,"M/J READ 1 ADV",84
02,BAKER,1008040,"M/J READ 2",137
02,BAKER,1008070,"M/J READ 3",62
02,BAKER,1008300,"READ 1",4
02,BAKER,1008310,"READ 2",4
02,BAKER,1008330,"READ 3",3
02,BAKER,1200310,"ALG 1",371
02,BAKER,1200330,"ALG 2",122
02,BAKER,1200340,"ALG 2 HON",68
02,BAKER,1200380,"ALG 1-B",52
02,BAKER,1200400,"INTENS MATH",59
02,BAKER,1200500,"ADV ALG W/FIN APP",83
02,BAKER,1200700,"Math Coll. Readiness",49
02,BAKER,1202340,"PRE-CALCULUS HON",97
02,BAKER,1205010,"M/J MATH 1",286
02,BAKER,1205020,"M/J MATH 1 ADV",84
02,BAKER,1205040,"M/J MATH 2",263
02,BAKER,1205050,"M/J MATH 2, ADV",121
02,BAKER,1205070,"M/J PRE-ALG",212
02,BAKER,1205080,"M/J PRE-ALG ADV",46
