"Students Absent 21 or More Days by School
2014-15, Final Survey 5 - Revised as of 4/24/17",,,,,,
"*To provide meaningful results and to protect the privacy of individual students, data are displayed only when the total number of students in a group is at least 10 and when the performance of individuals would not be disclosed. Data for groups less than 10 are displayed with an asterisk (*).",,,,,,
"Dist #","District Name","Schl #","School Name",Enrollments,"Absent 21 Days or Over","% Absent 21 or More Days"
53,POLK,1751,"JAMES E. STEPHENS ELEMENTARY SCHOOL",428,18,"0,04205607476"
53,POLK,1761,"LAKE GIBSON MIDDLE SCHOOL",1262,110,"0,08716323296"
53,POLK,1762,"LAKE GIBSON SENIOR HIGH SCHOOL",2030,162,"0,07980295566"
53,POLK,1771,"LAKELAND HIGHLANDS MIDDLE SCHOOL",1343,40,"0,02978406552"
53,POLK,1781,"DUNDEE ELEMENTARY ACADEMY",534,31,"0,05805243445"
53,POLK,1791,"HAINES CITY SENIOR HIGH SCHOOL",2757,163,"0,05912223431"
53,POLK,1801,"FROSTPROOF MIDDLE/SENIOR HIGH",1185,84,"0,07088607594"
53,POLK,1811,"CLARENCE BOSWELL ELEMENTARY SCHOOL",581,65,"0,11187607573"
53,POLK,1821,"JAMES W. SIKES ELEMENTARY SCHOOL",989,70,"0,0707785642"
53,POLK,1831,"LAKE MARION CREEK MIDDLE SCHOOL",1196,26,"0,02173913043"
53,POLK,1841,"R. CLEM CHURCHWELL ELEMENTARY SCHOOL",754,40,"0,05305039787"
53,POLK,1851,"DR. NE ROBERTS ELEMENTARY SCHOOL",828,79,"0,09541062801"
53,POLK,1861,"ROSABELLE W. BLAKE ACADEMY",748,35,"0,04679144385"
53,POLK,1881,"WENDELL WATSON ELEMENTARY SCHOOL",854,53,"0,06206088992"
53,POLK,1891,"VALLEYVIEW ELEMENTARY SCHOOL",882,50,"0,0566893424"
53,POLK,1901,"SOCRUM ELEMENTARY SCHOOL",743,61,"0,08209959623"
53,POLK,1908,"SPESSARD L HOLLAND ELEMENTARY",960,39,"0,040625"
53,POLK,1921,"BEN HILL GRIFFIN JR ELEMENTARY SCHOOL",427,28,"0,06557377049"
53,POLK,1931,"GEORGE W. JENKINS SENIOR HIGH",2526,208,"0,08234362628"
53,POLK,1941,"LOUGHMAN OAKS ELEMENTARY SCHOOL",1428,188,"0,13165266106"
53,POLK,1951,"BERKLEY ELEMENTARY SCHOOL",703,25,"0,03556187766"
53,POLK,1961,"DISCOVERY ACADEMY OF LAKE ALFRED",1099,24,"0,02183803457"
53,POLK,1971,"SLEEPY HILL MIDDLE SCHOOL",1018,37,"0,03634577603"
53,POLK,1981,"DUNDEE RIDGE MIDDLE ACADEMY",710,14,"0,01971830985"
53,POLK,1991,"LAKE REGION HIGH SCHOOL",2097,202,"0,09632808774"
53,POLK,2001,"BILL DUNCAN OPPORTUNITY CENTER",449,179,"0,3986636971"
53,POLK,7001,"POLK VIRTUAL INSTRUCTION PROGRAM",85,0,0
53,POLK,7023,"POLK FULL TIME ESCHOOL",155,0,0
53,POLK,8002,"POLK PRE-COLLEGIATE ACADEMY",110,3,"0,02727272727"
53,POLK,8003,"POLK STATE LAKELAND GATEWAY TO COLLEGE CHARTER HIGH SCHOOL",156,0,0
53,POLK,8004,"NEW BEGINNINGS HIGH SCHOOL",647,382,"0,59041731066"
53,POLK,8005,"MAGNOLIA MONTESSORI ACADEMY",102,1,"0,00980392156"
53,POLK,8031,"ACHIEVEMENT ACADEMY",171,77,"0,45029239766"
53,POLK,8121,"HARTRIDGE ACADEMY",254,10,"0,03937007874"
53,POLK,8131,"POLK STATE COLLEGE COLLEGIATE HIGH SCHOOL",282,0,0
53,POLK,8133,"CHAIN OF LAKES COLLEGIATE HIGH",295,0,0
53,POLK,8140,"LAKELAND MONTESSORI MIDDLE SCHOOL",63,0,0
53,POLK,8141,"LAKELAND MONTESSORI SCHOOL HOUSE",79,1,"0,01265822784"
53,POLK,8142,"BERKLEY ACCELERATED MIDDLE SCHOOL",480,25,"0,05208333333"
53,POLK,8143,"OUR CHILDREN'S ACADEMY",251,75,"0,29880478087"
53,POLK,9002,"TRANSITION SCHOOL",74,0,0
53,POLK,9003,"HOSPITAL HOMEBOUND",202,0,0
53,POLK,9004,"WINTER HAVEN PACE",22,0,0
53,POLK,9203,B.E.S.T.,64,9,"0,140625"
53,POLK,9205,"RIDGE TEEN PARENT PROGRAM",127,37,"0,29133858267"
53,POLK,9207,"POLK HALFWAY HOUSE",51,0,0
53,POLK,9221,"NEW HORIZONS",57,0,0
53,POLK,9224,"HIGHLANDS YOUTH ACADEMY",174,0,0
53,POLK,9225,"PACE CENTER FOR GIRLS",95,19,"0,2"
53,POLK,9228,"POLK COUNTY SHERIFF'S CENTRAL CENTER",93,12,"0,12903225806"
53,POLK,9233,"SHERIFF'S YOUTH VILLA",12,0,0
53,POLK,9236,"POLK COUNTY SHERIFFS REGIONAL DETENTION CENTER",764,10,"0,01308900523"
53,POLK,9237,"BARTOW YOUTH ACADEMY",71,0,0
53,POLK,9251,"HAINES CITY HEADSTART CENTER",102,0,0
53,POLK,9252,"WINTER HAVEN HEAD START",41,0,0
53,POLK,9255,"ESE COUNTYWIDE",141,43,"0,304964539"
54,PUTNAM,41,"C. L. OVERTURF JR 6TH GRADE CENTER",405,60,"0,14814814814"
54,PUTNAM,51,"THE CHILDREN'S READING CENTER",220,6,"0,02727272727"
54,PUTNAM,61,"PUTNAM ACADEMY OF ARTS AND SCIENCES",178,44,"0,24719101123"
54,PUTNAM,71,"PUTNAM EDGE HIGH SCHOOL",116,17,"0,14655172413"
54,PUTNAM,91,"MELLON ELEMENTARY SCHOOL",468,70,"0,14957264957"
54,PUTNAM,101,"KELLEY SMITH ELEMENTARY SCHOOL",711,102,"0,14345991561"
54,PUTNAM,112,"INTERLACHEN HIGH SCHOOL",802,259,"0,32294264339"
54,PUTNAM,113,"C. H. PRICE MIDDLE SCHOOL",653,109,"0,16692189892"
54,PUTNAM,121,"MELROSE ELEMENTARY SCHOOL",441,45,"0,10204081632"
54,PUTNAM,125,"Q.I. ROBERTS JR. - SR. HIGH SCHOOL",404,23,"0,05693069306"
54,PUTNAM,151,"JAMES A. LONG ELEMENTARY SCHOOL",712,73,"0,10252808988"
54,PUTNAM,171,"ROBERT H. JENKINS, JUNIOR MIDDLE",686,174,"0,25364431486"
54,PUTNAM,201,"INTERLACHEN ELEMENTARY SCHOOL",1029,204,"0,19825072886"
54,PUTNAM,211,"BROWNING-PEARCE ELEMENTARY SCHOOL",867,106,"0,12226066897"
54,PUTNAM,231,"GEORGE C. MILLER, JUNIOR INTERMEDIATE",463,51,"0,1101511879"
54,PUTNAM,251,"MIDDLETON-BURNEY ELEMENTARY SCHOOL",721,65,"0,09015256588"
54,PUTNAM,261,"CRESCENT CITY JUNIOR/SENIOR HIGH SCHOOL",910,261,"0,28681318681"
54,PUTNAM,301,"PALATKA HIGH SCHOOL",1369,368,"0,26880934989"
54,PUTNAM,321,"ELEANOR H. MILLER SCHOOL",148,54,"0,36486486486"
54,PUTNAM,341,"OCHWILLA ELEMENTARY SCHOOL",429,77,"0,17948717948"
54,PUTNAM,351,"WILLIAM D. MOSELEY ELEMENTARY SCHOOL",597,65,"0,10887772194"
54,PUTNAM,7004,"PUTNAM VIRTUAL FRANCHISE",17,0,0
54,PUTNAM,7023,"PUTNAM VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED)",*,*,*
55,"ST. JOHNS",11,"ACADEMY FOR BUSINESS AND LEADERSHIP EDUCATION",107,16,"0,14953271028"
55,"ST. JOHNS",12,"ST. AUGUSTINE PUBLIC MONTESSORI SCHOOL (SAPMS)",65,2,"0,03076923076"
55,"ST. JOHNS",13,"ST. PAUL SCHOOL OF EXCELLENCE (SPSE)",77,0,0
55,"ST. JOHNS",21,"CROOKSHANK ELEMENTARY SCHOOL",875,39,"0,04457142857"
55,"ST. JOHNS",32,"GAINES ALTERNATIVE AT HAMBLEN",161,22,"0,13664596273"
55,"ST. JOHNS",33,"ST. JOHNS TECHNICAL HIGH SCHOOL",267,56,"0,20973782771"
55,"ST. JOHNS",61,"ST JOHNS COUNTY TRANSITION PROGRAM",55,2,"0,03636363636"
55,"ST. JOHNS",71,"THERAPEUTIC LEARNING CENTER",17,0,0
55,"ST. JOHNS",72,"ST. JOHNS COMMUNITY CAMPUS",28,0,0
55,"ST. JOHNS",91,"KETTERLINUS ELEMENTARY SCHOOL",515,17,"0,03300970873"
55,"ST. JOHNS",141,"MKY- HEAD START /DPP PK SCHOOL",20,0,0
55,"ST. JOHNS",161,"R. B. HUNT ELEMENTARY SCHOOL",720,20,"0,02777777777"
55,"ST. JOHNS",171,"R J MURRAY MIDDLE SCHOOL",830,37,"0,04457831325"
55,"ST. JOHNS",181,"ST. AUGUSTINE HIGH SCHOOL",1838,347,"0,18879216539"
55,"ST. JOHNS",201,"THE WEBSTER SCHOOL",716,52,"0,07262569832"
55,"ST. JOHNS",241,"JULINGTON CREEK ELEMENTARY SCHOOL",1087,18,"0,01655933762"
55,"ST. JOHNS",251,"ALLEN D NEASE SENIOR HIGH SCHOOL",1962,220,"0,1121304791"
55,"ST. JOHNS",261,"W. DOUGLAS HARTLEY ELEMENTARY",773,21,"0,02716688227"
55,"ST. JOHNS",301,"SEBASTIAN MIDDLE SCHOOL",680,57,"0,08382352941"
55,"ST. JOHNS",311,"ALICE B. LANDRUM MIDDLE SCHOOL",1189,32,"0,02691337258"
55,"ST. JOHNS",321,"SWITZERLAND POINT MIDDLE SCHOOL",1315,41,"0,03117870722"
55,"ST. JOHNS",331,"OSCEOLA ELEMENTARY SCHOOL",727,49,"0,0674002751"
55,"ST. JOHNS",341,"MILL CREEK ELEMENTARY SCHOOL",1120,35,"0,03125"
55,"ST. JOHNS",351,"PONTE VEDRA PALM VALLEY- RAWLINGS ELEMENTARY SCHOOL",1091,32,"0,02933088909"
55,"ST. JOHNS",361,"OTIS A. MASON ELEMENTARY SCHOOL",680,28,"0,04117647058"
55,"ST. JOHNS",371,"GAMBLE ROGERS MIDDLE SCHOOL",889,108,"0,12148481439"
55,"ST. JOHNS",381,"CUNNINGHAM CREEK ELEMENTARY SCHOOL",981,36,"0,0366972477"
55,"ST. JOHNS",391,"OCEAN PALMS ELEMENTARY SCHOOL",754,18,"0,02387267904"
55,"ST. JOHNS",401,"PEDRO MENENDEZ HIGH SCHOOL",1455,302,"0,20756013745"
55,"ST. JOHNS",411,"BARTRAM TRAIL HIGH SCHOOL",2036,185,"0,09086444007"
55,"ST. JOHNS",421,"HASTINGS JUVENILE CORRECTIONAL",180,0,0
55,"ST. JOHNS",422,"ST. JOHNS YOUTH ACADEMY",10,0,0
55,"ST. JOHNS",441,"DURBIN CREEK ELEMENTARY SCHOOL",563,3,"0,0053285968"
55,"ST. JOHNS",442,"ST JOHNS COUNTY JUVENILE RESIDENTIAL",109,0,0
55,"ST. JOHNS",451,"TIMBERLIN CREEK ELEMENTARY SCHOOL",996,15,"0,01506024096"
55,"ST. JOHNS",461,"SOUTH WOODS ELEMENTARY SCHOOL",735,61,"0,08299319727"
55,"ST. JOHNS",471,"PATRIOT OAKS ACADEMY",1104,6,"0,0054347826"
55,"ST. JOHNS",472,"LIBERTY PINES ACADEMY",1466,23,"0,01568894952"
55,"ST. JOHNS",481,"PACETTI BAY MIDDLE SCHOOL",1160,20,"0,01724137931"
55,"ST. JOHNS",482,"WARDS CREEK ELEMENTARY SCHOOL",978,30,"0,03067484662"
55,"ST. JOHNS",491,"FRUIT COVE MIDDLE SCHOOL",1283,31,"0,02416212003"
55,"ST. JOHNS",492,"PONTE VEDRA HIGH SCHOOL",1598,220,"0,13767209011"
55,"ST. JOHNS",493,"CREEKSIDE HIGH SCHOOL",2021,218,"0,10786739238"
55,"ST. JOHNS",501,"HICKORY CREEK ELEMENTARY SCHOOL",627,12,"0,01913875598"
55,"ST. JOHNS",502,"VALLEY RIDGE ACADEMY",1169,18,"0,01539777587"
55,"ST. JOHNS",511,"PALENCIA ELEMENTARY SCHOOL",720,23,"0,03194444444"
55,"ST. JOHNS",3525,"ST. JOHNS COUNTY JAIL (DJJ)",*,*,*
55,"ST. JOHNS",7001,"ST. JOHNS VIRTUAL INSTRUCTION PROGRAM K-8",*,*,*
55,"ST. JOHNS",7004,"ST. JOHNS VIRTUAL FRANCHISE",150,0,0
55,"ST. JOHNS",7023,"ST. JOHNS VIRTUAL INSTRUCTIONAL PROGRAM",87,0,0
56,"ST. LUCIE",31,"WHITE CITY ELEMENTARY SCHOOL",628,77,"0,12261146496"
56,"ST. LUCIE",40,"WEATHERBEE ELEMENTARY SCHOOL",766,68,"0,08877284595"
56,"ST. LUCIE",41,"FAIRLAWN ELEMENTARY SCHOOL",634,22,"0,03470031545"
56,"ST. LUCIE",51,"FORT PIERCE MAGNET SCHOOL OF THE ARTS",472,35,"0,07415254237"
56,"ST. LUCIE",61,"LAWNWOOD ELEMENTARY SCHOOL",825,63,"0,07636363636"
56,"ST. LUCIE",71,"ST. LUCIE ELEMENTARY SCHOOL",901,91,"0,10099889012"
56,"ST. LUCIE",72,"DAN MCCARTY MIDDLE SCHOOL",683,145,"0,21229868228"
56,"ST. LUCIE",81,"FRANCES K. SWEET ELEMENTARY SCHOOL",631,19,"0,03011093502"
56,"ST. LUCIE",91,"SAVANNA RIDGE ELEMENTARY SCHOOL",634,56,"0,0883280757"
56,"ST. LUCIE",111,"CHESTER A. MOORE ELEMENTARY SCHOOL",821,73,"0,08891595615"
56,"ST. LUCIE",121,"LINCOLN PARK ACADEMY",1842,126,"0,06840390879"
56,"ST. LUCIE",131,"ST. LUCIE WEST K-8 SCHOOL",1551,120,"0,07736943907"
56,"ST. LUCIE",141,"SAMUEL S. GAINES ACADEMY K-8",1384,195,"0,14089595375"
56,"ST. LUCIE",151,"ALLAPATTAH FLATS K-8",1115,199,"0,17847533632"
56,"ST. LUCIE",161,"FORT PIERCE CENTRAL HIGH SCHOOL",2964,793,"0,26754385964"
56,"ST. LUCIE",162,"PERFORMANCE BASED PREPARATORY ACADEMY",307,92,"0,2996742671"
56,"ST. LUCIE",201,"FORT PIERCE WESTWOOD HIGH SCHOOL",1575,475,"0,30158730158"
56,"ST. LUCIE",205,"DALE CASSENS EDUCATION COMPLEX",486,181,"0,37242798353"
56,"ST. LUCIE",221,"MORNINGSIDE ELEMENTARY SCHOOL",654,59,"0,09021406727"
56,"ST. LUCIE",231,"LAKEWOOD PARK ELEMENTARY SCHOOL",849,108,"0,12720848056"
56,"ST. LUCIE",241,"FLORESTA ELEMENTARY SCHOOL",706,54,"0,07648725212"
56,"ST. LUCIE",251,"BAYSHORE ELEMENTARY SCHOOL",865,61,"0,07052023121"
56,"ST. LUCIE",261,"NORTHPORT K-8 SCHOOL",1433,164,"0,11444521981"
56,"ST. LUCIE",271,"WINDMILL POINT ELEMENTARY SCHOOL",925,77,"0,08324324324"
56,"ST. LUCIE",281,"VILLAGE GREEN ENVIRONMENTAL STUDIES SCHOOL",572,43,"0,07517482517"
56,"ST. LUCIE",301,"PORT ST. LUCIE HIGH SCHOOL",1740,564,"0,32413793103"
56,"ST. LUCIE",311,"PARKWAY ELEMENTARY SCHOOL",629,76,"0,12082670906"
56,"ST. LUCIE",331,"SOUTHPORT MIDDLE SCHOOL",893,102,"0,11422172452"
56,"ST. LUCIE",341,"MARIPOSA ELEMENTARY SCHOOL",831,79,"0,09506618531"
56,"ST. LUCIE",351,"OAK HAMMOCK K-8 SCHOOL",1658,128,"0,07720144752"
56,"ST. LUCIE",361,"MANATEE ACADEMY K-8",1699,113,"0,06650971159"
56,"ST. LUCIE",371,"FOREST GROVE MIDDLE SCHOOL",947,182,"0,19218585005"
56,"ST. LUCIE",381,"RIVERS EDGE ELEMENTARY SCHOOL",761,54,"0,07095926412"
56,"ST. LUCIE",391,"SOUTHERN OAKS MIDDLE SCHOOL",998,120,"0,12024048096"
56,"ST. LUCIE",401,"ST. LUCIE WEST CENTENNIAL HIGH",2757,549,"0,19912948857"
56,"ST. LUCIE",411,"TREASURE COAST HIGH SCHOOL",2824,592,"0,20963172804"
56,"ST. LUCIE",421,"WEST GATE K-8 SCHOOL",1311,100,"0,07627765064"
56,"ST. LUCIE",703,"NAU CHARTER SCHOOL",461,50,"0,10845986984"
56,"ST. LUCIE",711,"RENAISSANCE CHARTER SCHOOL OF ST. LUCIE",1428,115,"0,08053221288"
56,"ST. LUCIE",712,"COLLEGE PREPARATORY ACADEMY OF THE TREASURE COAST",318,5,"0,01572327044"
56,"ST. LUCIE",721,"RENAISSANCE CHARTER SCHOOL AT TRADITION",957,48,"0,05015673981"
56,"ST. LUCIE",5001,"ST. LUCIE DETENTION CENTER",254,0,0
56,"ST. LUCIE",5003,"DATA HOUSE",52,0,0
56,"ST. LUCIE",5005,"ST. LUCIE COUNTY SCHOOL BOARD-JAIL PROGRAM-ESE",28,0,0
56,"ST. LUCIE",5011,"HOMEBOUND PROGRAM",*,*,*
56,"ST. LUCIE",5031,"PACE CENTER FOR GIRLS, TREASURE COAST",*,*,*
56,"ST. LUCIE",7001,"ST. LUCIE VIRTUAL INSTRUCTION PROGRAM",17,0,0
56,"ST. LUCIE",7023,"MOSAIC DIGITAL ACADEMY",186,12,"0,06451612903"
57,"SANTA ROSA",21,"CENTRAL SCHOOL",627,65,"0,10366826156"
57,"SANTA ROSA",41,"BERRYHILL ELEMENTARY SCHOOL",890,37,"0,0415730337"
57,"SANTA ROSA",51,"BAGDAD ELEMENTARY SCHOOL",508,32,"0,06299212598"
57,"SANTA ROSA",61,"CHUMUCKLA ELEMENTARY SCHOOL",329,13,"0,03951367781"
57,"SANTA ROSA",71,"EAST MILTON ELEMENTARY SCHOOL",878,97,"0,1104783599"
57,"SANTA ROSA",101,"GULF BREEZE ELEMENTARY SCHOOL",765,17,"0,02222222222"
57,"SANTA ROSA",102,"GULF BREEZE MIDDLE SCHOOL",928,55,"0,05926724137"
57,"SANTA ROSA",103,"GULF BREEZE HIGH SCHOOL",1656,181,"0,1092995169"
57,"SANTA ROSA",131,"T. R. JACKSON PREK CENTER",225,66,"0,29333333333"
57,"SANTA ROSA",141,"JAY HIGH SCHOOL",486,33,"0,06790123456"
57,"SANTA ROSA",142,"JAY ELEMENTARY SCHOOL",534,59,"0,11048689138"
57,"SANTA ROSA",151,"MILTON HIGH SCHOOL",1898,278,"0,14646996838"
57,"SANTA ROSA",152,"SANTA ROSA ADULT SCHOOL",255,111,"0,43529411764"
57,"SANTA ROSA",171,"S. S. DIXON PRIMARY SCHOOL",823,24,"0,02916160388"
57,"SANTA ROSA",182,"PACE HIGH SCHOOL",1972,204,"0,10344827586"
57,"SANTA ROSA",191,"W. H. RHODES ELEMENTARY SCHOOL",995,82,"0,0824120603"
57,"SANTA ROSA",231,"HOBBS MIDDLE SCHOOL",745,51,"0,06845637583"
57,"SANTA ROSA",261,"MARTIN LUTHER KING MIDDLE SCHOOL",701,91,"0,12981455064"
57,"SANTA ROSA",271,"HOLLEY-NAVARRE INTERMEDIATE",921,27,"0,02931596091"
57,"SANTA ROSA",272,"HOLLEY-NAVARRE MIDDLE SCHOOL",931,44,"0,04726100966"
57,"SANTA ROSA",281,"HOLLEY-NAVARRE PRIMARY",954,64,"0,06708595387"
57,"SANTA ROSA",301,"PEA RIDGE ELEMENTARY SCHOOL",870,50,"0,05747126436"
57,"SANTA ROSA",302,"AVALON MIDDLE SCHOOL",821,41,"0,04993909866"
57,"SANTA ROSA",311,"ORIOLE BEACH ELEMENTARY SCHOOL",878,30,"0,03416856492"
57,"SANTA ROSA",312,"BENNETT C RUSSELL ELEMENTARY SCHOOL",944,23,"0,02436440677"
57,"SANTA ROSA",321,"LOCKLIN TECHNICAL CENTER",*,*,*
57,"SANTA ROSA",331,"S. S. DIXON INTERMEDIATE SCHOOL",833,13,"0,01560624249"
57,"SANTA ROSA",332,"THOMAS L SIMS MIDDLE SCHOOL",945,52,"0,05502645502"
57,"SANTA ROSA",341,"WEST NAVARRE PRIMARY SCHOOL",957,32,"0,03343782654"
57,"SANTA ROSA",342,"WEST NAVARRE INTERMEDIATE SCHOOL",1155,81,"0,07012987012"
57,"SANTA ROSA",351,"NAVARRE HIGH SCHOOL",2140,266,"0,12429906542"
57,"SANTA ROSA",361,"WOODLAWN BEACH MIDDLE SCHOOL",1090,71,"0,06513761467"
57,"SANTA ROSA",7001,"SANTA ROSA ONLINE VIRTUAL INSTRUCTION PROGRAM",39,0,0
57,"SANTA ROSA",7004,"SANTA ROSA VIRTUAL FRANCHISE",85,2,"0,02352941176"
57,"SANTA ROSA",8001,"LEARNING ACADEMY OF SANTA ROSA",307,110,"0,35830618892"
57,"SANTA ROSA",8003,"CAPSTONE ACADEMY MILTON CHARTER SCHOOL",22,0,0
57,"SANTA ROSA",9060,"BERRYHILL ADMINISTRATIVE COMPLEX",72,17,"0,23611111111"
58,SARASOTA,12,"ALTA VISTA ELEMENTARY SCHOOL",711,50,"0,07032348804"
58,SARASOTA,21,"PINE VIEW SCHOOL",2186,14,"0,00640439158"
58,SARASOTA,31,"SARASOTA MIDDLE SCHOOL",1344,47,"0,03497023809"
58,SARASOTA,51,"SARASOTA HIGH SCHOOL",2240,171,"0,07633928571"
58,SARASOTA,71,"BAY HAVEN SCHOOL OF BASICS PLUS",605,25,"0,04132231404"
58,SARASOTA,74,"SARASOTA MILITARY ACADEMY",1113,82,"0,07367475292"
58,SARASOTA,81,"SUNCOAST SCHOOL FOR INNOVATIVE STUDIES",453,41,"0,09050772626"
58,SARASOTA,83,"SARASOTA SCHOOL OF ARTS/SCIENCES",779,51,"0,06546854942"
58,SARASOTA,84,"BOOKER MIDDLE SCHOOL",963,60,"0,06230529595"
58,SARASOTA,85,"BOOKER HIGH SCHOOL",1190,126,"0,10588235294"
58,SARASOTA,90,"ISLAND VILLAGE MONTESSORI SCHOOL",742,51,"0,06873315363"
58,SARASOTA,100,"SARASOTA SUNCOAST ACADEMY",511,20,"0,03913894324"
58,SARASOTA,101,"BRENTWOOD ELEMENTARY SCHOOL",762,64,"0,08398950131"
58,SARASOTA,102,"STUDENT LEADERSHIP ACADEMY",307,31,"0,10097719869"
58,SARASOTA,103,"IMAGINE SCHOOL AT NORTH PORT",1104,95,"0,08605072463"
58,SARASOTA,106,"IMAGINE SCHOOL AT PALMER RANCH",483,33,"0,06832298136"
58,SARASOTA,110,"SKY ACADEMY VENICE",353,16,"0,04532577903"
58,SARASOTA,111,"BROOKSIDE MIDDLE SCHOOL",901,63,"0,06992230854"
58,SARASOTA,113,"SARASOTA ACADEMY OF THE ARTS",219,16,"0,07305936073"
58,SARASOTA,114,"SARASOTA MILITARY ACADEMY PREP",467,26,"0,0556745182"
58,SARASOTA,121,"ENGLEWOOD ELEMENTARY SCHOOL",586,51,"0,08703071672"
58,SARASOTA,131,"FRUITVILLE ELEMENTARY SCHOOL",823,52,"0,06318347509"
58,SARASOTA,141,"MCINTOSH MIDDLE SCHOOL",787,52,"0,06607369758"
58,SARASOTA,171,"PHILLIPPI SHORES ELEMENTARY SCHOOL",823,50,"0,06075334143"
58,SARASOTA,181,"RIVERVIEW HIGH SCHOOL",2637,259,"0,09821767159"
58,SARASOTA,191,"SOUTHSIDE ELEMENTARY SCHOOL",753,15,"0,01992031872"
58,SARASOTA,201,"TUTTLE ELEMENTARY SCHOOL",783,46,"0,05874840357"
58,SARASOTA,211,"VENICE ELEMENTARY SCHOOL",626,22,"0,03514376996"
58,SARASOTA,221,"VENICE SENIOR HIGH SCHOOL",2053,181,"0,08816366293"
58,SARASOTA,261,"GOCIO ELEMENTARY SCHOOL",768,56,"0,07291666666"
58,SARASOTA,271,"GULF GATE ELEMENTARY SCHOOL",840,59,"0,07023809523"
58,SARASOTA,291,"WILKINSON ELEMENTARY SCHOOL",550,62,"0,11272727272"
58,SARASOTA,292,"ESE SPECIAL PROGRAMS",19,1,"0,05263157894"
58,SARASOTA,293,"OAK PARK SCHOOL",410,91,"0,22195121951"
58,SARASOTA,294,TRIAD,223,6,"0,02690582959"
58,SARASOTA,301,"ASHTON ELEMENTARY SCHOOL",945,29,"0,03068783068"
58,SARASOTA,381,"GARDEN ELEMENTARY SCHOOL",700,30,"0,04285714285"
58,SARASOTA,391,"SUNCOAST TECHNICAL COLLEGE",*,*,*
58,SARASOTA,451,"VENICE MIDDLE SCHOOL",604,32,"0,05298013245"
58,SARASOTA,461,"GLENALLEN ELEMENTARY SCHOOL",791,76,"0,09608091024"
58,SARASOTA,471,"LAKEVIEW ELEMENTARY SCHOOL",635,26,"0,04094488188"
58,SARASOTA,491,"TAYLOR RANCH ELEMENTARY SCHOOL",697,27,"0,03873744619"
58,SARASOTA,501,"EMMA E. BOOKER ELEMENTARY SCHOOL",668,55,"0,08233532934"
58,SARASOTA,1211,"LAUREL NOKOMIS SCHOOL",1117,54,"0,04834377797"
58,SARASOTA,1231,"TOLEDO BLADE ELEMENTARY SCHOOL",804,44,"0,05472636815"
58,SARASOTA,1241,"ATWATER ELEMENTARY",809,54,"0,06674907292"
58,SARASOTA,1251,"NORTH PORT HIGH SCHOOL",2483,210,"0,08457511075"
58,SARASOTA,1261,"HERON CREEK MIDDLE SCHOOL",973,67,"0,06885919835"
58,SARASOTA,1271,"CRANBERRY ELEMENTARY SCHOOL",874,64,"0,07322654462"
58,SARASOTA,1282,"TATUM RIDGE ELEMENTARY SCHOOL",701,25,"0,03566333808"
58,SARASOTA,1291,"WOODLAND MIDDLE SCHOOL",917,53,"0,05779716466"
58,SARASOTA,1321,"CHILDREN FIRST",41,0,0
58,SARASOTA,1324,"THE FLORIDA CENTER FOR CHILD AND FAMILY DEVELOPMENT",20,0,0
58,SARASOTA,1341,"LAMARQUE ELEMENTARY SCHOOL",938,89,"0,09488272921"
58,SARASOTA,1351,"COMMUNITY HAVEN FOR ADULTS AND CHILDREN WITH DISABILITIES, INC.",*,*,*
58,SARASOTA,1391,"SUNCOAST POLYTECHNICAL HIGH SCHOOL",556,27,"0,04856115107"
58,SARASOTA,7001,"SARASOTA VIRTUAL INSTRUCTION PROGRAM",53,0,0
59,SEMINOLE,21,"HAMILTON ELEMENTARY SCHOOL",767,63,"0,08213820078"
59,SEMINOLE,31,"BEAR LAKE ELEMENTARY SCHOOL",1153,32,"0,02775368603"
59,SEMINOLE,41,"ENGLISH ESTATES ELEMENTARY SCHOOL",964,37,"0,03838174273"
59,SEMINOLE,51,"GENEVA ELEMENTARY SCHOOL",594,25,"0,04208754208"
59,SEMINOLE,71,"LAKE MARY HIGH SCHOOL",2928,343,"0,11714480874"
59,SEMINOLE,81,"LAKE MARY ELEMENTARY SCHOOL",1102,61,"0,05535390199"
59,SEMINOLE,101,"MILWEE MIDDLE SCHOOL",1422,66,"0,0464135021"
59,SEMINOLE,111,"EVANS ELEMENTARY SCHOOL",963,34,"0,03530633437"
59,SEMINOLE,121,"LAYER ELEMENTARY SCHOOL",772,38,"0,04922279792"
59,SEMINOLE,131,"LAWTON ELEMENTARY SCHOOL",831,14,"0,01684717208"
59,SEMINOLE,141,"PINE CREST ELEMENTARY SCHOOL",944,89,"0,09427966101"
59,SEMINOLE,151,"SANFORD MIDDLE SCHOOL",1657,127,"0,07664453832"
59,SEMINOLE,171,"WALKER ELEMENTARY SCHOOL",704,13,"0,01846590909"
59,SEMINOLE,181,"SEMINOLE HIGH SCHOOL",3184,209,"0,06564070351"
59,SEMINOLE,182,"MILLENNIUM MIDDLE SCHOOL",1673,109,"0,0651524208"
59,SEMINOLE,201,"SOUTH SEMINOLE MIDDLE SCHOOL",1338,146,"0,10911808669"
59,SEMINOLE,202,"CASSELBERRY ELEMENTARY SCHOOL",836,65,"0,07775119617"
59,SEMINOLE,231,"WILSON ELEMENTARY SCHOOL",1048,35,"0,03339694656"
