" COURSE ENROLLMENT BY DISTRICT, BY COURSE ",,,,
"SCHOOL YEAR 2014-15",,,,
"SURVEY 3 PRELIMINARY DATA (as of  04/10/15) ",,,,
"Source:  2014-15 Automated Student Database, Bureau of Education Information and Accountability Services (EIAS)",,,,
"DIST #",DISTRICT,"COURSE #","COURSE TITLE",ENROLLMENT
01,ALACHUA,1302480,"INSTRU ENS 3",10
01,ALACHUA,1302490,"INSTRU ENS 4 HON",10
01,ALACHUA,1302500,"JAZZ ENS 1",10
01,ALACHUA,1302510,"JAZZ ENS 2",6
01,ALACHUA,1302520,"JAZZ ENS 3",2
01,ALACHUA,1303000,"M/J CHORUS 1",106
01,ALACHUA,1303010,"M/J CHORUS 2",14
01,ALACHUA,1303020,"M/J CHORUS 3",10
01,ALACHUA,1303300,"CHORUS 1",93
01,ALACHUA,1303310,"CHORUS 2",13
01,ALACHUA,1303320,"CHORUS 3",2
01,ALACHUA,1303440,"VOCAL ENS 1",6
01,ALACHUA,1303450,"VOCAL ENS 2",1
01,ALACHUA,1303460,"VOCAL ENS 3",2
01,ALACHUA,1305300,"EURHY 1",16
01,ALACHUA,1305310,"EURHY 2",2
01,ALACHUA,1305320,"EURHY 3",3
01,ALACHUA,1305330,"EURHY 4",3
01,ALACHUA,1400000,"M/J PEER COUN 1",10
01,ALACHUA,1400300,"PEER COUN 1",9
01,ALACHUA,1400310,"PEER COUN 2",46
01,ALACHUA,1400330,"PEER COUN 4",26
01,ALACHUA,1500000,"M/J ADAP PE IEP/504",18
01,ALACHUA,1501300,"PERS FIT",88
01,ALACHUA,1501310,"FIT LIFST DESIGN",22
01,ALACHUA,1501340,"WEIGHT TRAIN 1",123
01,ALACHUA,1501350,"WEIGHT TRAIN 2",143
01,ALACHUA,1501360,"WEIGHT TRAIN 3",41
01,ALACHUA,1501410,"POWER WEIGHT TRAIN 1",19
01,ALACHUA,1502410,"INDIV/DUAL SPRTS 1",60
01,ALACHUA,1502420,"INDIV/DUAL SPRTS 2",7
01,ALACHUA,1502470,REC,26
01,ALACHUA,1502480,"OUTDOOR ED",262
01,ALACHUA,1503300,"TRACK & FIELD",29
01,ALACHUA,1503310,BASKETBALL,128
01,ALACHUA,1503350,"TEAM SPRTS 1",112
01,ALACHUA,1503360,"TEAM SPRTS 2",230
01,ALACHUA,1505500,"VOLLEYBALL 1",37
01,ALACHUA,1505510,"VOLLEYBALL 2",22
01,ALACHUA,1505520,"VOLLEYBALL 3",7
01,ALACHUA,1506320,"HOPE-PE V",623
01,ALACHUA,1508000,"M/J FITNESS GRADE 6",12
01,ALACHUA,1508200,"M/J TEAM SPORTS GRD7",696
01,ALACHUA,1508500,"M/J IND/DUAL SPT GD8",639
01,ALACHUA,1508600,"M/J COMPRE GRDE 6/7",805
01,ALACHUA,1508700,"M/J COMPRE GDE 7/8",72
01,ALACHUA,1700000,"M/J RESEARCH 1",292
01,ALACHUA,1700010,"M/J RESEARCH 2",257
01,ALACHUA,1700020,"M/J RESEARCH 3",144
01,ALACHUA,1700100,"M/J CRIT THINK",41
01,ALACHUA,1700300,"RESEARCH 1",71
01,ALACHUA,1700310,"RESEARCH 2",38
01,ALACHUA,1700364,"AICE GLBL PERSP 1 AS",75
01,ALACHUA,1700370,"CRIT THINK ST SKLS",136
01,ALACHUA,1700374,"AICE THINK SKLS 2 AL",56
01,ALACHUA,1700380,"CAR RESA&DECI MAK",12
01,ALACHUA,1800300,"AF AERO SCI 1",46
01,ALACHUA,1800310,"AF AERO SCI 2",27
01,ALACHUA,1800320,"AF AERO SCI 3",28
01,ALACHUA,1800330,"AF AEROSCI 4 LEADDEV",10
01,ALACHUA,1800360,"AF AERO SCI 4",1
01,ALACHUA,1802300,"NAVAL SCI 1",73
01,ALACHUA,1802310,"NAVAL SCI 2",74
01,ALACHUA,1802320,"NAVAL SCI 3",38
01,ALACHUA,1802330,"NAVAL SCI 4",30
01,ALACHUA,1900300,"DRIVER ED CLASS",125
01,ALACHUA,1900310,"DRIVER ED CLASS/LAB",257
01,ALACHUA,2000010,"M/J LIF SCI",1175
01,ALACHUA,2000020,"M/J LIF SCI ADV",560
01,ALACHUA,2000310,"BIO 1",951
01,ALACHUA,2000320,"BIO 1 HON",653
01,ALACHUA,2000321,"AICE BIO 1 AS",48
01,ALACHUA,2000322,"PRE-AICE BIO IG",121
01,ALACHUA,2000340,"AP BIO",154
01,ALACHUA,2000350,"ANAT PHYSIO",360
01,ALACHUA,2000360,"ANAT PHYSIO HON",365
01,ALACHUA,2000800,"FL PRE-IB BIO 1",154
01,ALACHUA,2000810,"IB BIO 2",76
01,ALACHUA,2000820,"IB BIO 3",47
01,ALACHUA,2001010,"M/J ERTH/SPA SCI",1281
01,ALACHUA,2001020,"M/J ERTH/SPA SCI ADV",511
01,ALACHUA,2001310,"ERTH/SPA SCI",35
01,ALACHUA,2001320,"ERTH/SPA SCI HON",84
01,ALACHUA,2001340,"ENV SCI",228
01,ALACHUA,2001370,"IB ENV SYS & SOC 1",76
01,ALACHUA,2001380,"AP ENV SCI",293
01,ALACHUA,2001381,"AICE ENV MGMNT AS",58
01,ALACHUA,2002040,"M/J COMPRE SCI 1",90
01,ALACHUA,2002050,"M/J COMPRE SCI 1 ADV",87
01,ALACHUA,2002070,"M/J COMPRE SCI 2",86
01,ALACHUA,2002080,"M/J COMPRE SCI 2 ADV",114
01,ALACHUA,2002100,"M/J COMPRE SCI 3",63
01,ALACHUA,2002110,"M/J COMPRE SCI 3 ADV",119
01,ALACHUA,2002400,"INTEG SCI 1",142
01,ALACHUA,2002420,"INTEG SCI 2",55
01,ALACHUA,2002430,"INTEG SCI 2 HON",3
01,ALACHUA,2002440,"INTEG SCI 3",74
01,ALACHUA,2002450,"INTEG SCI 3 HON",10
01,ALACHUA,2002480,"FORC SCI 1",17
01,ALACHUA,2002500,"MARINE SCI 1",35
01,ALACHUA,2002510,"MARINE SCI 1 HON",2
01,ALACHUA,2002515,"AICE MARINE SCI 1 AS",58
01,ALACHUA,2003010,"M/J PHY SCI",1206
01,ALACHUA,2003020,"M/J PHY SCI ADV",594
01,ALACHUA,2003310,"PHY SCI",724
01,ALACHUA,2003320,"PHY SCI HON",356
01,ALACHUA,2003340,"CHEM 1",405
01,ALACHUA,2003350,"CHEM 1 HON",564
01,ALACHUA,2003370,"AP CHEM",109
01,ALACHUA,2003372,"PRE-AICE CHEM IG",100
01,ALACHUA,2003373,"AICE CHEM 2 AL",26
01,ALACHUA,2003380,"PHYS 1",24
01,ALACHUA,2003390,"PHYS 1 HON",31
01,ALACHUA,2003421,"AP PHYSICS 1",97
01,ALACHUA,2003430,"AP PHYSICS C: ME",18
01,ALACHUA,2003431,"AICE PHYSICS 1 AS",38
01,ALACHUA,2003432,"PRE-AICE PHYSICS IG",27
01,ALACHUA,2003433,"AICE PHYSICS 2 AL",23
01,ALACHUA,2003800,"FL PRE-IB CHEM 1",147
01,ALACHUA,2003810,"IB CHEM 2",58
01,ALACHUA,2003820,"IB CHEM 3",53
01,ALACHUA,2003845,"IB PHYSICS 2",25
01,ALACHUA,2003850,"IB PHYSICS 3",14
01,ALACHUA,2100010,"M/J US HIST",23
01,ALACHUA,2100015,"M/J US HIST&CAR PLAN",1395
01,ALACHUA,2100020,"M/J US HIST ADV",5
01,ALACHUA,2100025,"M/J US HIS ADV & C/P",536
01,ALACHUA,2100310,"US HIST",897
01,ALACHUA,2100320,"US HIST HON",358
01,ALACHUA,2100330,"AP U.S. HIST",427
01,ALACHUA,2100500,"AICE U.S. HIST 1 AS",96
01,ALACHUA,2100800,"IB HISTORY OF AMER",82
01,ALACHUA,2102321,"AICE ECON 1 AS",18
01,ALACHUA,2102335,"ECON FIN LIT",376
01,ALACHUA,2102345,"ECON FIN LIT HON",204
01,ALACHUA,2102360,"AP MICROECON",99
01,ALACHUA,2102370,"AP MACROECON",30
01,ALACHUA,2103400,"AP HUMAN GEOG",287
01,ALACHUA,2104000,"M/J SS",13
01,ALACHUA,2104330,"VOL SCH/COMMU SERV",46
01,ALACHUA,2106010,"M/J CIVICS",1415
01,ALACHUA,2106020,"M/J CIVICS ADV",554
01,ALACHUA,2106310,"US GOVT",279
01,ALACHUA,2106320,"US GOVT HON",150
01,ALACHUA,2106350,"LAW STUDIES",28
01,ALACHUA,2106420,"AP US GOVT/POL",166
01,ALACHUA,2106430,"AP COMP GOVT/POL",17
01,ALACHUA,2107300,"PSYCH 1",37
01,ALACHUA,2107310,"PSYCH 2",37
01,ALACHUA,2107350,"AP PSYCH",323
01,ALACHUA,2107360,"AICE PSYCH 1 AS",60
01,ALACHUA,2107800,"IB PSYCHOLOGY 1",21
01,ALACHUA,2108300,SOCIOLOGY,120
01,ALACHUA,2109010,"M/J WORLD HIST",1327
01,ALACHUA,2109020,"M/J WORLD HIST ADV",594
01,ALACHUA,2109310,"WORLD HIST",1090
01,ALACHUA,2109320,"WORLD HIST HON",576
01,ALACHUA,2109380,"AP EURO HIST",319
01,ALACHUA,2109420,"AP WORLD HIST",362
01,ALACHUA,2200300,"NC STUDY HALL 1",197
01,ALACHUA,2400200,"M/J HMER",7
01,ALACHUA,2400300,"LEAD SKLS DEV",218
01,ALACHUA,2400310,"LEAD TECNQS",23
01,ALACHUA,3026010,HOPE,456
01,ALACHUA,3027010,"BIOTECH 1",44
01,ALACHUA,3027020,"BIOTECH 2",22
01,ALACHUA,5001010,"ART - GRADE K",2031
01,ALACHUA,5001020,"ART - GRADE 1",2017
01,ALACHUA,5001030,"ART - GRADE 2",1989
01,ALACHUA,5001040,"ART - INTERM 1",1900
01,ALACHUA,5001050,"ART - INTERM 2",1784
01,ALACHUA,5001060,"ART - INTERM 3",1578
01,ALACHUA,5002000,"INTROD TO CPTRS",900
01,ALACHUA,5003010,"DANCE - GRADE K",33
01,ALACHUA,5003020,"DANCE - GRADE 1",30
01,ALACHUA,5003030,"DANCE - GRADE 2",31
01,ALACHUA,5003040,"DANCE - INTERM 1",11
01,ALACHUA,5003050,"DANCE - INTERM 2",9
01,ALACHUA,5003060,"DANCE - INTERM 3",11
01,ALACHUA,5007020,"SPANISH E",546
01,ALACHUA,5010010,"ESOL E",142
01,ALACHUA,5010041,"LANG ARTS GRADE K",2318
01,ALACHUA,5010042,"LANG ARTS GRADE 1",2374
01,ALACHUA,5010043,"LANG ARTS GRADE 2",2318
01,ALACHUA,5010044,"LANG ARTS GRADE 3",2241
01,ALACHUA,5010045,"LANG ARTS GRADE 4",2069
01,ALACHUA,5010046,"LANG ARTS GRADE 5",2016
01,ALACHUA,5010200,"THEATRE - GRADE K",34
01,ALACHUA,5010210,"THEATRE - GRADE 1",20
01,ALACHUA,5010220,"THEATRE - GRADE 2",32
01,ALACHUA,5010230,"THEATRE-INTERM 1",34
01,ALACHUA,5010240,"THEATRE-INTERM 2",19
01,ALACHUA,5010250,"THEATRE-INTERM 3",2
01,ALACHUA,5012020,"MATH GRADE K",2334
01,ALACHUA,5012030,"MATH GRADE ONE",2391
01,ALACHUA,5012040,"MATH GRADE TWO",2354
01,ALACHUA,5012050,"MATH GRADE THREE",2249
01,ALACHUA,5012060,"MATH GRADE FOUR",2101
01,ALACHUA,5012070,"MATH GRADE FIVE",1999
01,ALACHUA,5013060,"MUSIC - GRADE K",2092
01,ALACHUA,5013070,"MUSIC - GRADE 1",2076
01,ALACHUA,5013080,"MUSIC - GRADE 2",2024
01,ALACHUA,5013090,"MUSIC-INTERM 1",1936
01,ALACHUA,5013100,"MUSIC-INTERM 2",1763
01,ALACHUA,5013110,"MUSIC-INTERM 3",1644
01,ALACHUA,5015020,"PHYSICAL EDUCATION K",2349
01,ALACHUA,5015030,"PHYSICAL EDUCATION 1",2399
01,ALACHUA,5015040,"PHYSICAL EDUCATION 2",2365
01,ALACHUA,5015050,"PHYSICAL EDUCATION 3",2264
01,ALACHUA,5015060,"PHYSICAL EDUCATION 4",2139
01,ALACHUA,5015070,"PHYSICAL EDUCATION 5",1971
01,ALACHUA,5020010,"SCIENCE GRADE K",2327
01,ALACHUA,5020020,"SCIENCE GRADE ONE",2378
01,ALACHUA,5020030,"SCIENCE GRADE TWO",2353
01,ALACHUA,5020040,"SCIENCE GRADE THREE",2258
01,ALACHUA,5020050,"SCIENCE GRADE FOUR",2098
01,ALACHUA,5020060,"SCIENCE GRADE FIVE",1984
01,ALACHUA,5021020,"SOC STUDIES K",2120
01,ALACHUA,5021030,"SOC STUDIES 1",2099
01,ALACHUA,5021040,"SOC STUDIES 2",2076
01,ALACHUA,5021050,"SOC STUDIES 3",1968
01,ALACHUA,5021060,"SOC STUDIES 4",1838
01,ALACHUA,5021070,"SOC STUDIES 5",1687
01,ALACHUA,5100520,"DIST HEAD START",643
01,ALACHUA,5100560,"PK OTHER",14
01,ALACHUA,5100580,"VPK-SCH YEAR PROG",380
01,ALACHUA,7650130,"PK DISABS: 3-5",237
01,ALACHUA,7701010,"ART: K-5",113
01,ALACHUA,7710011,"ACCESS LANG ART - K",9
01,ALACHUA,7710012,"ACCESS LANG ART - 1",10
01,ALACHUA,7710013,"ACCESS LANG ART - 2",9
01,ALACHUA,7710014,"ACCESS LANG ART - 3",17
01,ALACHUA,7710015,"ACCESS LANG ART - 4",17
01,ALACHUA,7710016,"ACCESS LANG ART - 5",13
01,ALACHUA,7712015,"ACCESS MATH GRADE K",9
01,ALACHUA,7712020,"ACCESS MATH GRADE 1",10
01,ALACHUA,7712030,"ACCESS MATH GRADE 2",9
01,ALACHUA,7712040,"ACCESS MATH GRADE 3",16
01,ALACHUA,7712050,"ACCESS MATH GRADE 4",16
01,ALACHUA,7712060,"ACCESS MATH GRADE 5",13
01,ALACHUA,7713010,"MUS: K-5",109
01,ALACHUA,7715010,"PE: K-5",146
01,ALACHUA,7720015,"ACCESS SCI GRADE K",9
01,ALACHUA,7720020,"ACCESS SCI GRADE 1",10
01,ALACHUA,7720030,"ACCESS SCI GRADE 2",9
01,ALACHUA,7720040,"ACCESS SCI GRADE 3",16
01,ALACHUA,7720050,"ACCESS SCI GRADE 4",17
01,ALACHUA,7720060,"ACCESS SCI GRADE 5",13
01,ALACHUA,7721011,"ACCESS SOC ST - K",7
01,ALACHUA,7721012,"ACCESS SOC ST - 1",8
01,ALACHUA,7721013,"ACCESS SOC ST - 2",9
01,ALACHUA,7721014,"ACCESS SOC ST - 3",14
01,ALACHUA,7721015,"ACCESS SOC ST - 4",16
01,ALACHUA,7721016,"ACCESS SOC ST - 5",12
01,ALACHUA,7721020,"U SKLS SOC&EMOT:PK-5",8
01,ALACHUA,7755020,"H/H ACAD U SKLS:PK-5",21
01,ALACHUA,7763010,"U SKLS: PK-5",13
01,ALACHUA,7763030,"SPEECH THRPY: PK-5",665
01,ALACHUA,7763040,"LANG THRPY: PK-5",818
01,ALACHUA,7763050,"OCCU THRPY: PK-5",209
01,ALACHUA,7763060,"ORIEN MOBLTY: PK-5",4
01,ALACHUA,7763070,"PHY THRPY: PK-5",22
01,ALACHUA,7763080,"EXP CORE COMPET:PK-5",11
01,ALACHUA,7763090,"EXP SKLS:PK-5",7
01,ALACHUA,7801010,"V/P ARTS: 6-8",21
01,ALACHUA,7810011,"ACCESS M/J LA 1",25
01,ALACHUA,7810012,"ACCESS M/J LA 2",36
01,ALACHUA,7810013,"ACCESS M/J LA 3",44
01,ALACHUA,7812015,"ACCESS M/J MATH 1",27
01,ALACHUA,7812020,"ACCESS M/J MATH 2",13
01,ALACHUA,7812030,"ACCESS M/J MATH 3",44
01,ALACHUA,7813010,"MUS: 6-8",19
01,ALACHUA,7815010,"PE: 6-8",34
01,ALACHUA,7820015,"ACCESS M/J COMPSCI 1",16
01,ALACHUA,7820016,"ACCESS M/J COMPSCI 2",29
01,ALACHUA,7820017,"ACCESS M/J COMPSCI 3",36
01,ALACHUA,7821021,"ACCESS M/J CIVICS",28
01,ALACHUA,7821022,"ACCESS M/J WRLD HIST",18
01,ALACHUA,7821025,"ACCESS M/J US HIST",6
01,ALACHUA,7821026,"ACCESS M/J USHI & CP",30
01,ALACHUA,7821030,"CAR ED PLAN",4
01,ALACHUA,7855020,"HH INST SER: 6-8",11
01,ALACHUA,7863000,"U SKLS: SOC&EMO 6-8",36
01,ALACHUA,7863010,"U SKLS: 6-8",2
01,ALACHUA,7863020,"SPEECH AUD TRAIN:6-8",10
01,ALACHUA,7863060,"ORIEN MOBLTY: 6-8",1
01,ALACHUA,7863070,"EXP SKLS: 6-8",1
01,ALACHUA,7863080,"EXP CORE COMP: 6-8",4
01,ALACHUA,7863090,"LRNG STR: 6-8",43
01,ALACHUA,7866030,"SPEECH THRPY: 6-8",84
01,ALACHUA,7866040,"LANG THRPY: 6-8",238
01,ALACHUA,7866050,"OCCU THRPY: 6-8",49
01,ALACHUA,7866070,"PHY THRPY: 6-8",1
01,ALACHUA,7900030,"H/H INSTR SERVS",20
01,ALACHUA,7910100,"READ: 9-12",53
01,ALACHUA,7910111,"ACCESS ENGLISH 1/2",40
01,ALACHUA,7910112,"ACCESS ENGLISH 3/4",30
01,ALACHUA,7910115,"FUND ENG 1",1
01,ALACHUA,7910120,"FUND ENG 2",30
01,ALACHUA,7910125,"FUND ENG 3",10
01,ALACHUA,7910130,"FUND ENG 4",6
01,ALACHUA,7910390,"LIF SKLS COM: 9-12",18
01,ALACHUA,7910400,"LIF SKLS READ: 9-12",29
01,ALACHUA,7912050,"MATH: 9-12",7
01,ALACHUA,7912060,"ACCESS INF GEOMETRY",20
01,ALACHUA,7912070,"ACCESS LIB ARTS MATH",16
01,ALACHUA,7912080,"ACCESS ALGEBRA 1A",27
01,ALACHUA,7912090,"ACCESS ALGEBRA 1B",6
01,ALACHUA,7912100,"FUND ALGEBRA SKLS",9
01,ALACHUA,7912105,"FUND CONSUMER MATH",18
01,ALACHUA,7912110,"FUND EXPLORS MATH 1",26
01,ALACHUA,7912115,"FUND EXPLORS MATH 2",8
01,ALACHUA,7915010,"SPECI DESIGN PE",72
01,ALACHUA,7915015,"ACCESS HOPE 9-12",8
01,ALACHUA,7920010,"SCI: 9-12",1
01,ALACHUA,7920011,"ACCESS CHEMISTRY 1",6
01,ALACHUA,7920015,"ACCESS BIOLOGY 1",16
01,ALACHUA,7920020,"ACCESS E/S SCI",5
01,ALACHUA,7920025,"ACCESS INTEG SCI 1",26
01,ALACHUA,7920030,"FUND INTEG SCI 1",15
01,ALACHUA,7920035,"FUND INTEG SCI 2",5
01,ALACHUA,7920050,"HEALTH SAFETY: 9-12",44
01,ALACHUA,7921010,"SS: 9-12",1
01,ALACHUA,7921015,"ACCESS US GOVT",20
01,ALACHUA,7921022,"ACCESS ECON FIN LIT",1
01,ALACHUA,7921025,"ACCESS US HIST",12
01,ALACHUA,7921030,"FUND WORLD HISTORY",15
01,ALACHUA,7921035,"FUND US HISTORY",7
01,ALACHUA,7921042,"FUND ECON W/FIN LIT",2
01,ALACHUA,7921330,"CAR ED: 9-12",60
01,ALACHUA,7960010,"TRAN PLAN: 9-12",21
01,ALACHUA,7961030,"PERS HME SKL FNG LIV",39
01,ALACHUA,7961040,"LEIS REC SKL FNG LIV",28
01,ALACHUA,7961050,"COMMU SOC SKL",48
01,ALACHUA,7963010,"PREP AD LIV",16
01,ALACHUA,7963040,"EXPANDED SKILLS:9-12",6
01,ALACHUA,7963050,"EXP CORE COMP: 9-12",4
01,ALACHUA,7963070,"U SKLS: SOC&EMO 9-12",10
01,ALACHUA,7963080,"LRNG STRATEGIES 9-12",299
01,ALACHUA,7963130,"U SKLS: 9-12",31
01,ALACHUA,7966010,"PHY THERAPY",1
01,ALACHUA,7966020,"OCCU THERAPY",3
01,ALACHUA,7966030,"SPEECH THRPY",35
01,ALACHUA,7966040,"LANG THERAPY",209
01,ALACHUA,7967010,"VISUAL PERFORM",59
01,ALACHUA,7980040,"PREP FOR ENTREP/EMP",1
01,ALACHUA,7980110,"CAR PREP: 9-12",72
01,ALACHUA,7980120,"CAR EXERIENCES: 9-12",70
01,ALACHUA,7980130,"CAR PLACEMENT: 9-12",37
01,ALACHUA,7980190,"TECH ED",25
01,ALACHUA,8000210,"M/J EXPLOR WHEEL 2",31
01,ALACHUA,8000220,"M/J EXPLOR WHEEL 3",66
01,ALACHUA,8000230,"M/J EXPLOR WHEEL 4",65
01,ALACHUA,8000300,"M/J EXP WHEEL 1",105
01,ALACHUA,8100110,"ORIEN TO AGSCI & C P",34
01,ALACHUA,8100210,"EX OF AGRISCI",99
01,ALACHUA,8100330,"ADV CONCS AGSCI",5
01,ALACHUA,8106210,"ANIM SCI & SERS 2",25
01,ALACHUA,8106220,"ANIM SCI & SERS 3",9
01,ALACHUA,8106230,"ANIM SCI & SERS 4",5
01,ALACHUA,8106810,"AGRISCI FOUND 1",90
01,ALACHUA,8106820,"AGRITECH 1",20
01,ALACHUA,8106830,"AGRITECH 2",5
01,ALACHUA,8111510,"VET ASSIST 1",31
01,ALACHUA,8111520,"VET ASSIST 4",14
01,ALACHUA,8111540,"VET ASSIST 2",43
01,ALACHUA,8111550,"VET ASSIST 3",19
01,ALACHUA,8121510,"INTROD HORT 2",21
01,ALACHUA,8121520,"HORT SCI 3",11
01,ALACHUA,8121610,"HORT SCI & SERS 4",4
01,ALACHUA,8200110,"BUSINESS KEYBD",104
01,ALACHUA,8200210,"CPTR APPL BUSINESS 2",11
01,ALACHUA,8200330,"APLD CPT BUS SK 2",11
01,ALACHUA,8200520,"CPTR APPL BUS 1",544
01,ALACHUA,8201210,"DIG MEDIA/MM FOUND 1",58
01,ALACHUA,8201220,"DIG MEDIA/MM FOUND 2",32
01,ALACHUA,8201230,"DIG MEDIA/MM FOUND 3",1
01,ALACHUA,8203310,"ACCT APPL 1",24
01,ALACHUA,8207310,"INTROD TO INFO TECH",25
01,ALACHUA,8208110,"GAME & SIM FOUND",29
01,ALACHUA,8208330,"GAME & SIM PGM",10
01,ALACHUA,8209020,"CPTR COLG & CAR",464
01,ALACHUA,8209510,"DIGITAL DESIGN 1",255
01,ALACHUA,8209520,"DIGITAL DESIGN 2",57
01,ALACHUA,8209530,"DIGITAL DESIGN 3",10
01,ALACHUA,8212110,"ADM OFF TECH 1",65
01,ALACHUA,8212120,"BUSINESS SOFTWARE 1",85
01,ALACHUA,8212450,"MULTIMED FOUND 3",12
01,ALACHUA,8301610,"WORK EXP 1",6
01,ALACHUA,8301630,"WORK EXP 3",16
01,ALACHUA,8301650,"WORK EXP-OJT",14
01,ALACHUA,8400320,"MEDICAL SKLS SERS",72
01,ALACHUA,8405110,"EARLY CHILD 1 NEW",13
01,ALACHUA,8405120,"EARLY CHILD 2 NEW",5
01,ALACHUA,8417100,"HEALTH SCI 1",52
01,ALACHUA,8417110,"HEALTH SCI 2",64
01,ALACHUA,8417131,"ALLIED HEALTH ASSIS3",31
01,ALACHUA,8417211,"NURSE AST 3",15
01,ALACHUA,8500100,"ED & TRAINING DS",3
01,ALACHUA,8500120,"PERS & FAM FIN",31
01,ALACHUA,8500230,"PERSONAL DEV",86
01,ALACHUA,8500300,"PARENT SKLS",45
01,ALACHUA,8500390,"PRIN FOOD PREPR",206
01,ALACHUA,8501000,"FINANCE DIRECTED ST",7
01,ALACHUA,8600010,"INTROD TO TECH",53
01,ALACHUA,8600020,"EXPLO TECH",21
01,ALACHUA,8600050,"EXPLOR AEROSPACE TEC",42
01,ALACHUA,8722110,"CARP & CAB MAKING 1",45
01,ALACHUA,8722120,"CARP & CAB MAKING 2",5
01,ALACHUA,8725010,"DRAFT 1",77
01,ALACHUA,8725020,"DRAFT 2",45
01,ALACHUA,8725030,"DRAFT 3",15
01,ALACHUA,8725040,"DRAFT 4",7
01,ALACHUA,8736030,"BIOTECH 3",4
01,ALACHUA,8772410,"DIG VID PROD 1",22
01,ALACHUA,8772420,"DIG VID PROD 2",17
01,ALACHUA,8772430,"DIG VID PROD 3",2
01,ALACHUA,8800100,"MKT ED DIR STUDY",6
01,ALACHUA,8800410,"MARKETING COOP-OJT",33
01,ALACHUA,8800510,"CULINARY ARTS 1",85
01,ALACHUA,8800520,"CULINARY ARTS 2",77
01,ALACHUA,8800530,"CULINARY ARTS 3",35
01,ALACHUA,8800540,"CULINARY ARTS 4",21
01,ALACHUA,8800610,"CUL & HOSP SPEC 1",6
01,ALACHUA,8800620,"CUL & HOSP SPEC 2",11
01,ALACHUA,8801000,"HOSP & TOUR DIR ST",12
01,ALACHUA,8809108,"RETAIL ESSEN",28
01,ALACHUA,8812000,"BUSINESS OWNERSHIP",62
01,ALACHUA,8812110,"PRIN OF ENTREPRENEUR",81
01,ALACHUA,8812120,"BUSINESS MGMT & LAW",74
01,ALACHUA,8815110,"FINANCIAL OPS",12
01,ALACHUA,8815120,"PERS FIN PLAN",73
01,ALACHUA,8815150,"FIN & BUSINESS TECH",61
01,ALACHUA,8830320,"LODGING PRIN",16
01,ALACHUA,8830330,"LODGING APPL",14
01,ALACHUA,8845130,"HOS & TOUR INTERN",1
01,ALACHUA,8850110,"INTROD TO HOS & TOUR",32
01,ALACHUA,8918010,"CRIMINAL JUST OPS 1",26
01,ALACHUA,8918020,"CRIMINAL JUST OPS 2",59
01,ALACHUA,8918030,"CRIMINAL JUST OPS 3",35
01,ALACHUA,8918040,"CRIMINAL JUST OPS 4",24
01,ALACHUA,8918210,"FIREFIGHTING 1",7
01,ALACHUA,8918220,"FIREFIGHTING 2",1
01,ALACHUA,9007230,"OBJ-ORIENT PROGRAM",20
01,ALACHUA,9009350,"EXPLOR IT CAREERS",24
01,ALACHUA,9009500,"FUND OF WEB & SOFT",161
01,ALACHUA,9201000,"MANUF DIRECTED ST",2
01,ALACHUA,9504120,"AUTO MAINT/LT RPR 2",15
01,ALACHUA,9504130,"AUTO MAINT/LT RPR 3",8
01,ALACHUA,9504160,"AUTO MAINT/LT RPR 6",9
02,BAKER,ACG2021,"FINANCIAL ACCOUNTING",1
02,BAKER,AMH2020,"UNITED STATES HISTORY FROM 186",2
02,BAKER,ARH2051,"HONORS HISTORY OF ART 2",1
02,BAKER,ART1300,"DRAWING I",1
02,BAKER,BSCC011,"BIOLOGY II",12
02,BAKER,CCJ1020,"INTRODUCTION TO CRIMINAL JUSTI",1
02,BAKER,CGS1570,"INTRODUCTION TO COMPUTER APPLI",1
02,BAKER,CHML045,"GENERAL CHEMISTRY I LABORATORY",1
02,BAKER,CHML046,"GENERAL CHEMISTRY LABORATORY I",3
02,BAKER,CHM2045,"GENERAL CHEMISTRY",1
02,BAKER,CHM2046,"GENERAL CHEMISTRY II",3
02,BAKER,ENC1102,"ENGLISH COMPOSITION II",38
02,BAKER,GLY1001,"EARTH AS A SYSTEM",2
02,BAKER,HSC2531,"MEDICAL TERMINOLOGY",12
02,BAKER,HUM2020,"ENCOUNTERING THE HUMANITIES",2
02,BAKER,HUM2551,"PHILOSOPHY AND RELIGION",1
02,BAKER,MAC1114,"PLANE TRIGONOMETRY",10
02,BAKER,MAC1140,"PRECALCULUS ALGEBRA",2
02,BAKER,MAC2233,"CALCULUS FOR BUSINESS & SOCIAL",2
02,BAKER,PHI2600,ETHICS,3
02,BAKER,PSC1341,"PHYSICAL SCIENCE",1
02,BAKER,SLS1501,"COLLEGE STUDY SKILLS",1
02,BAKER,SPC2608,"EFFECTIVE SPEAKING",17
02,BAKER,STA2023,"HONORS STATISTICAL METHODS I",47
02,BAKER,TAX2000,"INCOME TAX I",1
02,BAKER,100310,"INTRO TO ART HIST",1
02,BAKER,101300,"2-D STUDIO ART 1",94
02,BAKER,101310,"2-D STUDIO ART 2",52
02,BAKER,101320,"2-D STUDIO ART 3 HON",13
02,BAKER,109310,"PORT DEV: DRAW HON",16
02,BAKER,109320,"PORT DEV: 2D DES HON",4
02,BAKER,400310,"THEATRE 1",22
02,BAKER,400320,"THEATRE 2",9
02,BAKER,500002,"M/J PERS CAR SCH C/P",103
