"Students Absent 21 or More Days by School
2012-13, Final Survey 5 - Revised 4/24/17",,,,,,
"*To provide meaningful results and to protect the privacy of individual students, data are displayed only when the total number of students in a group is at least 10 and when the performance of individuals would not be disclosed. Data for groups less than 10 are displayed with an asterisk (*).",,,,,,
"Dist #","District Name","Schl #","School Name",Enrollments,"Absent 21 Days or Over","% Absent 21 or More Days"
4,BRADFORD,172,"BRADFORD MIDDLE SCHOOL",809,139,"0,17181705809"
4,BRADFORD,181,"HAMPTON ELEMENTARY SCHOOL",155,12,"0,07741935483"
4,BRADFORD,201,"BRADFORD INTERVENTION CENTER",35,10,"0,28571428571"
4,BRADFORD,7004,"BRADFORD VIRTUAL FRANCHISE",*,*,*
4,BRADFORD,7023,"BRADFORD VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED)",*,*,*
5,BREVARD,11,"TITUSVILLE HIGH SCHOOL",1381,89,"0,06444605358"
5,BREVARD,51,"OAK PARK ELEMENTARY SCHOOL",795,59,"0,07421383647"
5,BREVARD,52,"JAMES MADISON MIDDLE SCHOOL",563,55,"0,09769094138"
5,BREVARD,61,"APOLLO ELEMENTARY SCHOOL",814,48,"0,05896805896"
5,BREVARD,72,"RIVERVIEW SCHOOL",86,19,"0,22093023255"
5,BREVARD,73,"SOUTH AREA HEAD START",37,4,"0,1081081081"
5,BREVARD,89,"FIELDSTON PREPARATORY SCHOOL",91,27,"0,2967032967"
5,BREVARD,91,"COQUINA ELEMENTARY SCHOOL",643,40,"0,06220839813"
5,BREVARD,101,"MIMS ELEMENTARY SCHOOL",534,44,"0,08239700374"
5,BREVARD,121,"SOUTH LAKE ELEMENTARY SCHOOL",623,55,"0,08828250401"
5,BREVARD,141,"ANDREW JACKSON MIDDLE SCHOOL",628,43,"0,06847133757"
5,BREVARD,151,"IMPERIAL ESTATES ELEMENTARY SCHOOL",734,29,"0,03950953678"
5,BREVARD,161,"ASTRONAUT HIGH SCHOOL",1214,64,"0,05271828665"
5,BREVARD,181,"PINEWOOD ELEMENTARY SCHOOL",429,23,"0,05361305361"
5,BREVARD,191,"CHALLENGER 7 ELEMENTARY SCHOOL",562,30,"0,05338078291"
5,BREVARD,201,"ATLANTIS ELEMENTARY SCHOOL",673,39,"0,05794947994"
5,BREVARD,301,"ENTERPRISE ELEMENTARY SCHOOL",656,16,"0,0243902439"
5,BREVARD,302,"SPACE COAST JUNIOR/SENIOR HIGH SCHOOL",1674,99,"0,05913978494"
5,BREVARD,1002,"CENTER FOR DRUG FREE LIVING",63,0,0
5,BREVARD,1011,"ROCKLEDGE SENIOR HIGH SCHOOL",1455,75,"0,05154639175"
5,BREVARD,1014,"BREVARD COUNTY JAIL COMPLEX",17,0,0
5,BREVARD,1016,"NORTH AREA ALTERNATIVE LEARNING CENTER",86,10,"0,11627906976"
5,BREVARD,1017,"CENTRAL AREA ALTERNATIVE LEARNING CENTER",192,14,"0,07291666666"
5,BREVARD,1018,"SOUTH AREA ALTERNATIVE LEARNING CENTER",238,32,"0,13445378151"
5,BREVARD,1020,"OUTWARD BOUND",89,0,0
5,BREVARD,1021,"ESE INFANTS AND TODDLERS",479,0,0
5,BREVARD,1025,"BREVARD COUNTY JUVENILE DETENTION CENTER",307,0,0
5,BREVARD,1026,"FRANCES WALKER HALFWAY HOUSE",52,0,0
5,BREVARD,1027,"MELBOURNE CENTER FOR PERSONAL GROWTH",56,0,0
5,BREVARD,1028,"DEVEREUX HOSPITAL",79,0,0
5,BREVARD,1029,"RIVERDALE COUNTRY DAY SCHOOL",157,44,"0,28025477707"
5,BREVARD,1031,"CLEARLAKE MIDDLE SCHOOL",574,43,"0,07491289198"
5,BREVARD,1032,"HORACE MANN ACADEMY",200,56,"0,28"
5,BREVARD,1041,"CAMBRIDGE ELEMENTARY MAGNET SCHOOL",705,41,"0,05815602836"
5,BREVARD,1051,"ENDEAVOUR ELEMENTARY MAGNET",1030,91,"0,08834951456"
5,BREVARD,1071,"GOLFVIEW ELEMENTARY MAGNET SCH",731,32,"0,04377564979"
5,BREVARD,1073,"PROJECT SEARCH",28,0,0
5,BREVARD,1081,"RONALD MCNAIR MAGNET MIDDLE",616,34,"0,05519480519"
5,BREVARD,1091,"FAIRGLEN ELEMENTARY SCHOOL",793,62,"0,07818411097"
5,BREVARD,1101,"JOHN F. KENNEDY MIDDLE SCHOOL",697,43,"0,06169296987"
5,BREVARD,1121,"COCOA HIGH SCHOOL",1093,114,"0,10430009149"
5,BREVARD,1131,"SATURN ELEMENTARY SCHOOL",963,62,"0,06438213914"
5,BREVARD,1141,"HANS CHRISTIAN ANDERSEN ELEMENTARY",831,32,"0,0385078219"
5,BREVARD,1151,"RALPH M WILLIAMS JUNIOR ELEMENTARY",669,39,"0,05829596412"
5,BREVARD,1161,"MANATEE ELEMENTARY",1002,14,"0,01397205588"
5,BREVARD,1171,"VIERA HIGH SCHOOL",2123,104,"0,04898728214"
5,BREVARD,2011,"MELBOURNE SENIOR HIGH SCHOOL",2073,144,"0,06946454413"
5,BREVARD,2021,"PALM BAY SENIOR HIGH SCHOOL",1733,154,"0,08886324293"
5,BREVARD,2031,"MEADOWLANE INTERMEDIATE ELEMENTARY SCHOOL",966,46,"0,04761904761"
5,BREVARD,2041,"MEADOWLANE PRIMARY ELEMENTARY SCHOOL",822,26,"0,03163017031"
5,BREVARD,2042,"W. MELBOURNE ELEMENTARY SCHOOL FOR SCIENCE",549,3,"0,00546448087"
5,BREVARD,2051,"UNIVERSITY PARK ELEMENTARY SCHOOL",798,62,"0,07769423558"
5,BREVARD,2061,"PORT MALABAR ELEMENTARY SCHOOL",849,46,"0,05418138987"
5,BREVARD,2071,"STONE MIDDLE SCHOOL",903,58,"0,0642303433"
5,BREVARD,2081,"PALM BAY ELEMENTARY SCHOOL",1001,59,"0,05894105894"
5,BREVARD,2111,"LOCKMAR ELEMENTARY SCHOOL",857,40,"0,04667444574"
5,BREVARD,2121,"JOHN F. TURNER, SENIOR ELEMENTARY",878,54,"0,06150341685"
5,BREVARD,2122,"SOUTHWEST MIDDLE SCHOOL",1106,85,"0,07685352622"
5,BREVARD,2131,"COLUMBIA ELEMENTARY SCHOOL",843,51,"0,06049822064"
5,BREVARD,2151,"DISCOVERY ELEMENTARY SCHOOL",878,52,"0,05922551252"
5,BREVARD,2161,"CHRISTA MCAULIFFE ELEMENTARY SCHOOL",880,38,"0,04318181818"
5,BREVARD,2171,"RIVIERA ELEMENTARY SCHOOL",917,74,"0,08069792802"
5,BREVARD,2191,"JUPITER ELEMENTARY SCHOOL",1022,53,"0,0518590998"
5,BREVARD,2211,"BAYSIDE HIGH SCHOOL",1704,164,"0,09624413145"
5,BREVARD,2212,"WESTSIDE ELEMENTARY SCHOOL",879,31,"0,03526734926"
5,BREVARD,2221,"SUNRISE ELEMENTARY SCHOOL",845,64,"0,07573964497"
5,BREVARD,2311,"HERITAGE HIGH SCHOOL",1946,129,"0,06628982528"
5,BREVARD,3011,"EAU GALLIE HIGH SCHOOL",1812,148,"0,08167770419"
5,BREVARD,3021,"CENTRAL MIDDLE SCHOOL",1384,99,"0,0715317919"
5,BREVARD,3031,"LYNDON B. JOHNSON MIDDLE SCHOOL",896,62,"0,06919642857"
5,BREVARD,3041,"SHERWOOD ELEMENTARY SCHOOL",589,29,"0,0492359932"
5,BREVARD,3061,"HARBOR CITY ELEMENTARY SCHOOL",537,29,"0,05400372439"
5,BREVARD,3071,"SABAL ELEMENTARY SCHOOL",683,49,"0,07174231332"
5,BREVARD,3091,"CROTON ELEMENTARY SCHOOL",712,31,"0,04353932584"
5,BREVARD,3101,"ROY ALLEN ELEMENTARY SCHOOL",646,25,"0,0386996904"
5,BREVARD,3121,"SUNTREE ELEMENTARY SCHOOL",689,13,"0,01886792452"
5,BREVARD,3131,"LONGLEAF ELEMENTARY SCHOOL",698,14,"0,02005730659"
5,BREVARD,3141,"WESTSHORE JUNIOR/SENIOR HIGH SCHOOL",964,5,"0,00518672199"
5,BREVARD,3151,"QUEST ELEMENTARY SCHOOL",928,42,"0,04525862068"
5,BREVARD,4011,"MERRITT ISLAND HIGH SCHOOL",1587,91,"0,05734089477"
5,BREVARD,4021,"EDGEWOOD JR/SR HIGH SCHOOL",946,17,"0,01797040169"
5,BREVARD,4031,"MILA ELEMENTARY SCHOOL",596,35,"0,05872483221"
5,BREVARD,4041,"TROPICAL ELEMENTARY SCHOOL",697,22,"0,03156384505"
5,BREVARD,4051,"AUDUBON ELEMENTARY SCHOOL",521,17,"0,03262955854"
5,BREVARD,4071,"ROBERT L. STEVENSON ELEMENTARY",493,7,"0,01419878296"
5,BREVARD,4101,"GARDENDALE ELEMENTARY MAGNET SCHOOL",558,29,"0,05197132616"
5,BREVARD,4111,"THOMAS JEFFERSON MIDDLE SCHOOL",692,41,"0,05924855491"
5,BREVARD,4121,"LEWIS CARROLL ELEMENTARY SCHOOL",718,33,"0,04596100278"
5,BREVARD,5011,"COCOA BEACH JUNIOR/SENIOR HIGH SCHOOL",1320,93,"0,07045454545"
5,BREVARD,5012,"THEODORE ROOSEVELT ELEMENTARY",474,17,"0,0358649789"
5,BREVARD,5021,"FREEDOM 7 ELEMENTARY SCHOOL OF INTERNATIONAL STUDIES",418,2,"0,00478468899"
5,BREVARD,5031,"CAPE VIEW ELEMENTARY SCHOOL",466,28,"0,0600858369"
5,BREVARD,6011,"SATELLITE SENIOR HIGH SCHOOL",1349,63,"0,04670126019"
5,BREVARD,6012,"DELAURA MIDDLE SCHOOL",851,34,"0,03995299647"
5,BREVARD,6013,"SPESSARD L. HOLLAND ELEMENTARY SCHOOL",447,9,"0,02013422818"
5,BREVARD,6051,"SEA PARK ELEMENTARY SCHOOL",427,27,"0,06323185011"
5,BREVARD,6061,"SURFSIDE ELEMENTARY SCHOOL",399,13,"0,03258145363"
5,BREVARD,6071,"OCEAN BREEZE ELEMENTARY SCHOOL",583,40,"0,06861063464"
5,BREVARD,6081,"INDIALANTIC ELEMENTARY SCHOOL",802,37,"0,04613466334"
5,BREVARD,6082,"HERBERT C. HOOVER MIDDLE SCHOOL",601,39,"0,06489184692"
5,BREVARD,6101,"GEMINI ELEMENTARY SCHOOL",563,26,"0,04618117229"
5,BREVARD,6141,"DR. W.J. CREEL ELEMENTARY SCHOOL",1063,81,"0,07619943555"
5,BREVARD,6501,"PALM BAY ACADEMY CHARTER SCHOOL",575,21,"0,03652173913"
5,BREVARD,6506,"CAMPUS CHARTER SCHOOL",149,8,"0,05369127516"
5,BREVARD,6507,"ODYSSEY CHARTER SCHOOL",841,48,"0,05707491082"
5,BREVARD,6508,"SCULPTOR CHARTER SCHOOL",537,17,"0,03165735567"
5,BREVARD,6509,"ROYAL PALM CHARTER SCHOOL",306,17,"0,05555555555"
5,BREVARD,6511,"EDUCATIONAL HORIZONS CHARTER",96,1,"0,01041666666"
5,BREVARD,6515,"IMAGINE SCHOOLS AT WEST MELBOURNE",279,16,"0,05734767025"
5,BREVARD,7001,"BREVARD VIRTUAL INSTRUCTION PROGRAM",68,0,0
5,BREVARD,7004,"BREVARD VIRTUAL FRANCHISE",92,24,"0,26086956521"
5,BREVARD,7023,"BREVARD VIRTUAL ELEMENTARY SCHOOL",32,0,0
6,BROWARD,11,"DEERFIELD BEACH ELEMENTARY SCHOOL",763,36,"0,04718217562"
6,BROWARD,21,"POMPANO BEACH MIDDLE SCHOOL",1174,134,"0,11413969335"
6,BROWARD,31,"OAKLAND PARK ELEMENTARY SCHOOL",678,61,"0,08997050147"
6,BROWARD,41,"NORTH SIDE ELEMENTARY SCHOOL",501,30,"0,05988023952"
6,BROWARD,101,"DANIA ELEMENTARY SCHOOL",610,60,"0,09836065573"
6,BROWARD,111,"HOLLYWOOD HILLS ELEMENTARY SCHOOL",784,30,"0,03826530612"
6,BROWARD,121,"HOLLYWOOD CENTRAL ELEMENTARY SCHOOL",615,23,"0,03739837398"
6,BROWARD,131,"HALLANDALE ELEMENTARY SCHOOL",1280,68,"0,053125"
6,BROWARD,151,"RIVERLAND ELEMENTARY SCHOOL",724,53,"0,07320441988"
6,BROWARD,161,"WEST HOLLYWOOD ELEMENTARY SCHOOL",726,58,"0,07988980716"
6,BROWARD,171,"SOUTH BROWARD HIGH SCHOOL",2349,687,"0,29246487867"
6,BROWARD,185,"POMPANO BEACH HIGH SCHOOL",1216,15,"0,01233552631"
6,BROWARD,191,"WILTON MANORS ELEMENTARY SCHOOL",620,20,"0,03225806451"
6,BROWARD,201,"BENNETT ELEMENTARY SCHOOL",444,56,"0,12612612612"
6,BROWARD,211,"STRANAHAN HIGH SCHOOL",1877,319,"0,16995205114"
6,BROWARD,221,"CROISSANT PARK ELEMENTARY SCHOOL",913,78,"0,08543263964"
6,BROWARD,231,"COLBERT ELEMENTARY SCHOOL",692,65,"0,09393063583"
6,BROWARD,241,"MCARTHUR HIGH SCHOOL",2412,545,"0,2259535655"
6,BROWARD,251,"SUNRISE MIDDLE SCHOOL",1256,121,"0,09633757961"
6,BROWARD,271,"DILLARD ELEMENTARY SCHOOL",813,83,"0,10209102091"
6,BROWARD,321,"WALKER ELEMENTARY SCHOOL (MAGNET)",645,35,"0,05426356589"
6,BROWARD,331,"COLLINS ELEMENTARY SCHOOL",389,40,"0,10282776349"
6,BROWARD,341,"BETHUNE MARY M ELEMENTARY SCHOOL",799,77,"0,09637046307"
6,BROWARD,343,"ATTUCKS MIDDLE SCHOOL",884,5,"0,00565610859"
6,BROWARD,361,"BLANCHE ELY HIGH SCHOOL",2228,698,"0,3132854578"
6,BROWARD,371,"DILLARD HIGH SCHOOL",1796,504,"0,28062360801"
6,BROWARD,391,"DEERFIELD PARK ELEMENTARY SCHOOL",676,39,"0,05769230769"
6,BROWARD,403,"HALLANDALE HIGH SCHOOL",1423,407,"0,28601546029"
6,BROWARD,405,"LANIER-JAMES EDUCATION CENTER",174,20,"0,11494252873"
6,BROWARD,422,"SUNSET SCHOOL",183,46,"0,25136612021"
6,BROWARD,431,"LAUDERDALE MANORS ELEMENTARY",676,66,"0,09763313609"
