"STUDENT AVERAGE DAILY ATTENDANCE/AVERAGE DAILY MEMBERSHIP REPORT BY SCHOOL",,,,,,,,,
"2014-15 SURVEY 5 FINAL AS OF 02/29/2016",,,,,,,,,
"*To provide meaningful results and to protect the privacy of individual students, data are displayed only when the total number of students in a group is at least 10 and when the performance of individuals would not be disclosed. Data for groups less than 10 are displayed with an asterisk (*).  A blank cell indicates no students in ADM.",,,,,,,,,
,,,,,,,,,
"DISTRICT NUMBER","DISTRICT NAME","SCHOOL NUMBER","SCHOOL NAME","DAYS PRESENT","DAYS ABSENT",TOTAL,"PERCENT PRESENT","AVERAGE DAILY ATTENDANCE ","AVERAGE DAILY MEMBERSHIP"
51,PASCO,131,"ZEPHYRHILLS HIGH SCHOOL",248035,18258,266293,"0,931436425290939",1378,1479
51,PASCO,132,"WOODLAND ELEMENTARY SCHOO",160096,9255,169351,"0,9453501898423984",889,941
51,PASCO,201,"CONNERTON ELEMENTARY SCHO",167951,9302,177253,"0,9475213395541966",933,985
51,PASCO,211,"MITTYE P. LOCKE ELEM. SCH",104741,6164,110905,"0,9444209007709301",582,616
51,PASCO,242,"SCHWETTMAN EDUCATION CENT",19885,7543,27428,"0,7249890622721307",110,152
51,PASCO,251,"SAN ANTONIO ELEMENTARY SC",108195,5580,113775,"0,9509558338826631",601,632
51,PASCO,261,"GULF MIDDLE SCHOOL",119453,10938,130391,"0,9161138422130362",664,724
51,PASCO,271,"RICHEY ELEMENTARY SCHOOL",107077,7467,114544,"0,9348110769660567",595,636
51,PASCO,301,"HUDSON ELEMENTARY SCHOOL",101764,8469,110233,"0,923171826948373",565,612
51,PASCO,311,"COTEE RIVER ELEMENTARY SC",106439,7198,113637,"0,9366579547154535",591,631
51,PASCO,321,"LACOOCHEE ELEMENTARY SCHO",67179,4442,71621,"0,9379790843467698",373,398
51,PASCO,331,"GULF HIGH SCHOOL",199884,14152,214036,"0,9338802818217496",1110,1189
51,PASCO,341,"SCHRADER ELEMENTARY SCHOO",102197,7102,109299,"0,9350222783374047",568,607
51,PASCO,342,"BAYONET POINT MIDDLE SCHO",117887,9425,127312,"0,9259692723388212",655,707
51,PASCO,351,"FOX HOLLOW ELEMENTARY SCH",97710,7218,104928,"0,9312099725526075",543,583
51,PASCO,401,"CENTENNIAL ELEMENTARY SCH",91078,6347,97425,"0,934852450603028",506,541
51,PASCO,411,"SEVEN SPRINGS ELEMENTARY",87130,5469,92599,"0,9409388870290176",484,514
51,PASCO,421,"DEER PARK ELEMENTARY SCHO",100246,5386,105632,"0,9490116631323842",557,587
51,PASCO,451,"DR. MARY GIELLA ELEMENTAR",114252,8267,122519,"0,9325247512630694",635,681
51,PASCO,461,"THOMAS E. WEIGHTMAN MIDDL",194428,10551,204979,"0,9485264344152328",1080,1139
51,PASCO,471,"RIVER RIDGE HIGH SCHOOL",260538,10891,271429,"0,9598753265126424",1447,1508
51,PASCO,472,"RIVER RIDGE MIDDLE SCHOOL",189280,11672,200952,"0,9419164775667821",1052,1116
51,PASCO,501,"NORTHWEST ELEMENTARY SCHO",118031,10127,128158,"0,920980352377534",656,712
51,PASCO,521,"HUDSON HIGH SCHOOL",203922,18527,222449,"0,916713493879496",1133,1236
51,PASCO,701,"CYPRESS ELEMENTARY SCHOOL",134750,8379,143129,"0,9414584046559398",749,795
51,PASCO,801,"LAND O' LAKES HIGH SCHOOL",286941,17083,304024,"0,9438103570770728",1594,1689
51,PASCO,901,"ANCLOTE ELEMENTARY SCHOOL",104920,5697,110617,"0,948497970474701",583,615
51,PASCO,902,"PINE VIEW ELEMENTARY SCHO",110921,5568,116489,"0,9522014954201684",616,647
51,PASCO,911,"GULFSIDE ELEMENTARY SCHOO",87287,6006,93293,"0,9356221795847491",485,518
51,PASCO,921,"PINE VIEW MIDDLE SCHOOL",160222,7352,167574,"0,9561268454533519",890,931
51,PASCO,931,"RIDGEWOOD HIGH SCHOOL",185383,13695,199078,"0,9312078682727373",1030,1106
51,PASCO,932,"CALUSA ELEMENTARY SCHOOL",99437,6519,105956,"0,9384744610970591",552,589
51,PASCO,941,"MOON LAKE ELEMENTARY SCHO",98627,7282,105909,"0,9312428594359309",548,588
51,PASCO,951,"HUDSON MIDDLE SCHOOL",122466,10666,133132,"0,9198840248775652",680,740
51,PASCO,961,"LAKE MYRTLE ELEMENTARY SC",114933,5350,120283,"0,955521561650441",639,668
51,PASCO,991,"MARCHMAN TECHNICAL COLLEG",18172,4878,23050,"0,7883731019522776",101,128
51,PASCO,2061,"SAND PINE ELEMENTARY SCHO",99764,4088,103852,"0,9606362901051496",554,577
51,PASCO,2071,"WESLEY CHAPEL ELEMENTARY",141327,7018,148345,"0,9526913613536014",785,824
51,PASCO,2081,"LONGLEAF ELEMENTARY SCHOO",110584,5278,115862,"0,9544458062177418",614,644
51,PASCO,2091,"SEVEN OAKS ELEMENTARY SCH",187502,9753,197255,"0,9505563864033865",1042,1096
51,PASCO,2101,"BAYCARE BEHAVIORAL HEALTH",3040,15,3055,"0,9950900163666121",17,17
51,PASCO,2102,"AMI KIDS PASCO",4283,854,5137,"0,8337551099863734",24,29
51,PASCO,4081,"CENTRAL PASCO GIRLS ACADE",5214,0,5214,1,29,29
51,PASCO,4301,"DAYSPRING ACADEMY",103790,5508,109298,"0,9496056652454756",577,607
51,PASCO,4302,"ACADEMY AT THE FARM",75438,3421,78859,"0,9566187752824662",419,438
51,PASCO,4307,"COUNTRYSIDE MONTESSORI AC",46233,2440,48673,"0,9498695375259384",257,270
51,PASCO,4321,"ATHENIAN ACADEMY OF PASCO",62569,2310,64879,"0,9643952588665053",348,360
51,PASCO,4323,"IMAGINE SCHOOL AT LAND O'",123280,4727,128007,"0,9630723319818447",685,711
51,PASCO,4325,"FLORIDA VIRTUAL ACADEMY A",15317,2039,17356,"0,8825190135976031",85,96
51,PASCO,4326,"CLASSICAL PREPARATORY SCH",53408,2101,55509,"0,9621502819362626",297,308
51,PASCO,4327,"LEARNING LODGE ACADEMY",28939,1875,30814,"0,9391510352437203",161,171
51,PASCO,4328,"PEPIN ACADEMIES OF PASCO",33010,2668,35678,"0,9252200235439206",183,198
51,PASCO,5242,"PACE CENTER FOR GIRLS",8661,207,8868,"0,9766576454668471",48,49
51,PASCO,5881,"SHERIFF'S DETENTION CENTE",1090,746,1836,"0,593681917211329",6,10
51,PASCO,7004,"PASCO ESCHOOL-VIRTUAL FRA",79179,101,79280,"0,998726034308779",440,440
51,PASCO,7023,"PASCO VIRTUAL INSTRUCTION",7377,5,7382,"0,9993226767813601",41,41
51,PASCO,7071,"JAMES IRVIN EDUCATION CEN",12260,4980,17240,"0,7111368909512761",68,96
51,PASCO,7081,"JUVENILE DETENTION CENTER",5076,138,5214,"0,9735327963176065",28,29
52,PINELLAS,51,"ANONA ELEMENTARY SCHOOL",73177,3578,76755,"0,9533841443554166",407,426
52,PINELLAS,111,"AZALEA ELEMENTARY SCHOOL",93239,4939,98178,"0,9496934140031371",518,545
52,PINELLAS,121,"AZALEA MIDDLE SCHOOL",163576,15449,179025,"0,9137047898338221",909,995
52,PINELLAS,131,"BARDMOOR ELEMENTARY SCHOO",102088,5518,107606,"0,9487203315800234",567,598
52,PINELLAS,141,"LARGO MIDDLE SCHOOL",119072,9409,128481,"0,9267673819475253",662,714
52,PINELLAS,151,"BAUDER ELEMENTARY SCHOOL",134681,6442,141123,"0,9543518774402472",748,784
52,PINELLAS,161,"BAY POINT ELEMENTARY SCHO",110423,3953,114376,"0,9654385535427012",613,635
52,PINELLAS,171,"BAY POINT MIDDLE SCHOOL",154188,11617,165805,"0,9299357679201472",857,921
52,PINELLAS,231,"BAY VISTA FUNDAMENTAL ELE",111736,3483,115219,"0,9697706107499631",621,640
52,PINELLAS,251,"BAYSIDE HIGH SCHOOL",40718,20027,60745,"0,6703103136060581",226,337
52,PINELLAS,271,"BEAR CREEK ELEMENTARY SCH",56700,3405,60105,"0,9433491390067382",315,334
52,PINELLAS,321,"BELCHER ELEMENTARY SCHOOL",115582,6272,121854,"0,9485285669735913",642,677
52,PINELLAS,371,"BELLEAIR ELEMENTARY SCHOO",109676,6915,116591,"0,9406901047250645",609,648
52,PINELLAS,391,"BLANTON ELEMENTARY SCHOOL",86759,5046,91805,"0,9450356734382659",482,510
52,PINELLAS,431,"BOCA CIEGA HIGH SCHOOL",264413,27912,292325,"0,9045172325322842",1469,1624
52,PINELLAS,441,"BROOKER CREEK ELEMENTARY",88240,3521,91761,"0,9616285785900328",490,510
52,PINELLAS,481,"CAMPBELL PARK ELEMENTARY",95503,7346,102849,"0,9285749010685568",531,571
52,PINELLAS,521,"ESE COUNTYWIDE",24123,40,24163,"0,9983445764184911",134,134
52,PINELLAS,531,"JOSEPH L. CARWISE MIDDLE",182634,10317,192951,"0,9465304662841861",1015,1072
52,PINELLAS,681,"PAUL B. STEPHENS ESE CENT",32606,4720,37326,"0,8735465895086535",181,207
52,PINELLAS,711,"CLEARWATER HIGH SCHOOL",299697,33983,333680,"0,8981569168065212",1665,1854
52,PINELLAS,731,"CLEARWATER FUNDAMENTAL MI",141726,5194,146920,"0,9646474271712496",787,816
52,PINELLAS,751,"COUNTRYSIDE HIGH SCHOOL",351178,30263,381441,"0,9206613866888982",1951,2119
52,PINELLAS,811,"CROSS BAYOU ELEMENTARY SC",82886,4532,87418,"0,9481571301105035",460,486
52,PINELLAS,851,"CURLEW CREEK ELEMENTARY S",114341,5817,120158,"0,951588741490371",635,668
52,PINELLAS,991,"LEILA DAVIS ELEMENTARY SC",137394,6262,143656,"0,9564097566408643",763,798
52,PINELLAS,1031,"DIXIE M. HOLLINS HIGH SCH",284804,34502,319306,"0,8919469098607605",1582,1774
52,PINELLAS,1071,"DUNEDIN ELEMENTARY SCHOOL",105714,5956,111670,"0,9466642786782484",587,620
52,PINELLAS,1081,"DUNEDIN HIGH SCHOOL",240379,28324,268703,"0,8945899375890853",1335,1493
52,PINELLAS,1091,"DUNEDIN HIGHLAND MIDDLE S",181547,12261,193808,"0,9367363576322959",1009,1077
52,PINELLAS,1131,"EISENHOWER ELEMENTARY SCH",129219,7106,136325,"0,9478745644599303",718,757
52,PINELLAS,1211,"FAIRMOUNT PARK ELEMENTARY",107219,8006,115225,"0,9305185506617487",596,640
52,PINELLAS,1261,"JOHN M. SEXTON ELEMENTARY",114164,6952,121116,"0,9426004821823706",634,673
52,PINELLAS,1281,"FITZGERALD MIDDLE SCHOOL",187106,14463,201569,"0,9282478952616722",1039,1120
52,PINELLAS,1331,"FOREST LAKES ELEMENTARY S",94924,4368,99292,"0,9560085404665029",527,552
52,PINELLAS,1341,"FRONTIER ELEMENTARY SCHOO",119206,6768,125974,"0,9462746280978614",662,700
52,PINELLAS,1361,"FUGUITT ELEMENTARY SCHOOL",102610,7224,109834,"0,934228016825391",570,610
52,PINELLAS,1421,"LYNCH ELEMENTARY SCHOOL",115630,6700,122330,"0,9452301152619962",642,680
52,PINELLAS,1471,"PERKINS ELEMENTARY SCHOOL",101795,3871,105666,"0,9633656994681354",566,587
52,PINELLAS,1481,"GARRISON-JONES ELEMENTARY",120157,6177,126334,"0,9511057989139899",668,702
52,PINELLAS,1531,"GIBBS HIGH SCHOOL",205683,28970,234653,"0,8765411053768757",1143,1304
52,PINELLAS,1691,"GULFPORT MONTESSOURI ELEM",106640,6720,113360,"0,9407198306280875",592,630
52,PINELLAS,1781,"HIGHLAND LAKES ELEMENTARY",100085,4955,105040,"0,9528274942878904",556,584
52,PINELLAS,1801,"CALVIN A. HUNSINGER SCHOO",14357,3167,17524,"0,8192764209084684",80,97
52,PINELLAS,1811,"HIGH POINT ELEMENTARY SCH",121837,7357,129194,"0,9430546310200164",677,718
52,PINELLAS,1821,"DOUGLAS L. JAMERSON JR. E",100253,3479,103732,"0,9664616511780357",557,576
52,PINELLAS,1961,"LAKEVIEW FUNDAMENTAL ELEM",59745,1993,61738,"0,9677184230133791",332,343
52,PINELLAS,2021,"LAKEWOOD ELEMENTARY SCHOO",82352,5389,87741,"0,9385805951607572",458,487
52,PINELLAS,2031,"LAKEWOOD HIGH SCHOOL",194139,16549,210688,"0,9214525744228432",1079,1170
52,PINELLAS,2081,"LARGO HIGH SCHOOL",260815,31621,292436,"0,8918703579586644",1449,1625
52,PINELLAS,2141,"LEALMAN AVENUE ELEMENTARY",83383,5906,89289,"0,9338552341273841",463,496
52,PINELLAS,2151,"LEALMAN INTERMEDIATE",60406,5038,65444,"0,9230181529246378",336,364
52,PINELLAS,2261,"MADEIRA BEACH FUNDAMENTAL",244538,11125,255663,"0,9564856862353958",1359,1420
52,PINELLAS,2281,"MAXIMO ELEMENTARY SCHOOL",76984,4202,81186,"0,9482423077870569",428,451
52,PINELLAS,2301,"MCMULLEN-BOOTH ELEMENTARY",126002,6004,132006,"0,9545172189142918",700,733
52,PINELLAS,2321,"MEADOWLAWN MIDDLE SCHOOL",202478,19700,222178,"0,9113323551386726",1125,1234
52,PINELLAS,2371,"MELROSE ELEMENTARY SCHOOL",71483,5598,77081,"0,9273750989219133",397,428
52,PINELLAS,2431,"MILDRED HELMS ELEM. SCHOO",97242,5870,103112,"0,9430716114516254",540,573
52,PINELLAS,2441,"CHI CHI RODRIQUEZ ACADEMY",11719,843,12562,"0,9328928514567744",65,70
52,PINELLAS,2531,"MOUNT VERNON ELEMENTARY S",85599,5630,91229,"0,9382871674577163",476,507
52,PINELLAS,2581,"NINA HARRIS ESE CENTER",36901,4788,41689,"0,8851495598359279",205,232
52,PINELLAS,2641,"NORTHEAST HIGH SCHOOL",292478,36506,328984,"0,889034117160713",1625,1828
52,PINELLAS,2691,"NORTH SHORE ELEMENTARY SC",61800,4056,65856,"0,9384110787172012",343,366
52,PINELLAS,2791,"NORTHWEST ELEMENTARY SCHO",106823,6307,113130,"0,9442499779015292",593,629
52,PINELLAS,2821,"PINELLAS SECONDARY SCHOOL",16498,9071,25569,"0,6452344636082756",92,142
52,PINELLAS,2861,"OAK GROVE MIDDLE SCHOOL",182437,11837,194274,"0,9390705910209292",1014,1079
52,PINELLAS,2921,"OAKHURST ELEMENTARY SCHOO",125677,5407,131084,"0,9587516401696622",698,728
52,PINELLAS,2961,"OLDSMAR ELEMENTARY SCHOOL",89102,4400,93502,"0,952942183054908",495,519
52,PINELLAS,3021,"ORANGE GROVE ELEMENTARY S",60935,3117,64052,"0,9513364141634921",339,356
52,PINELLAS,3031,"OSCEOLA FUNDAMENTAL HIGH",290080,14999,305079,"0,9508356851831821",1612,1695
52,PINELLAS,3041,"OSCEOLA MIDDLE SCHOOL",195480,14235,209715,"0,932122165796438",1086,1165
52,PINELLAS,3071,"OZONA ELEMENTARY SCHOOL",124915,6013,130928,"0,9540739948674081",694,727
52,PINELLAS,3131,"CURTIS FUNDAMENTAL ELEMEN",93570,2762,96332,"0,9713283228833617",520,535
52,PINELLAS,3191,"PALM HARBOR MIDDLE SCHOOL",233127,13509,246636,"0,9452269741643555",1295,1370
52,PINELLAS,3231,"RICHARD L. SANDERS SCHOOL",13427,5875,19302,"0,6956273961247539",75,107
52,PINELLAS,3281,"PASADENA FUNDAMENTAL ELEM",80851,2577,83428,"0,9691110898019849",449,463
52,PINELLAS,3341,"CLEARWATER INTERMEDIATE",51935,5800,57735,"0,8995410063219884",289,321
52,PINELLAS,3361,"PINELLAS CENTRAL ELEM. SC",110562,6085,116647,"0,9478340634564112",614,648
52,PINELLAS,3371,"CAREER ACADEMIES OF SEMIN",*,*,*,*,*,*
52,PINELLAS,3391,"PINELLAS PARK ELEMENTARY",95526,6724,102250,"0,934239608801956",531,568
52,PINELLAS,3411,"PINELLAS PARK MIDDLE SCHO",184013,13770,197783,"0,9303782428216784",1022,1099
52,PINELLAS,3421,"PINELLAS PARK HIGH SCHOOL",343246,32849,376095,"0,9126577061646658",1907,2089
52,PINELLAS,3431,"PLUMB ELEMENTARY SCHOOL",136407,6147,142554,"0,9568794982953828",758,792
52,PINELLAS,3461,"PONCE DE LEON ELEMENTARY",94851,5322,100173,"0,9468719115929443",527,557
52,PINELLAS,3511,"RIDGECREST ELEMENTARY SCH",133543,7273,140816,"0,9483510396545847",742,782
52,PINELLAS,3731,"SAFETY HARBOR ELEMENTARY",113110,5338,118448,"0,9549338106173173",628,658
52,PINELLAS,3741,"SAFETY HARBOR MIDDLE SCHO",224064,13877,237941,"0,9416788195392976",1245,1322
52,PINELLAS,3751,"SAWGRASS LAKE ELEMENTARY",117548,6738,124286,"0,9457863315256747",653,690
52,PINELLAS,3761,"JAMES B. SANDERLIN PK-8",101134,3791,104925,"0,9638694305456278",562,583
52,PINELLAS,3781,"ST. PETERSBURG HIGH SCHOO",348832,42115,390947,"0,89227440036629",1938,2172
52,PINELLAS,3851,"SAN JOSE ELEMENTARY SCHOO",78355,3925,82280,"0,9522970345162859",435,457
52,PINELLAS,3871,"SANDY LANE ELEMENTARY SCH",70594,5078,75672,"0,9328945977376044",392,420
52,PINELLAS,3911,"SEMINOLE ELEMENTARY SCHOO",106862,5389,112251,"0,9519915190065122",594,624
52,PINELLAS,3921,"SEMINOLE HIGH SCHOOL",344535,32988,377523,"0,9126198933574908",1914,2097
52,PINELLAS,3931,"SEMINOLE MIDDLE SCHOOL",194616,12666,207282,"0,9388948389151012",1081,1152
52,PINELLAS,3961,"SEVENTY-FOURTH ST. ELEMEN",97454,7297,104751,"0,9303395671640367",541,582
52,PINELLAS,4021,"SHORE ACRES ELEMENTARY SC",121615,6566,128181,"0,9487755595603092",676,712
52,PINELLAS,4061,"JOHN HOPKINS MIDDLE SCHOO",132782,14236,147018,"0,9031683195255003",738,817
52,PINELLAS,4121,"SKYCREST ELEMENTARY SCHOO",118712,4957,123669,"0,9599171983277943",660,687
52,PINELLAS,4171,"SKYVIEW ELEMENTARY SCHOOL",116675,5712,122387,"0,9533283763798442",648,680
52,PINELLAS,4331,"STARKEY ELEMENTARY SCHOOL",105658,4984,110642,"0,9549538150069594",587,615
52,PINELLAS,4351,"MARJORIE KINNAN RAWLINGS",108756,5330,114086,"0,9532808582998791",604,634
52,PINELLAS,4381,"SUNSET HILLS ELEMENTARY S",92911,5038,97949,"0,9485650695770248",516,544
52,PINELLAS,4491,"TARPON SPRINGS ELEMENTARY",107898,6767,114665,"0,9409846073344089",599,637
52,PINELLAS,4521,"TARPON SPRINGS HIGH SCHOO",226185,19181,245366,"0,921826984993846",1257,1363
52,PINELLAS,4581,"TARPON SPRINGS MIDDLE SCH",146670,9404,156074,"0,9397465304919461",815,867
52,PINELLAS,4591,"NEW HEIGHTS ELEMENTARY SC",143812,8875,152687,"0,9418745538258005",799,848
52,PINELLAS,4611,"TYRONE MIDDLE SCHOOL",133141,10888,144029,"0,9244041130605641",740,800
52,PINELLAS,4631,"THURGOOD MARSHALL FUNDAME",155474,6018,161492,"0,9627349961608005",864,897
52,PINELLAS,4661,"TARPON SPRINGS FUNDAMENTA",46147,1921,48068,"0,9600357826412582",256,267
52,PINELLAS,4681,"PALM HARBOR UNIVERSITY HI",420359,27087,447446,"0,9394630860483724",2335,2486
52,PINELLAS,4701,"WALSINGHAM ELEMENTARY SCH",92539,6380,98919,"0,9355027851070068",514,550
52,PINELLAS,4771,"WESTGATE ELEMENTARY SCHOO",103458,5424,108882,"0,9501846035157326",575,605
52,PINELLAS,4931,"WOODLAWN ELEMENTARY SCHOO",61472,4128,65600,"0,9370731707317074",342,364
52,PINELLAS,6181,"EAST LAKE HIGH SCHOOL",348955,23913,372868,"0,9358673847045067",1939,2071
52,PINELLAS,6251,"SOUTHERN OAK ELEMENTARY S",115951,6155,122106,"0,9495929765941068",644,678
52,PINELLAS,6261,"CYPRESS WOODS ELEMENTARY",131735,5622,137357,"0,9590701602393762",732,763
52,PINELLAS,6271,"SUTHERLAND ELEMENTARY SCH",107311,5372,112683,"0,9523264378832654",596,626
52,PINELLAS,6281,"LAKE ST. GEORGE ELEM. SCH",102758,5258,108016,"0,9513220263664642",571,600
52,PINELLAS,6311,"GULF BEACHES ELEMENTARY M",51849,2184,54033,"0,9595802565099106",288,300
52,PINELLAS,6361,"KINGS HIGHWAY ELEMENTARY",49677,2858,52535,"0,9455981726468069",276,292
52,PINELLAS,6371,"PINELLAS GULF COAST ACADE",31256,35377,66633,"0,4690768838263323",174,370
52,PINELLAS,6391,"EAST LAKE MIDDLE SCHOOL A",65544,3263,68807,"0,9525774993823303",364,382
52,PINELLAS,7001,"PINELLAS VIRTUAL INSTRUCT",*,*,*,*,*,*
52,PINELLAS,7006,"PINELLAS VIRTUAL INSTRUC",*,*,*,*,*,*
52,PINELLAS,7021,"EXTENDED TRANSITION COUNT",28873,7145,36018,"0,80162696429563",160,200
52,PINELLAS,7023,"PINELLAS VIRTUAL K-12",34533,2348,36881,"0,9363357826523142",192,205
52,PINELLAS,7051,"PINELLAS TELESCHOOL",11618,100,11718,"0,9914661204983786",65,65
52,PINELLAS,7071,"DROPOUT PREVENTION SCHOOL",62715,8669,71384,"0,8785582203294856",348,397
52,PINELLAS,7073,"EYES-E-NINI-HASSEE CAMP",5215,6,5221,"0,9988507948668838",29,29
52,PINELLAS,7081,HOSPITAL/HOMEBOUND,35693,2244,37937,"0,94084930279147",198,211
52,PINELLAS,7131,"ACADEMIE DA VINCI CHARTER",42063,2112,44175,"0,9521901528013582",234,245
52,PINELLAS,7151,"ATHENIAN ACADEMY",49703,2968,52671,"0,9436502059957093",276,293
52,PINELLAS,7171,"PINELLAS PREPARATORY ACAD",75890,2323,78213,"0,9702990551442855",422,435
52,PINELLAS,7181,"PLATO ACADEMY CLEARWATER",63117,1910,65027,"0,9706275854644993",351,361
52,PINELLAS,7191,"ST. PETERSBURG COLLEGIATE",43128,265,43393,"0,9938930242204964",240,241
52,PINELLAS,7201,"ALFRED ADLER ELEMENTARY S",14770,819,15589,"0,9474629546475078",82,87
52,PINELLAS,7271,"PINELLAS PRIMARY ACADEMY",55857,1988,57845,"0,9656322931973377",310,321
52,PINELLAS,7281,"PLATO ACADEMY PALM HARBOR",62609,1900,64509,"0,9705467454153685",348,358
52,PINELLAS,7291,"PINELLAS ACADEMY OF MATH",87025,3932,90957,"0,9567707817979925",483,505
52,PINELLAS,7301,"WINDSOR PREPARATORY ACADE",93211,4701,97912,"0,9519874989786747",518,544
52,PINELLAS,7311,"UNIVERSITY PREPARATORY AC",70633,5188,75821,"0,9315756848366548",392,421
52,PINELLAS,7331,"DISCOVERY ACADEMY OF SCIE",20898,1095,21993,"0,950211430909835",116,122
52,PINELLAS,7341,"FLORIDA VIRTUAL ACADEMY A",16829,1774,18603,"0,9046390367145084",93,103
52,PINELLAS,7351,"EAST WINDSOR MIDDLE ACADE",14133,756,14889,"0,9492242595204513",79,83
52,PINELLAS,7361,"NEWPOINT PINELLAS ACADEMY",14882,1355,16237,"0,916548623514196",83,90
52,PINELLAS,7371,"NEWPOINT CHARTER SCHOOL",13440,2046,15486,"0,8678806664083688",75,86
52,PINELLAS,7381,"PLATO ACADEMY LARGO CHART",62924,2320,65244,"0,9644411746674023",350,362
52,PINELLAS,7481,"PLATO SEMINOLE",61977,2350,64327,"0,9634679061669283",344,357
52,PINELLAS,7491,"MYCROSCHOOL PINELLAS",25195,17938,43133,"0,5841235249113208",140,240
52,PINELLAS,7581,"PLATO ACADEMY CHARTER SCH",53359,1612,54971,"0,9706754470539012",296,305
52,PINELLAS,7681,"PLATO ACADEMY OF ST.PETER",36941,1544,38485,"0,959880472911524",205,214
52,PINELLAS,7731,"ENTERPRISE CHARTER HIGH S",60165,14203,74368,"0,8090173192771084",334,413
52,PINELLAS,8012,"CHARLES BRITT ACADEMY",4841,0,4841,1,27,27
52,PINELLAS,8015,"EWES-ECKERD YOUTH CHALLEN",10150,15,10165,"0,9985243482538121",56,56
52,PINELLAS,8028,"PACE CENTER FOR GIRLS",6719,2008,8727,"0,7699094763378023",37,48
52,PINELLAS,8031,"PINELLAS JUVENILE DET CTR",11408,175,11583,"0,9848916515583183",63,64
52,PINELLAS,8033,"AMI KIDS PINELLAS",3698,1509,5207,"0,7101978106395237",21,29
52,PINELLAS,8034,"AMI KIDS CENTER FOR PERSO",4364,514,4878,"0,8946289462894629",24,27
52,PINELLAS,8060,"PINELLAS COUNTY JAIL",3870,42,3912,"0,9892638036809815",22,22
52,PINELLAS,N998,"HOME EDUC PROGRAM STUDENT",10608,397,11005,"0,9639254884143571",59,61
52,,N999,"OUT OF STATE/NON-PUBLIC S",55953,46,55999,"0,9991785567599422",311,311
53,POLK,31,"LAKELAND SENIOR HIGH SCHO",363975,11965,375940,"0,9681731127307549",2022,2089
53,POLK,43,"LAWTON CHILES MIDDLE ACAD",114338,2448,116786,"0,9790385833918449",635,649
53,POLK,51,"SOUTHWEST MIDDLE SCHOOL",144574,6077,150651,"0,9596617347379042",803,837
53,POLK,61,"CARLTON PALMORE ELEM. SCH",89837,4928,94765,"0,9479976784677887",499,526
53,POLK,81,"CLEVELAND COURT ELEM. SCH",67488,3368,70856,"0,9524669752737948",375,394
53,POLK,91,"COMBEE ELEMENTARY SCHOOL",119256,10283,129539,"0,9206185009919793",663,720
53,POLK,92,"DORIS A. SANDERS LEARNING",15934,468,16402,"0,9714668942811853",89,91
53,POLK,101,"CRYSTAL LAKE ELEMENTARY S",99697,7364,107061,"0,9312167829555114",554,595
53,POLK,131,"DIXIELAND ELEMENTARY SCHO",79458,4462,83920,"0,9468303145853193",441,466
53,POLK,151,"PHILIP O'BRIEN ELEMENTARY",96768,5759,102527,"0,9438294302964098",538,570
53,POLK,181,"MEDULLA ELEMENTARY SCHOOL",109139,6710,115849,"0,942079776260477",606,644
53,POLK,191,"R. BRUCE WAGNER ELEMENTAR",140805,7294,148099,"0,9507491610341731",782,823
53,POLK,201,"NORTH LAKELAND ELEMENTARY",127185,7548,134733,"0,9439780900002227",707,749
53,POLK,231,"SOUTHWEST ELEMENTARY SCHO",79841,5145,84986,"0,939460617042807",444,472
53,POLK,251,"LINCOLN AVENUE ACADEMY",101140,3038,104178,"0,970838372785041",562,579
53,POLK,261,"ROCHELLE SCHOOL OF THE AR",139481,4568,144049,"0,9682885684732279",775,800
53,POLK,311,"DANIEL JENKINS ACADEMY TE",86976,2131,89107,"0,9760849315990887",483,495
53,POLK,321,"SHELLEY S. BOONE MIDDLE S",156268,7484,163752,"0,9542967414138454",868,910
53,POLK,331,"ALTA VISTA ELEMENTARY SCH",160473,9555,170028,"0,9438033735620015",892,945
53,POLK,341,"SANDHILL ELEMENTARY SCHOO",147018,8438,155456,"0,9457209757101688",817,864
53,POLK,361,"EASTSIDE ELEMENTARY SCHOO",175357,9917,185274,"0,9464738711314054",974,1029
53,POLK,391,"BETHUNE ACADEMY",79404,3053,82457,"0,9629746413282074",441,458
53,POLK,401,"DAVENPORT SCHOOL OF THE A",188312,6579,194891,"0,9662426689790704",1046,1083
53,POLK,421,"DON E WOODS OPPORTUNITY C",23541,1291,24832,"0,948010631443299",131,138
53,POLK,441,"RIDGEVIEW GLOBAL STUDIES",144763,6948,151711,"0,9542023979803705",804,843
53,POLK,481,"WINTER HAVEN SENIOR HIGH",327006,17216,344222,"0,9499857650004939",1817,1912
53,POLK,491,"DENISON MIDDLE SCHOOL",144626,6678,151304,"0,9558636916406704",803,841
53,POLK,531,"FRANK E. BRIGHAM ACADEMY",91640,2812,94452,"0,9702282640918138",509,525
53,POLK,571,"WESTWOOD MIDDLE SCHOOL",138256,9828,148084,"0,9336322627697793",768,823
53,POLK,591,"ELBERT ELEMENTARY SCHOOL",111447,6371,117818,"0,9459250708720229",619,655
53,POLK,601,"FRED G. GARNER ELEMENTARY",110262,8450,118712,"0,9288193274479413",613,660
53,POLK,611,"INWOOD ELEMENTARY SCHOOL",67874,4463,72337,"0,9383026666850989",377,402
